t n p
0 10000 0
1 9988 0
2 9986 0
3 9872 0
4 9944 0
5 10000 0
6 10000 0
7 9934 0
8 9824 0
9 9938 0
10 9992 0
11 9968 5.01605e-05
12 9886 5.05766e-05
13 9780 0.000102249
14 9748 5.12926e-05
15 9574 0.00010445
16 9538 0.000209688
17 9522 0.00026255
18 9506 0.000525984
19 9326 0.000804203
20 9156 0.000655308
21 9134 0.000656886
22 9072 0.000936949
23 8970 0.00105909
24 8816 0.000850726
25 8564 0.000642223
26 8544 0.000643727
27 8654 0.000924428
28 8550 0.00111111
29 8740 0.00131579
30 8844 0.00152646
31 8752 0.00102834
32 8706 0.00132093
33 8804 0.0014766
34 8754 0.00154215
35 8778 0.00108225
36 8654 0.00115554
37 8666 0.00109624
38 8514 0.000939629
39 8476 0.00123879
40 8642 0.000983569
41 8750 0.00131429
42 8680 0.0015553
43 8744 0.00154392
44 8738 0.00177386
45 8772 0.00182399
46 8764 0.00222501
47 8854 0.00282358
48 8862 0.00276461
49 8816 0.00323276
50 8886 0.00348863
51 8768 0.00404881
52 8912 0.00342235
53 9104 0.00428383
54 9242 0.00416576
55 9078 0.00512227
56 8944 0.00598166
57 9052 0.00579982
58 9096 0.00736588
59 9098 0.00642998
60 9200 0.00717391
61 9060 0.00767108
62 9154 0.00759231
63 9080 0.00881057
64 8848 0.00898508
65 8928 0.0100806
66 9058 0.0101568
67 9056 0.0125331
68 9116 0.0138219
69 9124 0.0147413
70 9038 0.0165413
71 9028 0.018498
72 8896 0.0192221
73 8776 0.0219348
74 8734 0.0246164
75 9008 0.026643
76 9070 0.0269019
77 8930 0.0286674
78 8962 0.0290672
79 9134 0.0312568
80 9024 0.0350731
81 9010 0.0392897
82 9230 0.0414951
83 9264 0.0458765
84 9310 0.0511278
85 9358 0.0572238
86 9398 0.0603852
87 9436 0.0659708
88 9566 0.0697261
89 9658 0.0764651
90 9808 0.0824837
91 9908 0.0865967
92 10000 0.0947
93 10000 0.1008
94 10000 0.11195
95 10000 0.1239
96 10000 0.13325
97 10000 0.1471
98 10000 0.15615
99 10000 0.16365
100 10000 0.16585
101 10000 0.1799
102 10000 0.1962
103 10000 0.21935
104 10000 0.23545
105 10000 0.24995
106 10000 0.2692
107 10000 0.28685
108 10000 0.3061
109 10000 0.3246
110 10000 0.353
111 10000 0.3763
112 10000 0.39665
113 10000 0.4193
114 10000 0.4464
115 10000 0.46945
116 10000 0.49205
117 10000 0.5182
118 10000 0.54275
119 10000 0.55695
120 10000 0.57675
121 10000 0.5953
122 10000 0.626
123 10000 0.6444
124 10000 0.66355
125 10000 0.6897
126 10000 0.7016
127 10000 0.718
128 10000 0.73455
129 10000 0.75035
130 10000 0.76385
131 10000 0.7783
132 10000 0.79
133 10000 0.80395
134 10000 0.81715
135 10000 0.8308
136 10000 0.83805
137 10000 0.84575
138 10000 0.8579
139 10000 0.8583
140 10000 0.86305
141 10000 0.86925
142 10000 0.88185
143 10000 0.8925
144 10000 0.9051
145 10000 0.9094
146 10000 0.9126
147 10000 0.91935
148 10000 0.92455
149 10000 0.92715
150 10000 0.93295
151 10000 0.9425
152 10000 0.94685
153 10000 0.94905
154 10000 0.95195
155 10000 0.95875
156 10000 0.96265
157 10000 0.9662
158 10000 0.96885
159 10000 0.9688
160 10000 0.9725
161 10000 0.97365
162 10000 0.9747
163 10000 0.9768
164 10000 0.97735
165 10000 0.97945
166 10000 0.98095
167 10000 0.9819
168 10000 0.98035
169 10000 0.9806
170 10000 0.9811
171 10000 0.9814
172 10000 0.98235
173 10000 0.98315
174 10000 0.9829
175 10000 0.98385
176 10000 0.9846
177 10000 0.98665
178 10000 0.98925
179 10000 0.99075
180 10000 0.9919
181 10000 0.99165
182 10000 0.9912
183 10000 0.9926
184 10000 0.9939
185 10000 0.9941
186 10000 0.99425
187 10000 0.9942
188 10000 0.99455
189 10000 0.99495
190 10000 0.99595
191 10000 0.99615
192 10000 0.99695
193 10000 0.99685
194 10000 0.9968
195 10000 0.99715
196 10000 0.99705
197 10000 0.99745
198 10000 0.9977
199 10000 0.9976
200 10000 0.99745
201 10000 0.9979
202 10000 0.99775
203 10000 0.99785
204 10000 0.998
205 10000 0.9983
206 10000 0.9982
207 10000 0.99815
208 10000 0.998
209 10000 0.99765
210 10000 0.9976
211 10000 0.9978
212 10000 0.99725
213 10000 0.99765
214 10000 0.9979
215 10000 0.99835
216 10000 0.99875
217 10000 0.99955
218 10000 0.9997
219 10000 0.99965
220 10000 0.99925
221 10000 0.9995
222 10000 0.9992
223 10000 0.9997
224 10000 0.99965
225 10000 0.9999
226 10000 0.99995
227 10000 1
