t n p
1 10000 0
2 9860 0
3 9828 0
4 9964 0
5 9886 0
6 9906 0
7 9682 0
8 9652 0
9 9674 0
10 9808 0
11 9658 0
12 9618 0
13 9650 0
14 9682 0
15 9818 0
16 9720 0
17 9810 0
18 9936 0
19 10000 0
20 9972 0
21 9978 0
22 9982 0
23 10000 0
24 10000 0
25 10000 0
26 10000 0
27 10000 0
28 9690 0
29 9668 0
30 9680 0
31 9616 5.19967e-05
32 9566 0.000156805
33 9672 0
34 9710 0
35 9720 0
36 9720 0
37 9756 0
38 9732 0
39 9720 0
40 9684 0
41 9652 0
42 9672 0
43 9604 0
44 9470 0
45 9340 5.35332e-05
46 9270 5.39374e-05
47 9564 0
48 9562 0
49 9460 0
50 9546 0
51 9394 0
52 9332 0
53 9460 0
54 9554 0
55 9512 0
56 9534 0
57 9472 0
58 9224 0
59 9340 0
60 9206 0
61 9070 0
62 9054 0
63 9068 0
64 9064 0
65 8956 0
66 8948 0
67 8874 0
68 8800 0
69 8766 0
70 8666 0
71 8766 0
72 8860 0
73 8910 0
74 9116 5.48486e-05
75 9080 0.000165198
76 9012 0.000166445
77 9108 0.000384278
78 9186 0.000217723
79 9134 0.000218962
80 9040 0.000442478
81 9068 0.000385973
82 9110 0.000548847
83 9006 0.00105485
84 9144 0.00125766
85 9178 0.001253
86 9150 0.00131148
87 9286 0.00166918
88 9142 0.00180486
89 9170 0.00223555
90 9218 0.00265784
91 9214 0.00287606
92 9234 0.00281568
93 9244 0.00308308
94 9270 0.00329018
95 9202 0.00374918
96 9222 0.00498807
97 9160 0.00578603
98 9206 0.00754942
99 9086 0.00891481
100 9048 0.0094496
101 9012 0.00998668
102 9046 0.0114415
103 9086 0.0124367
104 8984 0.0149711
105 8890 0.0151856
106 9042 0.0167551
107 9000 0.0178889
108 8872 0.0194995
109 8874 0.0179739
110 9012 0.0177541
111 9014 0.0206346
112 9178 0.0211375
113 9048 0.023099
114 9000 0.0282778
115 9058 0.0289799
116 9022 0.028098
117 9172 0.0301461
118 9120 0.0332785
119 9178 0.0362279
120 9224 0.0382697
121 9190 0.0430359
122 9150 0.0468306
123 9176 0.0490955
124 9260 0.0533477
125 9420 0.0606688
126 9480 0.0625527
127 9614 0.0672457
128 9702 0.0773552
129 9896 0.0868027
130 10000 0.09105
131 10000 0.09965
132 10000 0.11115
133 10000 0.11575
134 10000 0.1262
135 10000 0.1372
136 10000 0.1488
137 10000 0.1601
138 10000 0.17395
139 10000 0.1914
140 10000 0.2054
141 10000 0.22245
142 10000 0.23235
143 10000 0.24635
144 10000 0.2648
145 10000 0.28365
146 10000 0.3038
147 10000 0.32685
148 10000 0.34545
149 10000 0.37675
150 10000 0.39525
151 10000 0.41945
152 10000 0.4463
153 10000 0.47485
154 10000 0.50345
155 10000 0.5269
156 10000 0.55555
157 10000 0.57945
158 10000 0.59495
159 10000 0.61865
160 10000 0.63935
161 10000 0.6576
162 10000 0.67295
163 10000 0.69355
164 10000 0.7188
165 10000 0.7362
166 10000 0.7531
167 10000 0.7665
168 10000 0.7878
169 10000 0.79995
170 10000 0.81455
171 10000 0.826
172 10000 0.8377
173 10000 0.84185
174 10000 0.84915
175 10000 0.85985
176 10000 0.8698
177 10000 0.8772
178 10000 0.88695
179 10000 0.8967
180 10000 0.908
181 10000 0.91285
182 10000 0.918
183 10000 0.9231
184 10000 0.9284
185 10000 0.9359
186 10000 0.94495
187 10000 0.9516
188 10000 0.95315
189 10000 0.9586
190 10000 0.96405
191 10000 0.9665
192 10000 0.9704
193 10000 0.9742
194 10000 0.9757
195 10000 0.97765
196 10000 0.9795
197 10000 0.98185
198 10000 0.98505
199 10000 0.98605
200 10000 0.9886
201 10000 0.99085
202 10000 0.9909
203 10000 0.9924
204 10000 0.99345
205 10000 0.99325
206 10000 0.9933
207 10000 0.99355
208 10000 0.99505
209 10000 0.99655
210 10000 0.99685
211 10000 0.99645
212 10000 0.99695
213 10000 0.9971
214 10000 0.99755
215 10000 0.99755
216 10000 0.9975
217 10000 0.9982
218 10000 0.9983
219 10000 0.9983
220 10000 0.99855
221 10000 0.9984
222 10000 0.99875
223 10000 0.9986
224 10000 0.9986
225 10000 0.99865
226 10000 0.99865
227 10000 0.9988
228 10000 0.9987
229 10000 0.9988
230 10000 0.9985
231 10000 0.99865
232 10000 0.99945
233 10000 0.99975
234 10000 0.99995
235 10000 0.9999
236 10000 0.9998
237 10000 0.99985
238 10000 0.99985
239 10000 0.9999
240 10000 1
