t n p
1 10000 0
2 9956 0
3 9836 5.08337e-05
4 9888 0
5 9790 0
6 9792 0
7 9892 0
8 9886 0
9 10000 0
10 10000 0
11 10000 0
12 10000 0
13 9912 0
14 9952 0
15 10000 0
16 9864 0
17 9818 0
18 9770 0
19 9600 0
20 9758 0
21 9470 0
22 9536 0
23 9492 0
24 9602 0
25 9604 5.20616e-05
26 9698 5.1557e-05
27 9962 0.000200763
28 10000 0.0006
29 10000 0.00055
30 9906 0.000555219
31 9984 0.000751202
32 9970 0.000852558
33 9976 0.00100241
34 9928 0.00141015
35 9818 0.00157873
36 9772 0.00143266
37 9816 0.00162999
38 9972 0.00120337
39 10000 0.0014
40 10000 0.00145
41 10000 0.00165
42 10000 0.0012
43 10000 0.0013
44 9988 0.00120144
45 9764 0.00133142
46 9730 0.00149024
47 9680 0.000878099
48 9718 0.00108047
49 9830 0.00193286
50 9898 0.00126288
51 10000 0.0013
52 9900 0.0010101
53 9824 0.00152687
54 9860 0.00182556
55 9832 0.0017799
56 9992 0.00145116
57 10000 0.0017
58 9908 0.00151393
59 9886 0.00166903
60 10000 0.002
61 9986 0.00230322
62 9884 0.00247875
63 9800 0.00204082
64 9826 0.00193365
65 9686 0.00216808
66 9772 0.00240483
67 9770 0.00214944
68 9772 0.00296766
69 9736 0.00364626
70 9738 0.00415896
71 9916 0.00463897
72 9922 0.00498891
73 9910 0.00585267
74 9922 0.00720621
75 9878 0.00799757
76 10000 0.0097
77 9998 0.0108022
78 10000 0.01125
79 9864 0.0139903
80 9950 0.0159799
81 9912 0.0172518
82 9920 0.0194556
83 9934 0.0224985
84 10000 0.02545
85 9984 0.0287961
86 10000 0.03315
87 9932 0.0356424
88 10000 0.03705
89 10000 0.03835
90 10000 0.03925
91 9976 0.0417502
92 10000 0.04795
93 10000 0.0514
94 10000 0.0558
95 10000 0.0633
96 10000 0.06575
97 10000 0.0705
98 10000 0.07675
99 10000 0.08565
100 10000 0.0941
101 10000 0.1022
102 10000 0.1114
103 10000 0.12055
104 10000 0.13585
105 10000 0.15005
106 10000 0.1618
107 10000 0.17295
108 10000 0.19085
109 10000 0.2045
110 10000 0.21835
111 10000 0.2368
112 10000 0.25555
113 10000 0.27725
114 10000 0.29545
115 10000 0.32285
116 10000 0.3473
117 10000 0.37215
118 10000 0.38805
119 10000 0.40765
120 10000 0.43115
121 10000 0.44825
122 10000 0.46775
123 10000 0.4878
124 10000 0.51945
125 10000 0.5453
126 10000 0.57255
127 10000 0.5976
128 10000 0.62505
129 10000 0.64945
130 10000 0.67685
131 10000 0.69765
132 10000 0.7156
133 10000 0.73145
134 10000 0.746
135 10000 0.7615
136 10000 0.7818
137 10000 0.795
138 10000 0.8044
139 10000 0.8172
140 10000 0.82845
141 10000 0.8448
142 10000 0.85545
143 10000 0.85975
144 10000 0.87125
145 10000 0.88365
146 10000 0.8958
147 10000 0.90625
148 10000 0.91415
149 10000 0.91935
150 10000 0.92315
151 10000 0.93075
152 10000 0.9334
153 10000 0.9401
154 10000 0.94515
155 10000 0.95025
156 10000 0.95455
157 10000 0.96055
158 10000 0.96475
159 10000 0.9651
160 10000 0.96805
161 10000 0.9707
162 10000 0.9716
163 10000 0.9741
164 10000 0.97765
165 10000 0.9794
166 10000 0.98095
167 10000 0.97995
168 10000 0.9833
169 10000 0.98415
170 10000 0.98615
171 10000 0.98665
172 10000 0.98865
173 10000 0.98915
174 10000 0.99015
175 10000 0.9912
176 10000 0.99245
177 10000 0.9917
178 10000 0.9926
179 10000 0.99375
180 10000 0.9941
181 10000 0.99555
182 10000 0.99585
183 10000 0.99655
184 10000 0.9977
185 10000 0.99775
186 10000 0.9978
187 10000 0.99815
188 10000 0.99865
189 10000 0.9987
190 10000 0.9987
191 10000 0.9989
192 10000 0.9988
193 10000 0.99925
194 10000 0.99925
195 10000 0.9993
196 10000 0.99945
197 10000 0.99995
198 10000 1
