t n p
2 2327 0.00214869
3 2327 0.0034379
4 2327 0.00451225
5 2327 0.00386764
6 2274 0.00527704
7 2312 0.00735294
8 2312 0.00886678
9 2280 0.00921053
10 2234 0.00828111
11 2244 0.0111408
12 2327 0.0090245
13 2327 0.0120327
14 2228 0.0105476
15 2240 0.0102679
16 2224 0.0119155
17 2246 0.016919
18 2284 0.0192644
19 2284 0.0207968
20 2300 0.0169565
21 2284 0.0161996
22 2240 0.0189732
23 2306 0.0205984
24 2327 0.0204125
25 2316 0.0189983
26 2318 0.0163934
27 2327 0.0210572
28 2327 0.0171895
29 2256 0.0206117
30 2244 0.0216132
31 2296 0.0230836
32 2300 0.0258696
33 2326 0.0245056
34 2327 0.0255694
35 2327 0.0259991
36 2327 0.0305114
37 2327 0.0337344
38 2272 0.0420335
39 2286 0.0426509
40 2248 0.0460409
41 2276 0.0527241
42 2327 0.0588741
43 2327 0.0689729
44 2327 0.0762785
45 2327 0.0825097
46 2327 0.0844435
47 2327 0.0947572
48 2327 0.101418
49 2327 0.108939
50 2327 0.107434
51 2327 0.117963
52 2327 0.118178
53 2327 0.133648
54 2327 0.161581
55 2327 0.185432
56 2327 0.198539
57 2327 0.21358
58 2327 0.229265
59 2327 0.256554
60 2327 0.281049
61 2327 0.300602
62 2327 0.333906
63 2327 0.355823
64 2327 0.38526
65 2327 0.394499
66 2327 0.429308
67 2327 0.475075
68 2327 0.495058
69 2327 0.502364
70 2327 0.517404
71 2327 0.555221
72 2327 0.572841
73 2327 0.607005
74 2327 0.626558
75 2327 0.653416
76 2327 0.675548
77 2327 0.714654
78 2327 0.736571
79 2327 0.753116
80 2327 0.784486
81 2327 0.804469
82 2327 0.828105
83 2327 0.834551
84 2327 0.842931
85 2327 0.854319
86 2327 0.858401
87 2327 0.866781
88 2327 0.86893
89 2327 0.873657
90 2327 0.878599
91 2327 0.891276
92 2327 0.900301
93 2327 0.900301
94 2327 0.90997
95 2327 0.922003
96 2327 0.928234
97 2327 0.929308
98 2327 0.938977
99 2327 0.940266
100 2327 0.954663
101 2327 0.960894
102 2327 0.963472
103 2327 0.964547
104 2327 0.961538
105 2327 0.96691
106 2327 0.974001
107 2327 0.97529
108 2327 0.973141
109 2327 0.972497
110 2327 0.978943
111 2327 0.983455
112 2327 0.987538
113 2327 0.987538
114 2327 0.989901
115 2327 0.995058
116 2327 0.995058
117 2327 0.994199
118 2327 0.994628
119 2327 0.995058
120 2327 0.997422
121 2327 0.997636
122 2327 0.997636
123 2327 0.999141
124 2327 0.999355
125 2327 0.998711
126 2327 0.999141
127 2327 0.998711
128 2327 0.998066
129 2327 0.997636
130 2327 0.997636
131 2327 0.996347
132 2327 0.998711
133 2327 0.997207
134 2327 0.996992
135 2327 0.996132
136 2327 0.996132
137 2327 0.996347
138 2327 0.997207
139 2327 0.996132
140 2327 0.996562
141 2327 0.996562
142 2327 0.997636
143 2327 0.997636
144 2327 0.997851
145 2327 0.997422
146 2327 0.998281
147 2327 0.999141
148 2327 0.999355
149 2327 1
