t n p
2 9368 0.000640478
3 8846 0.00130002
4 8190 0.000976801
5 7818 0.00159887
6 7534 0.00192461
7 7192 0.00166852
8 7014 0.000998004
9 6598 0.00181873
10 6296 0.00111182
11 5970 0.0020938
12 5636 0.00141945
13 5380 0.0017658
14 5112 0.00254304
15 4810 0.0035343
16 4578 0.0042595
17 4298 0.00523499
18 4198 0.0053597
19 4032 0.00582837
20 3804 0.00578339
21 3656 0.00670131
22 3440 0.00639535
23 3258 0.00813382
24 3128 0.00863171
25 2954 0.0130332
26 2758 0.0125091
27 2606 0.0109363
28 2464 0.0111607
29 2274 0.0131926
30 2252 0.0137655
31 2198 0.011374
32 2096 0.0145515
33 1958 0.0150664
34 1866 0.022776
35 1748 0.0271739
36 1748 0.0294622
37 1698 0.028563
38 1554 0.030888
39 1490 0.0389262
40 1412 0.0417847
41 1390 0.042446
42 1312 0.0495427
43 1252 0.0443291
44 1242 0.0390499
45 1174 0.0370528
46 1112 0.0391187
47 1046 0.0454111
48 992 0.0443548
49 994 0.0518109
50 914 0.0421225
51 872 0.0395642
52 824 0.0479369
53 806 0.0502481
54 796 0.0471106
55 788 0.0564721
56 712 0.065309
57 670 0.0679104
58 616 0.0852273
59 602 0.11711
60 592 0.125845
61 568 0.150528
62 512 0.141602
63 502 0.153386
64 484 0.17562
65 508 0.192913
66 524 0.205153
67 498 0.25
68 452 0.253319
69 458 0.272926
70 478 0.273013
71 458 0.305677
72 450 0.322222
73 436 0.327982
74 424 0.334906
75 400 0.325
76 390 0.333333
77 388 0.332474
78 430 0.313953
79 428 0.348131
80 430 0.373256
81 452 0.39823
82 454 0.400881
83 438 0.405251
84 458 0.430131
85 498 0.465863
86 496 0.460685
87 526 0.468631
88 538 0.486059
89 562 0.483986
90 588 0.487245
91 598 0.538462
92 622 0.59164
93 636 0.626572
94 670 0.64403
95 660 0.67803
96 696 0.683908
97 708 0.69774
98 748 0.709225
99 820 0.72561
100 850 0.724706
101 948 0.722046
102 1040 0.722115
103 1120 0.732589
104 1222 0.744272
105 1358 0.75
106 1362 0.770558
107 1404 0.791311
108 1526 0.814548
109 1668 0.817146
110 1788 0.832494
111 1930 0.845078
112 2002 0.843656
113 2002 0.855395
114 2140 0.850701
115 2266 0.848411
116 2312 0.857483
117 2460 0.849187
118 2548 0.866366
119 2634 0.875854
120 2832 0.879061
121 3062 0.886675
122 3254 0.892133
123 3480 0.900287
124 3722 0.909323
125 4050 0.914198
126 4318 0.914775
127 4540 0.918722
128 4822 0.922335
129 5088 0.919517
130 5346 0.933689
131 5686 0.934049
132 6154 0.937845
133 6464 0.939511
134 7034 0.944626
135 7514 0.946966
136 8102 0.951185
137 8768 0.951129
138 9484 0.948967
139 10000 0.95135
140 10000 0.9534
141 10000 0.9586
142 10000 0.96215
143 10000 0.9651
144 10000 0.9681
145 10000 0.96475
146 10000 0.9684
147 10000 0.97185
148 10000 0.97695
149 10000 0.97875
150 10000 0.98085
151 10000 0.9832
152 10000 0.9816
153 10000 0.9827
154 10000 0.98525
155 10000 0.98665
156 10000 0.98765
157 10000 0.9873
158 10000 0.9876
159 10000 0.98655
160 10000 0.98785
161 10000 0.98765
162 10000 0.9893
163 10000 0.9909
164 10000 0.992
165 10000 0.9932
166 10000 0.99375
167 10000 0.9945
168 10000 0.9953
169 10000 0.99565
170 10000 0.9966
171 10000 0.9972
172 10000 0.9981
173 10000 0.9982
174 10000 0.99805
175 10000 0.99855
176 10000 0.99865
177 10000 0.9984
178 10000 0.99865
179 10000 0.99895
180 10000 0.99935
181 10000 0.9994
182 10000 0.99945
183 10000 0.9999
184 10000 0.99995
185 10000 1
