t n p
2 9602 0
3 9058 0
4 8796 0
5 8350 0
6 7872 0
7 7642 0
8 7384 0
9 6962 7.18184e-05
10 6618 0.000226655
11 6214 0.000643708
12 5900 0.000423729
13 5646 0.000442791
14 5516 0.000725163
15 5232 0.000286697
16 5034 0.000496623
17 4834 0.000724038
18 4528 0.00110424
19 4262 0.000821211
20 4076 0.000368008
21 3840 0.00104167
22 3502 0.00185608
23 3304 0.00272397
24 3074 0.00227716
25 2748 0.00345706
26 2606 0.00268611
27 2538 0.00315209
28 2430 0.00432099
29 2290 0.00218341
30 2100 0.00333333
31 1950 0.00307692
32 1894 0.00448786
33 1870 0.00374332
34 1820 0.0032967
35 1786 0.00139978
36 1752 0.00114155
37 1610 0.000310559
38 1510 0
39 1434 0
40 1378 0.000362845
41 1306 0.00153139
42 1232 0.000811688
43 1132 0.000883392
44 1122 0.000891266
45 1032 0.00242248
46 968 0.00309917
47 932 0.00321888
48 908 0.00440529
49 876 0.00456621
50 814 0.00614251
51 820 0.0054878
52 802 0.00685786
53 772 0.00647668
54 720 0.0111111
55 684 0.00804094
56 606 0.0107261
57 580 0.0155172
58 550 0.0127273
59 512 0.0214844
60 464 0.03125
61 444 0.0427928
62 432 0.03125
63 396 0.040404
64 380 0.0302632
65 390 0.0474359
66 362 0.058011
67 334 0.0523952
68 332 0.0421687
69 334 0.0553892
70 298 0.0989933
71 292 0.0839041
72 270 0.087037
73 252 0.0813492
74 268 0.0727612
75 258 0.0794574
76 250 0.096
77 230 0.108696
78 228 0.116228
79 250 0.158
80 254 0.188976
81 250 0.2
82 254 0.230315
83 240 0.26875
84 228 0.243421
85 194 0.309278
86 208 0.314904
87 214 0.313084
88 218 0.309633
89 220 0.263636
90 206 0.288835
91 228 0.289474
92 224 0.308036
93 216 0.30787
94 212 0.358491
95 202 0.410891
96 198 0.467172
97 212 0.457547
98 250 0.434
99 238 0.493697
100 268 0.537313
101 292 0.549658
102 272 0.602941
103 294 0.620748
104 264 0.653409
105 252 0.68254
106 266 0.712406
107 262 0.734733
108 282 0.797872
109 296 0.83277
110 324 0.833333
111 356 0.831461
112 408 0.865196
113 432 0.866898
114 484 0.880165
115 500 0.876
116 570 0.87807
117 608 0.887336
118 734 0.895777
119 780 0.925641
120 946 0.924947
121 1026 0.930799
122 1092 0.943223
123 1268 0.938486
124 1404 0.939103
125 1616 0.940594
126 1826 0.94414
127 2010 0.94602
128 2196 0.947404
129 2470 0.951822
130 2784 0.950072
131 3206 0.954772
132 3572 0.958147
133 3970 0.960579
134 4490 0.965479
135 4898 0.968967
136 5624 0.971195
137 6336 0.973722
138 7324 0.974945
139 8396 0.977251
140 9432 0.979273
141 10000 0.97975
142 10000 0.9808
143 10000 0.98405
144 10000 0.9851
145 10000 0.9865
146 10000 0.98895
147 10000 0.99015
148 10000 0.99045
149 10000 0.992
150 10000 0.99285
151 10000 0.99325
152 10000 0.9943
153 10000 0.99515
154 10000 0.99515
155 10000 0.9951
156 10000 0.99565
157 10000 0.9955
158 10000 0.9955
159 10000 0.99565
160 10000 0.99615
161 10000 0.99675
162 10000 0.9969
163 10000 0.99705
164 10000 0.99705
165 10000 0.997
166 10000 0.99695
167 10000 0.9977
168 10000 0.99855
169 10000 0.99905
170 10000 0.99915
171 10000 0.99955
172 10000 0.99965
173 10000 0.9999
174 10000 0.99975
175 10000 0.9998
176 10000 0.99995
177 10000 1
