t n p
1 10000 0
2 9532 0
3 9094 0
4 8772 0
5 8516 0
6 8144 6.13949e-05
7 7684 6.50703e-05
8 7366 0
9 7000 0
10 6604 0
11 6332 0
12 6112 0
13 5804 0
14 5348 0
15 5204 0
16 4928 0
17 4596 0
18 4354 0
19 4238 0
20 4176 0
21 3956 0
22 3662 0
23 3412 0
24 3342 0
25 3204 0
26 2956 0
27 2838 0.00017618
28 2740 0.00109489
29 2566 0.00136399
30 2384 0.00167785
31 2270 0.00242291
32 2140 0.00397196
33 2044 0.00611546
34 1870 0.00374332
35 1884 0.00451168
36 1758 0.00739477
37 1676 0.00924821
38 1596 0.00908521
39 1610 0.0102484
40 1540 0.0146104
41 1436 0.0177577
42 1396 0.0196991
43 1300 0.0203846
44 1232 0.0202922
45 1138 0.0254833
46 1112 0.0323741
47 1108 0.032491
48 1028 0.0291829
49 966 0.0362319
50 916 0.0349345
51 886 0.0361174
52 876 0.0371005
53 846 0.0413712
54 866 0.0409931
55 840 0.0333333
56 794 0.0396725
57 804 0.0410448
58 776 0.0444588
59 776 0.0476804
60 784 0.0497449
61 710 0.0570423
62 676 0.0465976
63 640 0.0390625
64 624 0.0512821
65 608 0.0460526
66 632 0.0537975
67 598 0.0744147
68 550 0.0745455
69 540 0.0509259
70 514 0.0622568
71 514 0.0554475
72 456 0.0438596
73 518 0.0579151
74 482 0.06639
75 480 0.0802083
76 448 0.0714286
77 422 0.10782
78 398 0.100503
79 390 0.116667
80 362 0.135359
81 338 0.14645
82 324 0.16821
83 348 0.181034
84 332 0.213855
85 330 0.240909
86 324 0.243827
87 368 0.241848
88 350 0.32
89 362 0.324586
90 382 0.349476
91 372 0.376344
92 344 0.380814
93 368 0.379076
94 386 0.393782
95 388 0.416237
96 408 0.4375
97 416 0.457933
98 422 0.477488
99 420 0.502381
100 452 0.533186
101 492 0.538618
102 546 0.562271
103 604 0.60596
104 630 0.624603
105 706 0.628895
106 714 0.64916
107 758 0.640501
108 808 0.678218
109 862 0.704756
110 950 0.727368
111 1022 0.726517
112 1148 0.739547
113 1306 0.757657
114 1444 0.769044
115 1604 0.784289
116 1760 0.800284
117 1964 0.815428
118 2122 0.826814
119 2352 0.853741
120 2610 0.863218
121 2894 0.866275
122 3292 0.863609
123 3656 0.876504
124 4084 0.88712
125 4598 0.895172
126 5178 0.901893
127 5790 0.908981
128 6528 0.913603
129 7378 0.91556
130 8350 0.917605
131 9354 0.920088
132 10000 0.92755
133 10000 0.93465
134 10000 0.94155
135 10000 0.9478
136 10000 0.9472
137 10000 0.95005
138 10000 0.95445
139 10000 0.9581
140 10000 0.9626
141 10000 0.9691
142 10000 0.9714
143 10000 0.9729
144 10000 0.9745
145 10000 0.97665
146 10000 0.97715
147 10000 0.98075
148 10000 0.98235
149 10000 0.98185
150 10000 0.9835
151 10000 0.98545
152 10000 0.9878
153 10000 0.9885
154 10000 0.98965
155 10000 0.99085
156 10000 0.99235
157 10000 0.9919
158 10000 0.9926
159 10000 0.99345
160 10000 0.9935
161 10000 0.9946
162 10000 0.99485
163 10000 0.9944
164 10000 0.9941
165 10000 0.9926
166 10000 0.9939
167 10000 0.9942
168 10000 0.9951
169 10000 0.99555
170 10000 0.9966
171 10000 0.99675
172 10000 0.9968
173 10000 0.9973
174 10000 0.99815
175 10000 0.99855
176 10000 0.9987
177 10000 0.9993
178 10000 0.9996
179 10000 0.99965
180 10000 0.99965
181 10000 0.9998
182 10000 0.99975
183 10000 0.99995
184 10000 0.99995
185 10000 0.99995
186 10000 0.99995
187 10000 1
