t n p
2 9384 0
3 8914 0
4 8360 0
5 7956 0
6 7574 0
7 7158 0
8 6748 0
9 6468 0
10 6276 0
11 5840 0
12 5530 0
13 5202 0
14 4844 0
15 4530 0
16 4292 0
17 3916 0
18 3722 0
19 3556 0.000140607
20 3294 0.000303582
21 3124 0
22 2962 0
23 2880 0
24 2762 0
25 2604 0
26 2470 0
27 2280 0
28 2126 0
29 1970 0
30 1796 0
31 1744 0
32 1678 0
33 1646 0
34 1540 0
35 1390 0
36 1240 0
37 1184 0
38 1166 0
39 1074 0
40 974 0
41 930 0
42 904 0
43 846 0
44 812 0
45 764 0
46 702 0
47 692 0
48 664 0.000753012
49 604 0.00165563
50 592 0.00591216
51 564 0.00620567
52 560 0.00625
53 550 0.00727273
54 526 0.0123574
55 488 0.0204918
56 430 0.0162791
57 406 0.0221675
58 392 0.0242347
59 372 0.0376344
60 326 0.053681
61 328 0.0625
62 326 0.0736196
63 306 0.0980392
64 334 0.0988024
65 310 0.112903
66 280 0.107143
67 262 0.116412
68 266 0.152256
69 252 0.206349
70 286 0.201049
71 268 0.233209
72 278 0.241007
73 270 0.281481
74 268 0.270522
75 276 0.311594
76 278 0.334532
77 266 0.349624
78 262 0.391221
79 258 0.418605
80 264 0.392045
81 274 0.437956
82 286 0.461538
83 288 0.515625
84 286 0.562937
85 296 0.58277
86 358 0.634078
87 396 0.652778
88 412 0.65534
89 492 0.661585
90 530 0.667925
91 560 0.695536
92 592 0.726351
93 640 0.728125
94 710 0.759155
95 844 0.771919
96 862 0.805684
97 984 0.839431
98 1084 0.835332
99 1200 0.8475
100 1354 0.854136
101 1472 0.861073
102 1676 0.880072
103 1856 0.889817
104 2080 0.901442
105 2344 0.909556
106 2578 0.906129
107 2918 0.918437
108 3318 0.928571
109 3766 0.930563
110 4288 0.93167
111 4828 0.934859
112 5424 0.937223
113 6206 0.942717
114 7012 0.948517
115 7818 0.951266
116 8912 0.957249
117 10000 0.9613
118 10000 0.96095
119 10000 0.9666
120 10000 0.97335
121 10000 0.9759
122 10000 0.9744
123 10000 0.9767
124 10000 0.98045
125 10000 0.98195
126 10000 0.98325
127 10000 0.9848
128 10000 0.985
129 10000 0.98825
130 10000 0.98905
131 10000 0.98905
132 10000 0.99055
133 10000 0.9899
134 10000 0.9926
135 10000 0.9924
136 10000 0.9921
137 10000 0.99135
138 10000 0.9918
139 10000 0.993
140 10000 0.99325
141 10000 0.9946
142 10000 0.995
143 10000 0.9949
144 10000 0.9947
145 10000 0.99495
146 10000 0.9952
147 10000 0.9963
148 10000 0.99725
149 10000 0.99755
150 10000 0.9978
151 10000 0.99765
152 10000 0.99745
153 10000 0.9971
154 10000 0.99795
155 10000 0.99815
156 10000 0.9988
157 10000 0.9989
158 10000 0.9991
159 10000 0.99885
160 10000 0.99905
161 10000 0.99935
162 10000 0.9996
163 10000 0.9995
164 10000 0.99945
165 10000 0.9994
166 10000 0.9996
167 10000 0.99965
168 10000 0.9995
169 10000 0.9993
170 10000 0.9993
171 10000 0.99925
172 10000 0.9992
173 10000 0.9992
174 10000 0.99925
175 10000 0.9996
176 10000 0.9996
177 10000 0.99955
178 10000 0.9996
179 10000 0.99965
180 10000 0.99955
181 10000 0.9998
182 10000 0.9999
183 10000 0.9999
184 10000 0.9999
185 10000 0.99995
186 10000 1
