t n p
0 10000 5e-05
1 9518 0.000157596
2 9144 0.000382765
3 8572 0.000349977
4 8206 0.000304655
5 7880 0.000380711
6 7470 0.000535475
7 7242 0.0008285
8 6846 0.00131464
9 6544 0.00198655
10 6076 0.0018104
11 5752 0.00173853
12 5462 0.00247162
13 5168 0.00203173
14 4948 0.00293048
15 4664 0.00289451
16 4324 0.00439408
17 4128 0.00520833
18 4160 0.00697115
19 3876 0.00786894
20 3616 0.00981748
21 3512 0.00882688
22 3498 0.00871927
23 3336 0.00839329
24 3190 0.0122257
25 3144 0.0152672
26 3028 0.0188243
27 2818 0.0209368
28 2646 0.0253212
29 2518 0.0365369
30 2482 0.0431104
31 2394 0.0463659
32 2236 0.0547853
33 2110 0.0635071
34 2014 0.0675273
35 1920 0.0684896
36 1816 0.0748899
37 1752 0.0796233
38 1696 0.0981722
39 1666 0.104142
40 1634 0.109241
41 1598 0.115144
42 1534 0.120274
43 1490 0.140604
44 1428 0.162465
45 1356 0.175885
46 1366 0.18265
47 1384 0.196893
48 1330 0.18985
49 1346 0.211367
50 1308 0.218654
51 1286 0.246112
52 1310 0.266794
53 1296 0.282407
54 1316 0.307751
55 1352 0.314349
56 1368 0.34174
57 1372 0.375
58 1386 0.40368
59 1450 0.423103
60 1502 0.458056
61 1612 0.470533
62 1624 0.490148
63 1736 0.497984
64 1776 0.523086
65 1886 0.548515
66 1952 0.594006
67 2064 0.611676
68 2234 0.636079
69 2452 0.644984
70 2728 0.64901
71 3002 0.676382
72 3242 0.700802
73 3584 0.726423
74 3882 0.74253
75 4244 0.758483
76 4588 0.785201
77 4976 0.79793
78 5592 0.816881
79 6150 0.827236
80 6920 0.838584
81 7572 0.846276
82 8300 0.856084
83 9210 0.870358
84 10000 0.88205
85 10000 0.8962
86 10000 0.9025
87 10000 0.91065
88 10000 0.91525
89 10000 0.92305
90 10000 0.93165
91 10000 0.9373
92 10000 0.94175
93 10000 0.9469
94 10000 0.9526
95 10000 0.9553
96 10000 0.96135
97 10000 0.96865
98 10000 0.97145
99 10000 0.9729
100 10000 0.977
101 10000 0.97895
102 10000 0.9811
103 10000 0.98345
104 10000 0.98565
105 10000 0.98675
106 10000 0.98755
107 10000 0.98975
108 10000 0.99195
109 10000 0.99295
110 10000 0.99455
111 10000 0.99545
112 10000 0.9958
113 10000 0.99665
114 10000 0.99675
115 10000 0.9957
116 10000 0.9965
117 10000 0.997
118 10000 0.997
119 10000 0.99685
120 10000 0.9968
121 10000 0.9966
122 10000 0.99745
123 10000 0.99835
124 10000 0.99855
125 10000 0.99905
126 10000 0.99905
127 10000 0.999
128 10000 0.9991
129 10000 0.9992
130 10000 0.9986
131 10000 0.9987
132 10000 0.9985
133 10000 0.99875
134 10000 0.9993
135 10000 0.9996
136 10000 0.9996
137 10000 0.9994
138 10000 0.9993
139 10000 0.99955
140 10000 0.99915
141 10000 0.9996
142 10000 0.99915
143 10000 0.99935
144 10000 0.99945
145 10000 0.9995
146 10000 0.99955
147 10000 0.99965
148 10000 0.99985
149 10000 0.99995
150 10000 1
