t n p
0 10000 0
1 9252 0.000216169
2 8752 0.000457038
3 8184 0.000672043
4 7718 0.00123089
5 7342 0.00163443
6 6910 0.00166425
7 6714 0.00163837
8 6362 0.00165042
9 6078 0.00197433
10 5784 0.00242047
11 5508 0.00308642
12 5252 0.00314166
13 4894 0.00592562
14 4588 0.0049041
15 4378 0.00513933
16 4186 0.00692785
17 4016 0.00971116
18 3824 0.0103295
19 3698 0.0132504
20 3584 0.0119978
21 3414 0.0139133
22 3210 0.0116822
23 2930 0.015529
24 2734 0.0162765
25 2560 0.0189453
26 2530 0.0199605
27 2386 0.0215842
28 2302 0.018245
29 2182 0.0233731
30 2082 0.0278578
31 1988 0.0326962
32 1886 0.0365854
33 1804 0.0407428
34 1778 0.0455568
35 1718 0.0538417
36 1694 0.0599174
37 1684 0.0587886
38 1614 0.0511152
39 1524 0.0518373
40 1488 0.0527554
41 1412 0.0587819
42 1394 0.0638451
43 1340 0.0746269
44 1302 0.0760369
45 1304 0.0901074
46 1232 0.0957792
47 1196 0.0978261
48 1158 0.115717
49 1116 0.137545
50 1120 0.157143
51 1090 0.179358
52 1086 0.196593
53 1078 0.203154
54 1040 0.213462
55 1020 0.230392
56 1038 0.25578
57 1000 0.285
58 1038 0.300096
59 1056 0.333807
60 1048 0.364981
61 1096 0.400091
62 1138 0.419596
63 1116 0.450269
64 1152 0.467014
65 1184 0.473818
66 1212 0.509488
67 1272 0.544418
68 1360 0.575735
69 1444 0.585526
70 1542 0.608625
71 1654 0.629988
72 1740 0.660057
73 1904 0.675158
74 2008 0.695717
75 2228 0.722397
76 2364 0.745135
77 2632 0.767857
78 2878 0.791696
79 3190 0.803918
80 3552 0.810952
81 3930 0.837023
82 4332 0.8503
83 4800 0.863333
84 5388 0.876299
85 5958 0.889476
86 6602 0.895335
87 7472 0.905982
88 8466 0.915545
89 9452 0.922397
90 10000 0.9275
91 10000 0.93755
92 10000 0.944
93 10000 0.9474
94 10000 0.9503
95 10000 0.9547
96 10000 0.9556
97 10000 0.95585
98 10000 0.9598
99 10000 0.9633
100 10000 0.9652
101 10000 0.96845
102 10000 0.97035
103 10000 0.97355
104 10000 0.974
105 10000 0.9781
106 10000 0.9798
107 10000 0.9814
108 10000 0.98235
109 10000 0.98455
110 10000 0.984
111 10000 0.9855
112 10000 0.98455
113 10000 0.98565
114 10000 0.9874
115 10000 0.989
116 10000 0.9905
117 10000 0.9904
118 10000 0.9913
119 10000 0.9908
120 10000 0.9911
121 10000 0.99155
122 10000 0.9929
123 10000 0.99305
124 10000 0.99325
125 10000 0.9932
126 10000 0.99425
127 10000 0.99435
128 10000 0.99475
129 10000 0.99465
130 10000 0.99465
131 10000 0.9954
132 10000 0.9964
133 10000 0.9966
134 10000 0.99585
135 10000 0.99635
136 10000 0.9975
137 10000 0.9978
138 10000 0.9976
139 10000 0.99735
140 10000 0.99775
141 10000 0.9982
142 10000 0.9985
143 10000 0.9986
144 10000 0.9987
145 10000 0.99915
146 10000 0.9993
147 10000 0.9992
148 10000 0.99945
149 10000 0.99985
150 10000 0.9999
151 10000 0.99995
152 10000 0.99985
153 10000 0.99995
154 10000 1
