t n p
0 10000 0
1 9476 0.00010553
2 9030 0.000387597
3 8582 0.000757399
4 8156 0.00141
5 7806 0.00172944
6 7402 0.00202648
7 6934 0.00288434
8 6612 0.0034029
9 6506 0.00407316
10 6338 0.00497002
11 5950 0.00554622
12 5590 0.0068873
13 5434 0.0097534
14 5186 0.012823
15 4940 0.0142713
16 4800 0.0160417
17 4580 0.019214
18 4570 0.0201313
19 4268 0.0205014
20 4114 0.0204181
21 3802 0.0199895
22 3648 0.0220669
23 3506 0.0193953
24 3320 0.0253012
25 3180 0.027673
26 3170 0.0343849
27 3022 0.0377234
28 2972 0.0381898
29 2794 0.0481389
30 2632 0.0448328
31 2484 0.0511272
32 2448 0.063317
33 2310 0.074026
34 2222 0.0819082
35 2210 0.0914027
36 2156 0.0983302
37 2088 0.109674
38 2068 0.117021
39 2044 0.126712
40 1940 0.138918
41 1880 0.151862
42 1808 0.147677
43 1796 0.151448
44 1766 0.142978
45 1810 0.154144
46 1766 0.158834
47 1718 0.167055
48 1668 0.184652
49 1678 0.205006
50 1636 0.215465
51 1772 0.227709
52 1758 0.259954
53 1696 0.284788
54 1710 0.297368
55 1830 0.313388
56 1836 0.332789
57 1878 0.355698
58 1952 0.370389
59 2048 0.391357
60 2032 0.4156
61 2106 0.451567
62 2198 0.473157
63 2300 0.498261
64 2428 0.514621
65 2542 0.540126
66 2690 0.573978
67 2890 0.579239
68 3046 0.603578
69 3342 0.631059
70 3594 0.643434
71 3892 0.673433
72 4122 0.692989
73 4532 0.704987
74 4936 0.718497
75 5282 0.734476
76 5710 0.757268
77 6400 0.769219
78 7068 0.784451
79 7868 0.801157
80 8794 0.824085
81 9814 0.839464
82 10000 0.85505
83 10000 0.8656
84 10000 0.87095
85 10000 0.87715
86 10000 0.88425
87 10000 0.89245
88 10000 0.90165
89 10000 0.90995
90 10000 0.91425
91 10000 0.9178
92 10000 0.92535
93 10000 0.9304
94 10000 0.9338
95 10000 0.9361
96 10000 0.9442
97 10000 0.94805
98 10000 0.95495
99 10000 0.9598
100 10000 0.9627
101 10000 0.9677
102 10000 0.9699
103 10000 0.9702
104 10000 0.97155
105 10000 0.97305
106 10000 0.9785
107 10000 0.9783
108 10000 0.9808
109 10000 0.9818
110 10000 0.9814
111 10000 0.9826
112 10000 0.9843
113 10000 0.98355
114 10000 0.98405
115 10000 0.98435
116 10000 0.9853
117 10000 0.9849
118 10000 0.98545
119 10000 0.98745
120 10000 0.99015
121 10000 0.99045
122 10000 0.9923
123 10000 0.9919
124 10000 0.9928
125 10000 0.99375
126 10000 0.9943
127 10000 0.99395
128 10000 0.995
129 10000 0.99535
130 10000 0.9964
131 10000 0.99635
132 10000 0.9964
133 10000 0.9975
134 10000 0.9975
135 10000 0.9979
136 10000 0.99805
137 10000 0.99815
138 10000 0.9982
139 10000 0.99865
140 10000 0.9985
141 10000 0.99895
142 10000 0.99895
143 10000 0.9991
144 10000 0.9993
145 10000 0.99895
146 10000 0.9986
147 10000 0.9984
148 10000 0.99865
149 10000 0.99855
150 10000 0.9984
151 10000 0.99855
152 10000 0.9985
153 10000 0.9987
154 10000 0.9989
155 10000 0.99935
156 10000 0.99955
157 10000 0.99945
158 10000 0.9991
159 10000 0.9993
160 10000 0.99935
161 10000 0.9993
162 10000 0.99935
163 10000 0.9992
164 10000 0.9996
165 10000 0.9996
166 10000 0.9997
167 10000 0.9996
168 10000 0.99975
169 10000 0.9997
170 10000 0.9996
171 10000 0.99945
172 10000 0.9991
173 10000 0.99925
174 10000 0.99965
175 10000 0.9996
176 10000 0.9996
177 10000 0.99955
178 10000 0.9994
179 10000 0.9996
180 10000 0.9998
181 10000 0.99995
182 10000 0.99985
183 10000 0.99975
184 10000 0.9998
185 10000 1
