t n p
0 10000 0
1 9650 0
2 9144 0.000164042
3 8796 0.000227376
4 8378 0.000656481
5 7970 0.00100376
6 7580 0.00112137
7 7180 0.00104457
8 6656 0.000976562
9 6414 0.000857499
10 6208 0.00169137
11 5840 0.00214041
12 5538 0.00225713
13 5168 0.00270898
14 4974 0.00402091
15 4638 0.00409659
16 4318 0.00382121
17 4072 0.00380648
18 3990 0.00426065
19 3782 0.00542041
20 3518 0.00696418
21 3248 0.00892857
22 3090 0.0108414
23 2956 0.0116712
24 2914 0.0126973
25 2780 0.0138489
26 2634 0.0134776
27 2372 0.0166526
28 2246 0.0171416
29 2070 0.0231884
30 2026 0.0234452
31 1872 0.0224359
32 1814 0.0275634
33 1740 0.0264368
34 1646 0.0246051
35 1582 0.0268647
36 1492 0.0368633
37 1460 0.0424658
38 1332 0.0499249
39 1282 0.0530421
40 1234 0.0591572
41 1204 0.0643688
42 1138 0.0632689
43 1110 0.072973
44 1062 0.0725047
45 1048 0.0791985
46 1036 0.0883205
47 1016 0.100886
48 976 0.11168
49 916 0.126638
50 866 0.136836
51 804 0.166667
52 814 0.189189
53 786 0.204835
54 732 0.200137
55 718 0.221448
56 706 0.213881
57 688 0.225291
58 658 0.24696
59 636 0.281447
60 598 0.301003
61 630 0.315873
62 654 0.327982
63 638 0.333072
64 628 0.376592
65 660 0.374242
66 666 0.425676
67 698 0.441261
68 778 0.458226
69 818 0.530562
70 870 0.545977
71 978 0.595603
72 1034 0.631044
73 1102 0.640653
74 1220 0.655328
75 1396 0.688754
76 1450 0.706897
77 1632 0.719056
78 1822 0.739846
79 2034 0.755162
80 2220 0.783333
81 2476 0.787763
82 2822 0.802622
83 3098 0.839735
84 3432 0.854312
85 3744 0.86859
86 4190 0.877446
87 4642 0.887333
88 5242 0.900134
89 5832 0.899091
90 6742 0.907446
91 7786 0.917673
92 8838 0.92883
93 10000 0.93415
94 10000 0.9428
95 10000 0.94765
96 10000 0.94985
97 10000 0.9563
98 10000 0.96115
99 10000 0.9634
100 10000 0.966
101 10000 0.9702
102 10000 0.97345
103 10000 0.977
104 10000 0.9808
105 10000 0.98175
106 10000 0.9844
107 10000 0.9866
108 10000 0.98965
109 10000 0.99085
110 10000 0.9925
111 10000 0.99435
112 10000 0.9945
113 10000 0.99515
114 10000 0.99535
115 10000 0.9958
116 10000 0.99615
117 10000 0.99695
118 10000 0.99735
119 10000 0.9977
120 10000 0.99805
121 10000 0.9985
122 10000 0.99855
123 10000 0.99795
124 10000 0.998
125 10000 0.99845
126 10000 0.9983
127 10000 0.9987
128 10000 0.9992
129 10000 0.999
130 10000 0.99865
131 10000 0.99845
132 10000 0.99875
133 10000 0.99885
134 10000 0.99885
135 10000 0.99925
136 10000 0.99965
137 10000 0.9997
138 10000 0.9995
139 10000 0.9994
140 10000 0.99935
141 10000 0.99935
142 10000 0.9992
143 10000 0.9993
144 10000 0.9992
145 10000 0.99965
146 10000 0.99975
147 10000 0.9999
148 10000 1
