t n p
1 10000 5e-05
2 9452 5.28989e-05
3 9034 5.53465e-05
4 8544 5.85206e-05
5 8100 0.000185185
6 7672 0.000391032
7 7260 0.000688705
8 6928 0.000505196
9 6550 0.000381679
10 6258 0.000559284
11 6046 0.00148859
12 5622 0.00160085
13 5404 0.00120281
14 5164 0.00125871
15 4930 0.0015213
16 4572 0.00131234
17 4354 0.000689022
18 4160 0.000961538
19 3926 0.0020377
20 3748 0.00133404
21 3538 0.00113058
22 3288 0.00167275
23 3092 0.00161708
24 2960 0.00202703
25 2870 0.00191638
26 2776 0.0023415
27 2656 0.00376506
28 2620 0.00477099
29 2518 0.00635425
30 2392 0.00480769
31 2194 0.00660893
32 2066 0.00629235
33 1962 0.00815494
34 1882 0.0063762
35 1828 0.0095733
36 1680 0.0136905
37 1620 0.0185185
38 1496 0.0170455
39 1440 0.0177083
40 1354 0.0177253
41 1258 0.0242448
42 1178 0.0297114
43 1148 0.0344077
44 1074 0.0386406
45 984 0.035061
46 968 0.035124
47 918 0.0326797
48 924 0.0357143
49 898 0.0400891
50 904 0.0492257
51 798 0.0419799
52 728 0.0412088
53 678 0.0420354
54 660 0.0484848
55 664 0.0481928
56 624 0.0576923
57 590 0.0728814
58 624 0.0705128
59 610 0.0967213
60 580 0.0922414
61 542 0.0950185
62 500 0.103
63 500 0.121
64 514 0.139105
65 514 0.157588
66 518 0.187259
67 504 0.205357
68 516 0.232558
69 484 0.277893
70 508 0.337598
71 494 0.34919
72 510 0.354902
73 502 0.354582
74 496 0.407258
75 536 0.414179
76 608 0.440789
77 630 0.468254
78 696 0.474138
79 726 0.491736
80 786 0.521628
81 846 0.537234
82 908 0.540198
83 992 0.582157
84 1052 0.624525
85 1080 0.627778
86 1254 0.651515
87 1426 0.651473
88 1534 0.686767
89 1666 0.712485
90 1802 0.717259
91 1904 0.745798
92 2134 0.764058
93 2360 0.786441
94 2564 0.808502
95 2876 0.84475
96 3206 0.859014
97 3568 0.86421
98 3932 0.869023
99 4244 0.875
100 4694 0.878994
101 5156 0.890128
102 5696 0.901071
103 6438 0.905871
104 7184 0.914184
105 8086 0.924623
106 9102 0.931389
107 10000 0.9368
108 10000 0.93955
109 10000 0.9493
110 10000 0.9541
111 10000 0.95705
112 10000 0.9598
113 10000 0.9634
114 10000 0.96465
115 10000 0.9691
116 10000 0.9714
117 10000 0.97415
118 10000 0.97865
119 10000 0.97855
120 10000 0.98155
121 10000 0.98305
122 10000 0.98445
123 10000 0.9872
124 10000 0.98825
125 10000 0.98815
126 10000 0.98755
127 10000 0.9887
128 10000 0.98885
129 10000 0.9884
130 10000 0.9893
131 10000 0.9881
132 10000 0.98845
133 10000 0.9896
134 10000 0.99045
135 10000 0.99145
136 10000 0.99125
137 10000 0.9925
138 10000 0.99315
139 10000 0.9931
140 10000 0.99395
141 10000 0.9944
142 10000 0.99505
143 10000 0.9959
144 10000 0.996
145 10000 0.9967
146 10000 0.9968
147 10000 0.99695
148 10000 0.99695
149 10000 0.99715
150 10000 0.99775
151 10000 0.9983
152 10000 0.99945
153 10000 0.9997
154 10000 0.9997
155 10000 0.99965
156 10000 0.99985
157 10000 0.99985
158 10000 0.9997
159 10000 0.99985
160 10000 0.9997
161 10000 0.9997
162 10000 1
