t n p
1 10000 5e-05
2 9474 5.2776e-05
3 8922 0.000224165
4 8458 0.000413809
5 7818 0.000319775
6 7524 0.000531632
7 7152 0.000209732
8 6864 0.000437063
9 6450 0.00108527
10 6290 0.00063593
11 5930 0.000927487
12 5678 0.00105671
13 5436 0.00220751
14 5180 0.00299228
15 4796 0.00354462
16 4500 0.005
17 4340 0.00391705
18 4138 0.00338328
19 3910 0.00537084
20 3776 0.00463453
21 3502 0.00499714
22 3226 0.00604464
23 3154 0.00538998
24 2916 0.00617284
25 2896 0.00535221
26 2744 0.00655977
27 2580 0.00697674
28 2458 0.00793328
29 2378 0.00904121
30 2246 0.00823687
31 2180 0.0114679
32 2108 0.0158918
33 2000 0.017
34 1902 0.01551
35 1920 0.0148437
36 1858 0.0148009
37 1736 0.0126728
38 1694 0.0156434
39 1676 0.0190931
40 1676 0.024463
41 1662 0.0318893
42 1568 0.0398597
43 1460 0.0434932
44 1392 0.049569
45 1270 0.0535433
46 1250 0.0672
47 1194 0.0766332
48 1184 0.0975507
49 1104 0.104167
50 1086 0.110037
51 1078 0.111781
52 968 0.127066
53 936 0.147436
54 944 0.145657
55 956 0.160042
56 898 0.185969
57 920 0.196739
58 976 0.220799
59 948 0.260549
60 928 0.271013
61 892 0.303812
62 876 0.339612
63 832 0.346755
64 850 0.364118
65 888 0.367117
66 894 0.401007
67 930 0.406989
68 954 0.415094
69 1050 0.438571
70 1072 0.459422
71 1134 0.505291
72 1178 0.5191
73 1178 0.553056
74 1278 0.592332
75 1374 0.601164
76 1466 0.611528
77 1580 0.633544
78 1744 0.656537
79 1886 0.67895
80 1998 0.714464
81 2198 0.739081
82 2402 0.758118
83 2600 0.781731
84 2898 0.800897
85 3126 0.816379
86 3432 0.833479
87 3838 0.835982
88 4220 0.848223
89 4730 0.8463
90 5262 0.854333
91 5726 0.868844
92 6360 0.880582
93 7188 0.89399
94 8160 0.901777
95 9210 0.909826
96 10000 0.91665
97 10000 0.9238
98 10000 0.92865
99 10000 0.9385
100 10000 0.94605
101 10000 0.9526
102 10000 0.9584
103 10000 0.96245
104 10000 0.9657
105 10000 0.96915
106 10000 0.973
107 10000 0.9755
108 10000 0.97815
109 10000 0.98025
110 10000 0.9819
111 10000 0.9823
112 10000 0.984
113 10000 0.98655
114 10000 0.98805
115 10000 0.98955
116 10000 0.9907
117 10000 0.99205
118 10000 0.99185
119 10000 0.99255
120 10000 0.99265
121 10000 0.9919
122 10000 0.992
123 10000 0.99195
124 10000 0.9921
125 10000 0.99275
126 10000 0.99365
127 10000 0.99415
128 10000 0.9943
129 10000 0.9964
130 10000 0.99715
131 10000 0.9967
132 10000 0.9961
133 10000 0.9966
134 10000 0.99635
135 10000 0.99655
136 10000 0.9971
137 10000 0.9975
138 10000 0.998
139 10000 0.99825
140 10000 0.9981
141 10000 0.99825
142 10000 0.9988
143 10000 0.9991
144 10000 0.9985
145 10000 0.9989
146 10000 0.9987
147 10000 0.99925
148 10000 0.99955
149 10000 0.99955
150 10000 0.99955
151 10000 0.99955
152 10000 0.9997
153 10000 0.9995
154 10000 0.99925
155 10000 0.99885
156 10000 0.99875
157 10000 0.9989
158 10000 0.99905
159 10000 0.99905
160 10000 0.9992
161 10000 0.9996
162 10000 0.99965
163 10000 0.9996
164 10000 0.99975
165 10000 0.99985
166 10000 0.99995
167 10000 1
