t n p
1 10000 0
2 10000 0
3 10000 5e-05
4 10000 0.0002
5 9910 0.00025227
6 10000 0.0002
7 10000 5e-05
8 9976 5.01203e-05
9 9854 0.000152222
10 9926 0.000201491
11 9886 0.000101153
12 10000 0.00035
13 10000 0.00045
14 9918 0.000756201
15 9932 0.000704793
16 9862 0.000861894
17 9856 0.00111607
18 10000 0.001
19 10000 0.0009
20 9994 0.00080048
21 10000 0.00055
22 9950 0.000603015
23 9752 0.000615258
24 9658 0.000724788
25 9694 0.000773674
26 9676 0.000775114
27 9630 0.000519211
28 9622 0.000311785
29 9662 0.000413993
30 9738 0.000564798
31 9876 0.0009113
32 9896 0.000959984
33 9848 0.000558489
34 9916 0.000655506
35 9904 0.00116115
36 9740 0.000821355
37 9750 0.00025641
38 9854 0.000304445
39 9870 0.000658561
40 9792 0.000714869
41 9772 0.000562833
42 9624 0.000935162
43 9740 0.00128337
44 9676 0.00186027
45 9702 0.00128839
46 9564 0.00141154
47 9628 0.000986705
48 9674 0.000775274
49 9474 0.00105552
50 9492 0.00105352
51 9502 0.00115765
52 9520 0.00147059
53 9740 0.00169405
54 9662 0.00165597
55 9694 0.00061894
56 9534 0.000734214
57 9464 0.000475486
58 9372 0.000640205
59 9344 0.000695634
60 9138 0.000328299
61 9284 0.000215424
62 9128 0.00016433
63 8998 0.000166704
64 9010 0.000332963
65 8930 0.000391937
66 8736 0.000400641
67 8748 0.000400091
68 8654 0.000346661
69 8672 0.000288284
70 8548 0.000409453
71 8522 0.000645388
72 8542 0.000643877
73 8720 0.000745413
74 8680 0.000806452
75 8524 0.000469263
76 8444 0.000473709
77 8602 0.000232504
78 8572 0.000116659
79 8522 0
80 8584 0
81 8606 0
82 8570 0
83 8534 5.85892e-05
84 8512 0.000176222
85 8570 0.000175029
86 8724 0.000401192
87 8732 0.000572607
88 8600 0.00104651
89 8564 0.00122606
90 8570 0.0012252
91 8544 0.00117041
92 8538 0.00117123
93 8624 0.000811688
94 8594 0.000814522
95 8600 0.00104651
96 8614 0.000696541
97 8500 0.000764706
98 8340 0.000719424
99 8304 0.000361272
100 8386 0.00017887
101 8354 0.000239406
102 8434 0.000414987
103 8618 0.000580181
104 8608 0.000871283
105 8710 0.00149254
106 8754 0.000685401
107 8882 0.000562936
108 8886 0.00101283
109 8920 0.00128924
110 8812 0.0012483
111 8868 0.00174786
112 8798 0.00227324
113 9024 0.00171764
114 9100 0.00181319
115 9002 0.00194401
116 8982 0.00200401
117 8936 0.00195837
118 8852 0.00265477
119 8916 0.00263571
120 8890 0.00326209
121 8914 0.00426296
122 9156 0.00420489
123 9114 0.00499232
124 9120 0.00586623
125 9224 0.00585429
126 9266 0.00566588
127 9330 0.00734191
128 9414 0.00748885
129 9516 0.00698823
130 9554 0.00837346
131 9574 0.00725924
132 9584 0.00792988
133 9532 0.00849769
134 9416 0.0098237
135 9532 0.0113303
136 9594 0.0115176
137 9768 0.0124386
138 9852 0.0141596
139 9856 0.0154221
140 9774 0.016063
141 9712 0.0169893
142 9742 0.0175529
143 9690 0.0172343
144 9750 0.0184615
145 9810 0.0207951
146 9882 0.0229711
147 10000 0.0249
148 10000 0.02735
149 10000 0.0274
150 10000 0.0314
151 10000 0.0308
152 9982 0.0326087
153 10000 0.03485
154 10000 0.03825
155 10000 0.0416
156 10000 0.0469
157 10000 0.05055
158 9918 0.0539423
159 9976 0.0590417
160 9996 0.0615746
161 10000 0.0652
162 9920 0.0670363
163 9972 0.0734557
164 10000 0.0762
165 10000 0.08025
166 9984 0.0859876
167 10000 0.0884
168 10000 0.09325
169 10000 0.09575
170 10000 0.0972
171 10000 0.1042
172 10000 0.11155
173 10000 0.12115
174 10000 0.1259
175 10000 0.13045
176 10000 0.1363
177 10000 0.1434
178 10000 0.1503
179 9978 0.156294
180 10000 0.16575
181 10000 0.17715
182 10000 0.1884
183 10000 0.19725
184 10000 0.2025
185 10000 0.2095
186 10000 0.21945
187 10000 0.2364
188 10000 0.2474
189 10000 0.25805
190 10000 0.2733
191 10000 0.2783
192 10000 0.2888
193 10000 0.2978
194 10000 0.31225
195 10000 0.3269
196 10000 0.33815
197 10000 0.35465
198 10000 0.37455
199 10000 0.38975
200 10000 0.40835
201 10000 0.42245
202 10000 0.44125
203 10000 0.4573
204 10000 0.4719
205 10000 0.4925
206 10000 0.5098
207 10000 0.52115
208 10000 0.53725
209 10000 0.54505
210 10000 0.5632
211 10000 0.58275
212 10000 0.5968
213 10000 0.6167
214 10000 0.63025
215 10000 0.64935
216 10000 0.6664
217 10000 0.68085
218 10000 0.69075
219 10000 0.7007
220 10000 0.7097
221 10000 0.71765
222 10000 0.72445
223 10000 0.73245
224 10000 0.7559
225 10000 0.76505
226 10000 0.779
227 10000 0.7914
228 10000 0.80295
229 10000 0.8106
230 10000 0.8197
231 10000 0.8354
232 10000 0.85045
233 10000 0.85825
234 10000 0.86505
235 10000 0.8747
236 10000 0.88255
237 10000 0.89
238 10000 0.89115
239 10000 0.8989
240 10000 0.9052
241 10000 0.90625
242 10000 0.9115
243 10000 0.91595
244 10000 0.9209
245 10000 0.9258
246 10000 0.93045
247 10000 0.9323
248 10000 0.9364
249 10000 0.94245
250 10000 0.9473
251 10000 0.95115
252 10000 0.95535
253 10000 0.9557
254 10000 0.95855
255 10000 0.96135
256 10000 0.96275
257 10000 0.96415
258 10000 0.9686
259 10000 0.9707
260 10000 0.9722
261 10000 0.97205
262 10000 0.97655
263 10000 0.9762
264 10000 0.9767
265 10000 0.97705
266 10000 0.9768
267 10000 0.97705
268 10000 0.97755
269 10000 0.9792
270 10000 0.9808
271 10000 0.9805
272 10000 0.9801
273 10000 0.981
274 10000 0.9796
275 10000 0.98115
276 10000 0.9823
277 10000 0.98455
278 10000 0.9862
279 10000 0.9869
280 10000 0.9886
281 10000 0.9909
282 10000 0.99065
283 10000 0.9908
284 10000 0.9911
285 10000 0.9899
286 10000 0.98885
287 10000 0.9896
288 10000 0.9899
289 10000 0.99085
290 10000 0.9909
291 10000 0.9928
292 10000 0.9927
293 10000 0.9933
294 10000 0.994
295 10000 0.9949
296 10000 0.9955
297 10000 0.99595
298 10000 0.99655
299 10000 0.99605
300 10000 0.99705
301 10000 0.9974
302 10000 0.9975
303 10000 0.9975
304 10000 0.99775
305 10000 0.998
306 10000 0.998
307 10000 0.9985
308 10000 0.9982
309 10000 0.9981
310 10000 0.9982
311 10000 0.99885
312 10000 0.99895
313 10000 0.99895
314 10000 0.99895
315 10000 0.99905
316 10000 0.999
317 10000 0.99935
318 10000 0.9994
319 10000 0.99945
320 10000 0.9994
321 10000 0.99955
322 10000 0.99945
323 10000 0.99975
324 10000 0.9997
325 10000 0.9994
326 10000 0.9997
327 10000 0.9998
328 10000 0.9996
329 10000 0.9998
330 10000 0.99985
331 10000 0.99985
332 10000 0.9998
333 10000 0.9997
334 10000 0.99965
335 10000 0.99955
336 10000 0.9993
337 10000 0.99935
338 10000 0.99925
339 10000 0.99945
340 10000 0.99935
341 10000 0.99945
342 10000 0.99995
343 10000 1
