t n p
1 10000 0
2 9882 0
3 9990 0
4 9998 0
5 10000 0
6 9972 0
7 10000 5e-05
8 10000 0.0001
9 9840 5.0813e-05
10 9820 5.09165e-05
11 9780 5.11247e-05
12 9746 0
13 9812 0
14 9632 0
15 9614 0
16 9688 0
17 9594 0
18 9504 0
19 9446 0
20 9388 0
21 9492 0
22 9512 0
23 9298 0
24 9238 0
25 9170 0
26 9128 5.47765e-05
27 8926 0.000168048
28 9040 0.000221239
29 8998 0.000222272
30 9060 0.000331126
31 8950 0.000446927
32 9086 0.000220119
33 9112 0.000274363
34 9090 0
35 9138 0
36 9150 0
37 9154 0
38 9034 0
39 9092 0
40 9150 0
41 9208 0
42 9220 0
43 9310 0
44 9422 0
45 9626 0
46 9620 0
47 9792 0
48 9856 0
49 9730 0
50 9734 0
51 9814 0
52 9852 0
53 9850 0
54 9998 0
55 9874 0
56 9868 0
57 9960 0
58 9920 0
59 9884 0
60 9948 0
61 9968 5.01605e-05
62 9864 0
63 9938 0
64 9798 0
65 9808 5.09788e-05
66 9690 0.000206398
67 9536 0.000262164
68 9556 0.000209293
69 9466 0.000422565
70 9362 0.000267037
71 9384 0.000213129
72 9364 0.000320376
73 9276 0.000377318
74 9212 0.000379939
75 9268 0.000161847
76 9508 0.000157762
77 9314 0.000322096
78 9294 0.000484183
79 9334 0.000535676
80 9296 0.00112952
81 9414 0.0012747
82 9364 0.000907732
83 9404 0.000638026
84 9424 0.00116723
85 9430 0.00111347
86 9338 0.00117798
87 9316 0.00144912
88 9336 0.00149957
89 9570 0.00109718
90 9638 0.00140071
91 9650 0.00134715
92 9574 0.0010445
93 9458 0.00195602
94 9508 0.00194573
95 9422 0.00265336
96 9420 0.00302548
97 9454 0.00232706
98 9442 0.00206524
99 9250 0.00297297
100 9320 0.00337983
101 9376 0.00325299
102 9302 0.00403139
103 9336 0.00342759
104 9416 0.00366398
105 9530 0.00424974
106 9452 0.00486669
107 9304 0.00526655
108 9356 0.00657332
109 9522 0.00614367
110 9542 0.00560679
111 9700 0.00603093
112 9922 0.00680306
113 9870 0.0085613
114 9822 0.00814498
115 9742 0.00990556
116 9702 0.0111833
117 9712 0.0116866
118 9770 0.012129
119 9834 0.0123043
120 9796 0.0137811
121 9852 0.0144641
122 9988 0.0159191
123 9978 0.0165865
124 10000 0.0156
125 10000 0.01715
126 9930 0.0188318
127 9946 0.0212146
128 9992 0.0253203
129 10000 0.02825
130 10000 0.02855
131 9892 0.0280024
132 9934 0.0311053
133 9938 0.034514
134 10000 0.03595
135 10000 0.03365
136 10000 0.03735
137 10000 0.0372
138 10000 0.037
139 10000 0.0407
140 9920 0.0404234
141 9854 0.0441445
142 9792 0.0424326
143 9790 0.0456078
144 9762 0.0465069
145 9818 0.0467509
146 9994 0.0509306
147 9966 0.0535822
148 10000 0.0547
149 10000 0.05535
150 9948 0.0608162
151 10000 0.0654
152 10000 0.0699
153 10000 0.07405
154 10000 0.0815
155 10000 0.0877
156 10000 0.0951
157 10000 0.10655
158 10000 0.1105
159 10000 0.1117
160 10000 0.1169
161 10000 0.1235
162 10000 0.12625
163 10000 0.1356
164 10000 0.13785
165 10000 0.14735
166 10000 0.14995
