t n p
1 10000 0
2 9862 0
3 9914 5.04337e-05
4 10000 0
5 10000 0
6 10000 5e-05
7 9754 5.1261e-05
8 9782 0.000102229
9 9948 0.000100523
10 10000 0
11 9912 0
12 9962 0
13 9844 5.07924e-05
14 9780 0
15 9718 0
16 9968 0
17 9972 0
18 9888 0
19 9934 0
20 9984 0
21 9864 0
22 10000 5e-05
23 9930 0.000151057
24 9972 5.01404e-05
25 10000 0.0001
26 10000 0.0001
27 10000 0.00015
28 9930 0
29 9990 0
30 10000 0
31 10000 0
32 10000 0
33 9820 0
34 9926 0
35 9938 0
36 9994 0
37 10000 0
38 10000 0
39 9974 5.01303e-05
40 9922 0.000100786
41 9762 5.1219e-05
42 9838 0.000101647
43 9738 0.000154036
44 9872 0.000253241
45 10000 0.00045
46 10000 0.00045
47 10000 0.0008
48 9980 0.000701403
49 10000 0.00075
50 10000 0.00095
51 9918 0.00105868
52 9918 0.00110909
53 9878 0.00146791
54 9780 0.00097137
55 9772 0.000972165
56 9708 0.00190564
57 9756 0.00194752
58 9940 0.00231388
59 9830 0.00249237
60 9904 0.0032815
61 10000 0.004
62 9956 0.00341503
63 10000 0.0029
64 9928 0.00342466
65 9944 0.00407281
66 9904 0.00474556
67 10000 0.0053
68 10000 0.0057
69 10000 0.00685
70 9956 0.00924066
71 10000 0.0101
72 9888 0.0120348
73 9812 0.012179
74 9886 0.0134028
75 9922 0.016025
76 9954 0.019992
77 9918 0.0249042
78 10000 0.0255
79 9902 0.0286811
80 9960 0.0345884
81 10000 0.03435
82 10000 0.03745
83 9996 0.0397159
84 9970 0.0424273
85 10000 0.04425
86 10000 0.0479
87 10000 0.0503
88 10000 0.05665
89 10000 0.05845
90 10000 0.0582
91 10000 0.06
92 10000 0.0607
93 10000 0.0612
94 10000 0.0672
95 9944 0.0707462
96 10000 0.0744
97 10000 0.0791
98 10000 0.08185
99 10000 0.0907
100 10000 0.09255
101 10000 0.09815
102 10000 0.1049
103 9978 0.115554
104 10000 0.1186
105 10000 0.1226
106 10000 0.1341
107 10000 0.13855
108 10000 0.1492
109 10000 0.1566
110 10000 0.16435
111 10000 0.171
112 10000 0.18485
113 10000 0.19745
114 10000 0.2083
115 10000 0.21795
116 10000 0.229
117 10000 0.2399
118 10000 0.2529
119 10000 0.2625
120 10000 0.2701
121 10000 0.28505
122 10000 0.2907
123 10000 0.3129
124 10000 0.3257
125 10000 0.32685
126 10000 0.3354
127 10000 0.34665
128 10000 0.35755
129 10000 0.3711
130 10000 0.3885
131 10000 0.40735
132 10000 0.4213
133 10000 0.44115
134 10000 0.4542
135 10000 0.46745
136 10000 0.4825
137 10000 0.5037
138 10000 0.5215
139 10000 0.5514
140 10000 0.56055
141 10000 0.5791
142 10000 0.59305
143 10000 0.60865
144 10000 0.62935
145 10000 0.6441
146 10000 0.65655
147 10000 0.67175
148 10000 0.68465
149 10000 0.68685
150 10000 0.6909
151 10000 0.7082
152 10000 0.72185
153 10000 0.7371
154 10000 0.75305
155 10000 0.7646
156 10000 0.77545
157 10000 0.79395
158 10000 0.80825
159 10000 0.81555
160 10000 0.83165
161 10000 0.84035
162 10000 0.8525
163 10000 0.85945
164 10000 0.8659
165 10000 0.8717
166 10000 0.8863
167 10000 0.8963
168 10000 0.90155
169 10000 0.90755
170 10000 0.90905
171 10000 0.9148
172 10000 0.9177
173 10000 0.9236
174 10000 0.9298
175 10000 0.93315
176 10000 0.9333
177 10000 0.9389
178 10000 0.94695
179 10000 0.9512
180 10000 0.954
181 10000 0.9587
182 10000 0.9588
183 10000 0.9608
184 10000 0.9633
185 10000 0.96485
186 10000 0.96575
187 10000 0.967
188 10000 0.96815
189 10000 0.96975
190 10000 0.9737
191 10000 0.97545
192 10000 0.97775
193 10000 0.9802
194 10000 0.9805
195 10000 0.97975
196 10000 0.9816
197 10000 0.98285
198 10000 0.985
199 10000 0.9872
200 10000 0.9878
201 10000 0.98785
202 10000 0.9899
203 10000 0.9904
204 10000 0.9923
205 10000 0.9937
206 10000 0.9945
207 10000 0.99525
208 10000 0.99505
209 10000 0.99435
210 10000 0.9946
211 10000 0.99545
212 10000 0.9949
213 10000 0.99495
214 10000 0.99505
215 10000 0.99645
216 10000 0.9962
217 10000 0.9965
218 10000 0.9968
219 10000 0.99635
220 10000 0.9976
221 10000 0.99795
222 10000 0.9984
223 10000 0.9982
224 10000 0.99865
225 10000 0.99875
226 10000 0.99885
227 10000 0.99875
228 10000 0.99855
229 10000 0.9986
230 10000 0.999
231 10000 0.999
232 10000 0.99895
233 10000 0.9989
234 10000 0.9993
235 10000 0.9998
236 10000 0.9999
237 10000 0.99975
238 10000 0.99985
239 10000 0.9998
240 10000 1
