t n p
1 10000 0
2 9904 0
3 9930 0
4 9598 0
5 9782 0
6 9648 0
7 9562 0
8 9590 5.21376e-05
9 9708 0.000154512
10 9728 0
11 9648 5.18242e-05
12 9540 5.24109e-05
13 9644 0
14 9714 0
15 9658 0
16 9752 0
17 9580 0
18 9780 0
19 9948 0
20 9936 0
21 10000 0
22 9860 0
23 9904 0
24 9854 0
25 9912 0
26 9920 0
27 9758 0
28 9808 0
29 9896 0
30 9822 0
31 9838 0
32 9698 5.1557e-05
33 9696 0
34 9612 0
35 9646 0
36 9718 0
37 9608 0
38 9698 0
39 9698 5.1557e-05
40 9628 0
41 9618 0
42 9670 0
43 9686 0
44 9274 0
45 9198 0
46 9148 0
47 9128 0
48 9068 0
49 9032 0
50 8996 0
51 9112 0
52 9104 5.49209e-05
53 9058 5.51998e-05
54 9088 0
55 9200 5.43478e-05
56 9232 0
57 9006 5.55185e-05
58 9120 0
59 9170 0
60 9098 0
61 9182 0
62 9228 0
63 9332 0
64 9342 5.35217e-05
65 9110 0
66 9008 0
67 8882 0
68 8764 0
69 8656 0
70 8738 0
71 8748 0
72 8958 0
73 8932 0
74 8788 0
75 8766 0
76 8848 0
77 8702 0
78 8500 5.88235e-05
79 8512 0
80 8426 0
81 8464 0
82 8462 0
83 8224 0
84 8178 0
85 8280 0
86 8252 0
87 8110 0
88 8062 0
89 8128 0
90 7976 0
91 7896 0
92 7848 0
93 7768 0
94 7894 0
95 7918 0
96 7898 0
97 8062 0
98 8004 0
99 7882 0
100 7924 0
101 8018 0
102 8002 0
103 7890 0
104 7806 0
105 7928 0
106 7958 0
107 7992 0
108 8036 0
109 8152 0
110 8094 0
111 8078 0
112 8062 6.20194e-05
113 8054 0.000124162
114 8022 0.000186986
115 8088 0
116 8106 0
117 8064 0
118 8132 0
119 8176 0
120 8132 0
121 8094 6.17742e-05
122 8054 6.2081e-05
123 8128 0.000123031
124 8080 0.000247525
125 8166 0.000244918
126 8272 0.000483559
127 8450 0.000828402
128 8390 0.00107271
129 8340 0.000839329
130 8328 0.000480307
131 8382 0.00071582
132 8364 0.00053802
133 8446 0.000473597
134 8412 0.000356633
135 8484 0.000117869
136 8420 0.000178147
137 8382 5.96516e-05
138 8382 0
139 8250 0
140 8084 0
141 8084 0
142 8028 0
143 7864 0
144 7900 0
145 7976 0
146 7904 0
147 7774 0
148 7780 0
149 7620 0
150 7576 0
151 7682 6.50872e-05
152 7588 0
153 7480 0
154 7496 0
155 7454 0
156 7480 0
157 7362 0
158 7348 6.80457e-05
159 7498 6.66844e-05
160 7450 0.000134228
161 7660 0.000195822
162 7704 0.000194704
163 7668 0.000260824
164 7894 0.000316696
165 7834 0.000191473
166 7810 0
167 7920 0
168 7802 0
169 7746 0
170 7682 0
171 7672 0
172 7720 6.47668e-05
173 7624 0
174 7606 6.57376e-05
175 7548 6.62427e-05
176 7550 0
177 7520 0
178 7554 0
179 7694 0
180 7720 0
181 7714 0
182 7692 0
183 7766 0
184 7882 0
185 7908 0
186 7986 0
187 8120 0
188 8210 0
189 8260 6.05327e-05
190 8136 0.000122911
191 8102 0.000370279
192 8200 0.000121951
193 8178 0.000244559
194 8230 0.000303767
195 8246 0.000181906
196 8300 0
197 8348 5.98946e-05
198 8382 0.000119303
199 8686 0.000172692
200 8632 0.000231696
201 8654 0.000346661
202 8732 0.000515346
203 8616 0.000928505
204 8840 0.00113122
205 8804 0.0014766
206 8710 0.00114811
207 8768 0.000798358
208 8828 0.000792932
209 8946 0.00106193
210 8872 0.00129621
211 8926 0.00112032
212 8838 0.00135777
213 8702 0.00137899
214 8728 0.00108845
215 8794 0.001194
216 8816 0.00170145
217 8954 0.00106098
218 8848 0.00107369
219 8928 0.000560036
220 8920 0.000616592
221 8918 0.000504597
222 8978 0.000501225
223 9118 0.000658039
224 9174 0.000763026
225 9164 0.000600175
226 9156 0.000982962
227 9046 0.00138183
228 9076 0.00148744
229 9038 0.0022682
230 9006 0.00266489
231 8968 0.00245317
232 9106 0.00356908
233 9032 0.00370903
234 8932 0.00487013
235 8946 0.00586854
236 8940 0.00631991
237 9106 0.00636943
