t n p
0 10000 0.005
1 10000 0.0053
2 9934 0.00563721
3 9938 0.00533307
4 9948 0.00633293
5 9846 0.00665245
6 9898 0.00742574
7 9964 0.00797872
8 9996 0.0077531
9 10000 0.0083
10 9986 0.00941318
11 9922 0.0120943
12 9926 0.0129962
13 9872 0.0115985
14 9950 0.0120101
15 10000 0.0128
16 10000 0.0145
17 10000 0.01605
18 9966 0.0177102
19 9986 0.0202784
20 10000 0.02305
21 10000 0.028
22 10000 0.03205
23 10000 0.0351
24 10000 0.0389
25 9994 0.0434261
26 10000 0.04775
27 10000 0.05435
28 10000 0.0551
29 10000 0.06005
30 10000 0.06245
31 10000 0.0661
32 9896 0.0746766
33 10000 0.0829
34 10000 0.08865
35 10000 0.09695
36 10000 0.1057
37 10000 0.11425
38 10000 0.1296
39 10000 0.14355
40 10000 0.1563
41 10000 0.16685
42 10000 0.18505
43 10000 0.19845
44 10000 0.21485
45 10000 0.22785
46 10000 0.2497
47 10000 0.2728
48 10000 0.2863
49 10000 0.30715
50 10000 0.3242
51 10000 0.35175
52 10000 0.37405
53 10000 0.3978
54 10000 0.41985
55 10000 0.44265
56 10000 0.4741
57 10000 0.50505
58 10000 0.5276
59 10000 0.55645
60 10000 0.57755
61 10000 0.6013
62 10000 0.61815
63 10000 0.635
64 10000 0.6638
65 10000 0.6813
66 10000 0.69455
67 10000 0.71755
68 10000 0.73695
69 10000 0.75595
70 10000 0.7735
71 10000 0.7889
72 10000 0.8016
73 10000 0.81685
74 10000 0.83095
75 10000 0.845
76 10000 0.85375
77 10000 0.86045
78 10000 0.87135
79 10000 0.8838
80 10000 0.89465
81 10000 0.9008
82 10000 0.9057
83 10000 0.91655
84 10000 0.92315
85 10000 0.9251
86 10000 0.9316
87 10000 0.93315
88 10000 0.94215
89 10000 0.9489
90 10000 0.9496
91 10000 0.95555
92 10000 0.96035
93 10000 0.96425
94 10000 0.9661
95 10000 0.9685
96 10000 0.9711
97 10000 0.9723
98 10000 0.9762
99 10000 0.97875
100 10000 0.97995
101 10000 0.98285
102 10000 0.98455
103 10000 0.98705
104 10000 0.98865
105 10000 0.98825
106 10000 0.98885
107 10000 0.9894
108 10000 0.99145
109 10000 0.99305
110 10000 0.99245
111 10000 0.99355
112 10000 0.99335
113 10000 0.99225
114 10000 0.99245
115 10000 0.9937
116 10000 0.9939
117 10000 0.99495
118 10000 0.9955
119 10000 0.99585
120 10000 0.99635
121 10000 0.99685
122 10000 0.9964
123 10000 0.9966
124 10000 0.99735
125 10000 0.99735
126 10000 0.99715
127 10000 0.99775
128 10000 0.9975
129 10000 0.99775
130 10000 0.9977
131 10000 0.99775
132 10000 0.998
133 10000 0.9979
134 10000 0.99805
135 10000 0.99825
136 10000 0.9985
137 10000 0.9978
138 10000 0.9983
139 10000 0.99875
140 10000 0.999
141 10000 0.99895
142 10000 0.99885
143 10000 0.99925
144 10000 0.9994
145 10000 0.99945
146 10000 0.99975
147 10000 0.9998
148 10000 0.99975
149 10000 0.99995
150 10000 0.99985
151 10000 0.9998
152 10000 0.9999
153 10000 0.9999
154 10000 1
