t n p
0 10000 0.005
1 10000 0.0061
2 10000 0.00735
3 9968 0.00692215
4 9892 0.00743025
5 9966 0.00702388
6 10000 0.00705
7 10000 0.00825
8 9888 0.00930421
9 9910 0.00887992
10 9918 0.0106876
11 10000 0.01155
12 10000 0.0158
13 10000 0.01635
14 10000 0.0185
15 10000 0.01935
16 10000 0.0204
17 9980 0.0217936
18 10000 0.02385
19 9972 0.0263237
20 10000 0.03125
21 10000 0.0341
22 9958 0.0392649
23 10000 0.0429
24 9976 0.0497193
25 10000 0.0536
26 10000 0.05505
27 10000 0.06115
28 10000 0.0664
29 10000 0.07005
30 10000 0.07715
31 10000 0.08425
32 10000 0.0886
33 10000 0.09145
34 10000 0.1002
35 10000 0.1088
36 10000 0.1174
37 10000 0.1306
38 10000 0.14165
39 10000 0.14925
40 10000 0.16525
41 10000 0.17365
42 10000 0.19185
43 10000 0.2082
44 10000 0.2217
45 10000 0.23725
46 10000 0.2563
47 10000 0.28355
48 10000 0.30745
49 10000 0.32915
50 10000 0.3561
51 10000 0.3846
52 10000 0.41635
53 10000 0.441
54 10000 0.4641
55 10000 0.48295
56 10000 0.5118
57 10000 0.533
58 10000 0.56
59 10000 0.57815
60 10000 0.6014
61 10000 0.6242
62 10000 0.6485
63 10000 0.674
64 10000 0.69585
65 10000 0.72145
66 10000 0.73405
67 10000 0.7519
68 10000 0.7627
69 10000 0.77155
70 10000 0.784
71 10000 0.79955
72 10000 0.8148
73 10000 0.8275
74 10000 0.8433
75 10000 0.8566
76 10000 0.87425
77 10000 0.87825
78 10000 0.89185
79 10000 0.9055
80 10000 0.9128
81 10000 0.91765
82 10000 0.92295
83 10000 0.92825
84 10000 0.93505
85 10000 0.937
86 10000 0.94435
87 10000 0.9485
88 10000 0.9503
89 10000 0.95695
90 10000 0.96
91 10000 0.9646
92 10000 0.96565
93 10000 0.96765
94 10000 0.96895
95 10000 0.9728
96 10000 0.9768
97 10000 0.9786
98 10000 0.9775
99 10000 0.97985
100 10000 0.98315
101 10000 0.9839
102 10000 0.98405
103 10000 0.98545
104 10000 0.9859
105 10000 0.98615
106 10000 0.98835
107 10000 0.98745
108 10000 0.99055
109 10000 0.99215
110 10000 0.99345
111 10000 0.99415
112 10000 0.99395
113 10000 0.9946
114 10000 0.9958
115 10000 0.9964
116 10000 0.9969
117 10000 0.99755
118 10000 0.9975
119 10000 0.99805
120 10000 0.998
121 10000 0.9981
122 10000 0.99755
123 10000 0.99835
124 10000 0.9975
125 10000 0.99705
126 10000 0.99745
127 10000 0.99755
128 10000 0.99825
129 10000 0.9989
130 10000 0.9993
131 10000 0.9996
132 10000 0.9998
133 10000 0.9997
134 10000 0.9995
135 10000 0.9994
136 10000 0.99885
137 10000 0.99875
138 10000 0.9991
139 10000 0.9994
140 10000 0.99955
141 10000 0.9999
142 10000 0.9999
143 10000 1
