t n p
1 10000 0
2 9452 0
3 8990 0
4 8614 0
5 8112 0
6 7866 0
7 7486 0
8 6954 0
9 6574 0
10 6386 0
11 6036 0
12 5722 0
13 5252 0
14 4906 0
15 4732 0
16 4452 0
17 4252 0
18 4086 0
19 3890 0
20 3676 0
21 3510 0
22 3310 0
23 3114 0.000160565
24 2942 0.000169952
25 2714 0.00018423
26 2588 0
27 2430 0
28 2270 0
29 2164 0
30 2018 0
31 1910 0
32 1768 0
33 1680 0
34 1590 0.000314465
35 1472 0
36 1366 0
37 1300 0
38 1242 0
39 1180 0
40 1102 0
41 1142 0
42 1086 0
43 1040 0
44 1064 0
45 1004 0
46 948 0
47 852 0
48 772 0.000647668
49 738 0
50 744 0.000672043
51 694 0.000720461
52 634 0
53 630 0
54 590 0
55 542 0
56 526 0
57 530 0
58 516 0
59 494 0
60 504 0
61 498 0
62 442 0
63 400 0
64 390 0
65 396 0
66 402 0.00124378
67 400 0
68 388 0
69 346 0.00144509
70 322 0
71 290 0
72 272 0
73 262 0
74 250 0
75 234 0
76 218 0
77 208 0
78 196 0
79 196 0.00255102
80 190 0.00263158
81 158 0
82 136 0
83 144 0
84 144 0
85 138 0
86 160 0
87 168 0
88 182 0
89 148 0
90 142 0.00352113
91 142 0.00704225
92 120 0.00833333
93 122 0.00409836
94 122 0.0163934
95 130 0.0538462
96 128 0.0585938
97 130 0.0538462
98 134 0.0335821
99 130 0.0346154
100 98 0.0408163
101 82 0.0731707
102 78 0.128205
103 72 0.152778
104 74 0.175676
105 66 0.234848
106 66 0.265152
107 66 0.219697
108 82 0.256098
109 88 0.323864
110 90 0.405556
111 96 0.442708
112 86 0.44186
113 86 0.459302
114 84 0.369048
115 94 0.420213
116 84 0.446429
117 90 0.5
118 72 0.5625
119 78 0.666667
120 82 0.756098
121 72 0.777778
122 100 0.825
123 108 0.856481
124 130 0.861538
125 116 0.823276
126 128 0.8125
127 130 0.888462
128 156 0.878205
129 178 0.904494
130 208 0.915865
131 222 0.941441
132 240 0.935417
133 256 0.931641
134 288 0.949653
135 332 0.953313
136 414 0.939614
137 462 0.942641
138 524 0.953244
139 630 0.961905
140 730 0.967808
141 840 0.971429
142 956 0.968096
143 1046 0.963671
144 1158 0.969344
145 1238 0.970517
146 1414 0.968529
147 1548 0.967054
148 1764 0.972789
149 1976 0.978998
150 2240 0.985714
151 2524 0.985737
152 2928 0.987534
153 3368 0.990796
154 3858 0.991058
155 4444 0.990549
156 4940 0.990385
157 5550 0.990721
158 6284 0.991566
159 7164 0.991764
160 8050 0.99205
161 9314 0.99227
162 10000 0.9933
163 10000 0.99485
164 10000 0.99435
165 10000 0.99555
166 10000 0.99585
167 10000 0.9956
168 10000 0.9966
169 10000 0.99745
170 10000 0.99695
171 10000 0.99605
172 10000 0.99565
173 10000 0.9972
174 10000 0.997
175 10000 0.99725
176 10000 0.99675
177 10000 0.99705
178 10000 0.9968
179 10000 0.9966
180 10000 0.9961
181 10000 0.9967
182 10000 0.9971
183 10000 0.99835
184 10000 0.99855
185 10000 0.9988
186 10000 0.9985
187 10000 0.9986
188 10000 0.99815
189 10000 0.99825
190 10000 0.99885
191 10000 0.99925
192 10000 0.99905
193 10000 0.99925
194 10000 0.99935
195 10000 0.99935
196 10000 0.9993
197 10000 0.99915
198 10000 0.9992
199 10000 0.99915
200 10000 0.99905
201 10000 0.999
202 10000 0.99915
203 10000 0.9989
204 10000 0.9993
205 10000 0.99945
206 10000 0.99925
207 10000 0.9993
208 10000 0.9996
209 10000 0.9997
210 10000 0.99965
211 10000 0.9994
212 10000 0.99955
213 10000 0.9997
214 10000 0.99975
215 10000 0.9998
216 10000 0.9996
217 10000 0.9997
218 10000 0.9999
219 10000 0.9999
220 10000 0.9999
221 10000 0.9998
222 10000 0.99985
223 10000 0.99975
224 10000 0.99975
225 10000 0.9996
226 10000 0.99975
227 10000 0.99975
228 10000 0.9998
229 10000 1
