t n p
1 10000 0
2 9596 0
3 9324 0
4 8752 0
5 8460 0
6 7894 0
7 7528 0
8 7142 0
9 6792 0
10 6406 0
11 6066 0
12 5640 0
13 5302 0
14 5208 0
15 4910 0
16 4650 0
17 4294 0
18 4068 0
19 3824 0
20 3534 0
21 3390 0
22 3246 0.000154036
23 3100 0
24 3018 0
25 2850 0
26 2680 0
27 2416 0
28 2324 0
29 2296 0
30 2140 0
31 1996 0
32 1880 0
33 1820 0
34 1830 0
35 1694 0
36 1614 0.000309789
37 1504 0
38 1392 0
39 1318 0
40 1264 0
41 1164 0
42 1090 0
43 1022 0
44 974 0
45 942 0.000530786
46 910 0.00164835
47 816 0.00245098
48 762 0.00328084
49 774 0.00258398
50 714 0.00280112
51 680 0.00661765
52 654 0.0030581
53 626 0.00239617
54 586 0.00255973
55 582 0.00343643
56 574 0.00261324
57 586 0.000853242
58 572 0.000874126
59 556 0.000899281
60 516 0.00193798
61 528 0
62 464 0
63 450 0
64 446 0
65 420 0
66 430 0
67 388 0
68 356 0
69 360 0.00138889
70 348 0.00287356
71 322 0.0108696
72 326 0.0214724
73 298 0.0201342
74 318 0.0172956
75 312 0.0112179
76 308 0.0113636
77 276 0.00362319
78 262 0.0114504
79 246 0.0101626
80 266 0.0093985
81 256 0.0078125
82 242 0.0103306
83 250 0.002
84 252 0.00595238
85 236 0.0127119
86 226 0.00884956
87 218 0.0252294
88 190 0.0421053
89 182 0.0357143
90 180 0.0555556
91 166 0.0753012
92 156 0.0897436
93 144 0.0972222
94 148 0.125
95 142 0.0915493
96 138 0.0978261
97 132 0.125
98 132 0.174242
99 140 0.160714
100 120 0.1625
101 128 0.160156
102 152 0.210526
103 148 0.22973
104 142 0.264085
105 130 0.242308
106 128 0.253906
107 130 0.338462
108 114 0.333333
109 98 0.387755
110 98 0.367347
111 100 0.385
112 92 0.527174
113 112 0.575893
114 124 0.612903
115 114 0.618421
116 114 0.701754
117 128 0.742188
118 142 0.760563
119 156 0.769231
120 188 0.800532
121 216 0.826389
122 224 0.839286
123 256 0.837891
124 286 0.868881
125 298 0.865772
126 342 0.871345
127 392 0.882653
128 412 0.908981
129 474 0.92616
130 512 0.932617
131 614 0.938111
132 712 0.938904
133 758 0.939314
134 822 0.941606
135 898 0.950445
136 1014 0.954142
137 1090 0.961927
138 1292 0.97291
139 1418 0.976375
140 1608 0.981343
141 1804 0.97755
142 1966 0.9794
143 2258 0.975642
144 2624 0.973895
145 2996 0.974466
146 3424 0.971963
147 3866 0.970641
148 4298 0.976966
149 4778 0.977187
150 5392 0.979878
151 6054 0.980426
152 7024 0.983485
153 7988 0.987669
154 9132 0.990254
155 10000 0.99055
156 10000 0.9907
157 10000 0.99315
158 10000 0.9942
159 10000 0.9953
160 10000 0.9955
161 10000 0.99625
162 10000 0.99645
163 10000 0.99705
164 10000 0.99675
165 10000 0.997
166 10000 0.99695
167 10000 0.9974
168 10000 0.9979
169 10000 0.99785
170 10000 0.99765
171 10000 0.99815
172 10000 0.9983
173 10000 0.9985
174 10000 0.99835
175 10000 0.9984
176 10000 0.9981
177 10000 0.9983
178 10000 0.9987
179 10000 0.99865
180 10000 0.99965
181 10000 0.99975
182 10000 0.9999
183 10000 0.9998
184 10000 0.99995
185 10000 1
