t n p
1 10000 0
2 9354 0
3 8748 5.71559e-05
4 8228 6.07681e-05
5 7810 0.000128041
6 7416 0
7 7032 0
8 6826 0
9 6542 7.64292e-05
10 6278 0.00023893
11 5936 0.000336927
12 5674 0.000528728
13 5486 0.000911411
14 5140 0.000194553
15 4970 0.000301811
16 4702 0
17 4558 0
18 4370 0
19 4256 0.000117481
20 4078 0.000367827
21 3858 0.000518403
22 3702 0.000135062
23 3662 0.000273075
24 3402 0.000293945
25 3246 0.000462107
26 3028 0.001321
27 2842 0.00316678
28 2702 0.00240563
29 2566 0.00370226
30 2462 0.00284322
31 2360 0.00444915
32 2274 0.00417766
33 2220 0.00653153
34 2160 0.00717593
35 2002 0.0102398
36 1914 0.0128004
37 1806 0.0141196
38 1664 0.0153245
39 1562 0.0115237
40 1484 0.0121294
41 1396 0.00931232
42 1294 0.0100464
43 1210 0.0144628
44 1146 0.0148342
45 1092 0.018315
46 1010 0.0227723
47 982 0.0259674
48 954 0.0471698
49 894 0.0553691
50 874 0.0772311
51 810 0.0722222
52 764 0.0837696
53 710 0.0873239
54 668 0.0965569
55 638 0.0995298
56 604 0.108444
57 606 0.133663
58 582 0.151203
59 526 0.139734
60 498 0.164659
61 498 0.193775
62 488 0.226434
63 474 0.251055
64 474 0.255274
65 466 0.280043
66 440 0.3125
67 420 0.325
68 438 0.373288
69 448 0.429688
70 472 0.430085
71 462 0.477273
72 468 0.469017
73 476 0.472689
74 492 0.503049
75 498 0.558233
76 532 0.539474
77 558 0.591398
78 614 0.620521
79 692 0.634393
80 760 0.630263
81 804 0.648632
82 900 0.673889
83 948 0.690401
84 1042 0.712572
85 1140 0.724561
86 1294 0.742272
87 1402 0.74572
88 1546 0.750647
89 1798 0.756952
90 1932 0.769151
91 2102 0.795671
92 2326 0.803525
93 2666 0.816204
94 2884 0.826456
95 3196 0.833073
96 3562 0.847136
97 3912 0.864136
98 4352 0.871783
99 5000 0.8782
100 5610 0.888948
101 6308 0.898145
102 7146 0.906101
103 7918 0.918098
104 8814 0.922623
105 9936 0.929851
106 10000 0.93715
107 10000 0.9438
108 10000 0.9458
109 10000 0.9486
110 10000 0.9545
111 10000 0.9584
112 10000 0.96255
113 10000 0.9665
114 10000 0.9718
115 10000 0.9767
116 10000 0.97915
117 10000 0.98065
118 10000 0.9811
119 10000 0.9824
120 10000 0.98465
121 10000 0.9848
122 10000 0.9857
123 10000 0.9858
124 10000 0.98605
125 10000 0.98825
126 10000 0.9875
127 10000 0.98805
128 10000 0.9878
129 10000 0.98955
130 10000 0.98885
131 10000 0.99215
132 10000 0.99285
133 10000 0.99355
134 10000 0.9938
135 10000 0.9961
136 10000 0.996
137 10000 0.99595
138 10000 0.9959
139 10000 0.99585
140 10000 0.9965
141 10000 0.99635
142 10000 0.99665
143 10000 0.9963
144 10000 0.99565
145 10000 0.99615
146 10000 0.99605
147 10000 0.9969
148 10000 0.99755
149 10000 0.9975
150 10000 0.9974
151 10000 0.9981
152 10000 0.99835
153 10000 0.9981
154 10000 0.9985
155 10000 0.99925
156 10000 0.99875
157 10000 0.9991
158 10000 0.9993
159 10000 0.99935
160 10000 0.9995
161 10000 0.99925
162 10000 0.9989
163 10000 0.9989
164 10000 0.99905
165 10000 0.99905
166 10000 0.99915
167 10000 0.99945
168 10000 0.9996
169 10000 0.99975
170 10000 0.9999
171 10000 0.99985
172 10000 0.99985
173 10000 0.99985
174 10000 1
