t n p
2 9426 0
3 9006 0
4 8446 0
5 8150 0
6 7746 0
7 7348 0
8 7018 0
9 6538 0
10 6184 0
11 5920 0
12 5650 0
13 5284 9.46253e-05
14 4982 0.000100361
15 4762 0
16 4508 0
17 4190 0
18 4056 0
19 3904 0
20 3724 0
21 3394 0
22 3186 0
23 2976 0
24 2772 0
25 2612 0
26 2410 0.000207469
27 2302 0
28 2180 0
29 2080 0
30 1948 0
31 1832 0
32 1770 0
33 1748 0
34 1712 0
35 1596 0
36 1518 0
37 1510 0
38 1406 0
39 1364 0
40 1232 0
41 1186 0
42 1102 0
43 1122 0
44 1106 0
45 1078 0
46 1084 0
47 1016 0
48 960 0
49 906 0.000551876
50 864 0
51 858 0
52 802 0
53 770 0
54 700 0
55 632 0
56 560 0
57 532 0
58 504 0.000992063
59 502 0.00199203
60 448 0.00334821
61 436 0.00573394
62 428 0.0046729
63 406 0.00492611
64 390 0.0102564
65 382 0.0104712
66 362 0.00552486
67 338 0.00739645
68 334 0.011976
69 338 0.0177515
70 304 0.0279605
71 302 0.0264901
72 288 0.0225694
73 298 0.0318792
74 286 0.0472028
75 264 0.0549242
76 264 0.0643939
77 264 0.0833333
78 258 0.0794574
79 206 0.0533981
80 194 0.0515464
81 194 0.0798969
82 186 0.104839
83 170 0.117647
84 182 0.14011
85 156 0.179487
86 158 0.205696
87 160 0.203125
88 178 0.224719
89 180 0.202778
90 184 0.304348
91 194 0.32732
92 168 0.372024
93 168 0.407738
94 174 0.33908
95 148 0.39527
96 156 0.461538
97 152 0.503289
98 168 0.553571
99 164 0.588415
100 178 0.587079
101 186 0.620968
102 218 0.603211
103 262 0.618321
104 306 0.611111
105 362 0.63674
106 362 0.703039
107 396 0.709596
108 452 0.746681
109 474 0.761603
110 490 0.791837
111 562 0.802491
112 604 0.819536
113 658 0.81535
114 726 0.831267
115 814 0.84828
116 838 0.877685
117 938 0.869403
118 1030 0.868932
119 1152 0.882812
120 1288 0.875388
121 1478 0.889716
122 1704 0.902582
123 1976 0.908401
124 2250 0.912889
125 2454 0.927873
126 2816 0.941939
127 3154 0.94832
128 3516 0.956058
129 4000 0.961375
130 4506 0.97004
131 5108 0.974354
132 5866 0.97656
133 6626 0.97789
134 7522 0.978264
135 8610 0.979268
136 9894 0.980342
137 10000 0.98265
138 10000 0.984
139 10000 0.9873
140 10000 0.98815
141 10000 0.98805
142 10000 0.98695
143 10000 0.9895
144 10000 0.9897
145 10000 0.99055
146 10000 0.9911
147 10000 0.99125
148 10000 0.9907
149 10000 0.98935
150 10000 0.98955
151 10000 0.9901
152 10000 0.99075
153 10000 0.99145
154 10000 0.99355
155 10000 0.99465
156 10000 0.9956
157 10000 0.9968
158 10000 0.99765
159 10000 0.997
160 10000 0.9975
161 10000 0.99745
162 10000 0.99785
163 10000 0.99785
164 10000 0.9982
165 10000 0.99795
166 10000 0.99845
167 10000 0.99865
168 10000 0.9985
169 10000 0.99845
170 10000 0.9986
171 10000 0.9983
172 10000 0.9979
173 10000 0.9985
174 10000 0.9988
175 10000 0.99915
176 10000 0.99845
177 10000 0.99845
178 10000 0.9981
179 10000 0.9987
180 10000 0.9987
181 10000 0.999
182 10000 0.99935
183 10000 0.99945
184 10000 0.9992
185 10000 0.9992
186 10000 0.99875
187 10000 0.9988
188 10000 0.99935
189 10000 0.9991
190 10000 0.99915
191 10000 0.99925
192 10000 0.9995
193 10000 0.9995
194 10000 0.99965
195 10000 0.9997
196 10000 0.9996
197 10000 0.99975
198 10000 0.99965
199 10000 0.9997
200 10000 0.99995
201 10000 1
