t n p
1 10000 0
2 9512 0
3 8968 0
4 8496 0
5 8214 0
6 7872 0
7 7458 0
8 6964 0
9 6584 0
10 6210 0
11 5864 0
12 5508 9.07771e-05
13 5070 0
14 4820 0
15 4688 0
16 4400 0
17 4350 0
18 4144 0
19 3902 0
20 3824 0
21 3570 0
22 3290 0
23 3118 0
24 2976 0
25 2812 0
26 2804 0
27 2670 0
28 2456 0
29 2386 0
30 2272 0
31 2190 0
32 2126 0
33 2034 0
34 1936 0.000258264
35 1856 0.000269397
36 1752 0
37 1706 0
38 1676 0
39 1534 0.000325945
40 1492 0.00134048
41 1432 0.000349162
42 1416 0
43 1284 0
44 1230 0
45 1238 0
46 1200 0
47 1096 0
48 1022 0
49 948 0.000527426
50 962 0.002079
51 896 0.00390625
52 896 0.00390625
53 880 0.00284091
54 844 0.00236967
55 778 0.00257069
56 778 0.00321337
57 662 0.00755287
58 624 0.0088141
59 574 0.0139373
60 516 0.0193798
61 462 0.0238095
62 406 0.0381773
63 418 0.0526316
64 376 0.0625
65 330 0.0787879
66 300 0.108333
67 286 0.127622
68 276 0.157609
69 242 0.163223
70 250 0.2
71 280 0.210714
72 272 0.209559
73 294 0.229592
74 268 0.268657
75 276 0.230072
76 272 0.266544
77 276 0.298913
78 276 0.315217
79 282 0.265957
80 300 0.306667
81 298 0.300336
82 304 0.327303
83 302 0.35596
84 312 0.434295
85 314 0.437898
86 318 0.457547
87 322 0.493789
88 334 0.505988
89 338 0.494083
90 360 0.533333
91 350 0.52
92 360 0.525
93 396 0.558081
94 406 0.577586
95 430 0.562791
96 430 0.574419
97 474 0.582278
98 490 0.609184
99 482 0.641079
100 536 0.649254
101 550 0.685455
102 560 0.691071
103 598 0.701505
104 650 0.722308
105 740 0.739865
106 862 0.759281
107 940 0.771809
108 1072 0.811567
109 1176 0.826956
110 1332 0.826577
111 1500 0.844
112 1706 0.853165
113 1902 0.868297
114 2190 0.872603
115 2336 0.875856
116 2646 0.89229
117 2892 0.908541
118 3272 0.912439
119 3734 0.912962
120 4220 0.924882
121 4620 0.931494
122 5216 0.937596
123 5868 0.937031
124 6680 0.94012
125 7658 0.942609
126 8554 0.949497
127 9656 0.952309
128 10000 0.95275
129 10000 0.95585
130 10000 0.9574
131 10000 0.959
132 10000 0.9622
133 10000 0.9644
134 10000 0.96915
135 10000 0.9695
136 10000 0.971
137 10000 0.9753
138 10000 0.9772
139 10000 0.97915
140 10000 0.98165
141 10000 0.98345
142 10000 0.9848
143 10000 0.98635
144 10000 0.987
145 10000 0.98835
146 10000 0.98905
147 10000 0.98895
148 10000 0.99
149 10000 0.99085
150 10000 0.99225
151 10000 0.99275
152 10000 0.99265
153 10000 0.9941
154 10000 0.995
155 10000 0.9961
156 10000 0.99625
157 10000 0.9975
158 10000 0.9975
159 10000 0.99715
160 10000 0.9971
161 10000 0.9967
162 10000 0.9968
163 10000 0.9963
164 10000 0.99665
165 10000 0.9969
166 10000 0.99705
167 10000 0.9964
168 10000 0.99745
169 10000 0.99715
170 10000 0.99715
171 10000 0.99765
172 10000 0.99785
173 10000 0.99845
174 10000 0.9985
175 10000 0.999
176 10000 0.99885
177 10000 0.9989
178 10000 0.9989
179 10000 0.9992
180 10000 0.99875
181 10000 0.99885
182 10000 0.999
183 10000 0.99935
184 10000 0.9997
185 10000 0.9996
186 10000 0.99975
187 10000 0.99995
188 10000 0.99995
189 10000 0.9999
190 10000 0.9999
191 10000 1
