t n p
0 10000 0
1 9854 0
2 9594 0
3 9536 0
4 9544 0
5 9462 0
6 9404 0
7 9332 0
8 9304 0
9 9326 0
10 9350 0
11 9354 0
12 9332 0
13 9486 0
14 9440 0
15 9442 0
16 9444 0
17 9504 0
18 9396 5.32141e-05
19 9224 0.000162619
20 9086 0.000440238
21 9182 0.000381181
22 9138 0.000273583
23 9112 0.000164618
24 9170 5.45256e-05
25 9154 0
26 9050 0
27 8966 0
28 8758 0
29 8792 5.68699e-05
30 8714 0.000172137
31 8710 0.000229621
32 8958 0.000334896
33 8996 0.000111161
34 9156 0
35 9238 0
36 9220 0
37 9342 0
38 9394 0
39 9394 0
40 9340 0
41 9550 0
42 9632 0
43 9622 0
44 9550 0
45 9656 0
46 9726 5.14086e-05
47 9876 5.06278e-05
48 9924 0
49 10000 0
50 10000 0
51 10000 0
52 9886 0
53 9774 0
54 9760 0
55 9678 5.16636e-05
56 9708 0
57 9758 0
58 9808 0
59 9774 0
60 9816 0
61 9836 0
62 9772 0
63 9608 0
64 9438 0
65 9502 5.26205e-05
66 9626 0.000103885
67 9764 0.000102417
68 9826 5.08854e-05
69 9916 5.04236e-05
70 10000 0.0001
71 10000 5e-05
72 10000 0
73 9868 0
74 9812 0
75 9840 0
76 9892 5.05459e-05
77 9858 0.000202881
78 9874 0.000202552
79 9828 0.000254375
80 9812 0.000203832
81 9832 0.000203417
82 9908 0.00035325
83 9912 0.000453995
84 10000 0.00045
85 10000 0.0005
86 10000 0.00055
87 9984 0.000951522
88 9918 0.00105868
89 10000 0.00145
90 9892 0.00131419
91 9818 0.00137503
92 9882 0.00161911
93 9716 0.00205846
94 9676 0.00196362
95 9584 0.00286937
96 9534 0.00367107
97 9548 0.00345622
98 9370 0.00394877
99 9250 0.00378378
100 9260 0.00404968
101 9248 0.0036224
102 9212 0.00336518
103 9176 0.00288797
104 9126 0.00279421
105 9146 0.00267877
106 9088 0.00192562
107 9080 0.000991189
108 9120 0.000822368
109 8978 0.000389842
110 8836 0.00016976
111 8834 0.000396197
112 8750 0.000171429
113 8684 0.000287886
114 8588 0.000465766
115 8538 0.000175685
116 8534 0.000175768
117 8336 0.000299904
118 8374 0.000179126
119 8464 0
120 8326 0
121 8340 0
122 8298 0
123 8292 0
124 8500 0
125 8418 0
126 8368 0
127 8278 0
128 8302 0
129 8320 0
130 8308 0
131 8398 0
132 8242 0
133 8238 0
134 8388 0
135 8206 0
136 8204 0
137 8156 0
138 8244 0
139 8208 0
140 8208 0
141 8248 0
142 8172 6.11845e-05
143 8268 0
144 8358 0
145 8346 0
146 8202 0
147 8084 0
148 7968 0
149 7954 0
150 7946 6.29247e-05
151 7928 0
152 7946 0
153 8018 6.23597e-05
154 8012 0.000187219
155 7936 0.000378024
156 8066 0.000371932
157 8092 0.000370737
158 8266 0.000302444
159 8378 0.000716161
160 8422 0.00035621
161 8468 0.000413321
162 8506 0.000705384
163 8406 0.000535332
164 8448 0.000828598
165 8416 0.000653517
166 8286 0.000301714
167 8292 0.00066329
168 8400 0.000178571
169 8458 5.91156e-05
170 8416 0.000237643
171 8434 0.000237135
172 8526 0.000234577
173 8534 0.000410124
174 8536 0.000117151
175 8474 0.000236016
176 8498 0.000176512
177 8518 0
178 8582 0
179 8586 5.82343e-05
180 8526 0.000175932
181 8568 0.000233427
182 8708 0.000229674
183 8656 0.00017329
184 8658 0.000231
185 8694 0.000172533
186 8650 0.000289017
187 8718 0.000458821
188 8820 0.000793651
189 8786 0.000796722
190 8818 0.000340213
191 9048 0.000110522
192 8948 0
193 9038 0
194 9046 0
195 9022 0
196 8960 0
197 8730 0
198 8826 0
199 8692 0
200 8688 0
201 8732 0
202 8598 0
203 8622 0
204 8510 0
205 8572 0
206 8470 0
207 8706 0
208 8780 0
209 8780 0
210 8812 0
211 8954 0
212 9004 0
213 8942 0
214 8818 0
215 8866 0
216 8966 0
217 9098 0
218 8952 0
219 9014 0
220 9054 0
221 9200 0
222 9268 0
223 9260 0
224 9328 0
225 9376 0
226 9470 0
227 9434 0
228 9458 5.28653e-05
229 9418 5.30898e-05
230 9408 0
231 9472 0
232 9452 0
233 9624 0
234 9738 0
235 9720 0
236 9592 0
237 9678 0
238 9698 0
239 9762 0
240 9704 0
241 9890 0
242 9738 0
243 9998 0
244 9902 0
245 9880 0
246 9814 0
247 9906 0
248 10000 0
249 9952 0
250 10000 0
251 10000 0
252 10000 0
253 9944 5.02816e-05
254 10000 0.0002
255 10000 0
256 9860 0
257 9760 0
258 9808 0
259 9828 0
260 9740 0
261 9790 0
262 9808 0
263 9750 0
264 9642 0
265 9690 0
266 9716 0
267 9730 0
268 9712 0
269 9660 0
270 9650 0
271 9628 0
272 9734 0
273 9742 0
274 9694 0
275 9846 0
276 9794 0
277 9808 0
278 9834 0
279 9722 0
280 9726 0
281 9668 0
282 9708 0
283 9838 0
284 9784 0
285 9782 0
286 9692 0
287 9894 5.05357e-05
288 9872 5.06483e-05
289 9776 0
290 9744 0
291 9698 0
292 9692 0
293 9740 0
294 9456 0
295 9326 0
296 9362 0
297 9340 5.35332e-05
298 9356 0
299 9184 0
300 9376 0
301 9194 0
302 9304 0
303 9196 0
304 9332 0
305 9208 0
306 8950 0
307 9046 0
308 9112 0
309 9164 0
310 9150 0
311 9178 0
312 9028 0
313 9032 0
314 8946 0
315 8690 0
316 8718 0
317 8730 0
318 8728 0
319 8764 0
320 8798 0
321 8634 0
322 8758 0
323 8682 0
324 8706 0
325 8626 0
326 8480 0
327 8410 0
328 8302 0
329 8306 6.01974e-05
330 8354 5.98516e-05
331 8502 5.88097e-05
332 8378 5.96801e-05
333 8326 0
334 8286 0
335 8030 0
336 8164 0
337 8186 0
338 8162 0
339 8136 6.14553e-05
340 8172 0.000305923
341 8194 0.000183061
342 8262 0.00060518
343 8276 0.000604157
344 8300 0.000783133
345 8222 0.00127706
346 8172 0.00116251
347 8100 0.00117284
348 8012 0.00131053
349 7922 0.00195658
350 7834 0.00159561
351 7992 0.002002
352 7998 0.00212553
353 7888 0.00183824
354 7828 0.00140521
355 7714 0.0018797
356 7776 0.00250772
357 7720 0.00181347
358 7568 0.00171776
359 7720 0.00194301
360 7704 0.00181724
361 7762 0.00219016
362 7682 0.00143192
363 7642 0.00176655
364 7636 0.00176794
365 7652 0.00156822
366 7732 0.00174599
367 7832 0.00108529
368 7876 0.0012062
369 7918 0.00101036
370 7908 0.00120132
371 7914 0.00170584
372 7918 0.00138924
373 7770 0.00109395
374 7898 0.00126614
375 7886 0.000887649
376 7834 0.00114884
377 7808 0.00147285
378 7928 0.00138749
379 7998 0.00137534
380 7922 0.00170412
381 7846 0.00184808
382 7868 0.00266904
383 7958 0.00282734
384 7950 0.0027673
385 7984 0.00313126
386 8092 0.00376915
387 8112 0.00345168
388 8240 0.00449029
389 8288 0.00567085
390 8128 0.00572096
391 8282 0.0057957
392 8356 0.00526568
393 8276 0.00549783
394 8280 0.00694444
395 8130 0.00725707
396 8202 0.00786394
397 8194 0.00896998
398 8168 0.00936582
399 8164 0.010779
400 8200 0.0107317
401 8236 0.0122632
402 8242 0.0133463
403 8366 0.0125508
404 8220 0.0117397
405 8140 0.0125921
406 8090 0.012979
407 8052 0.0118604
408 8050 0.0143478
409 7988 0.0162118
410 7940 0.0175063
411 7998 0.018067
412 8116 0.0158329
413 8132 0.0150639
414 8092 0.017301
415 8246 0.0189183
416 8096 0.0203187
417 8084 0.0191737
418 8174 0.021654
419 8192 0.0241089
420 8050 0.0281988
421 8100 0.0300617
422 8268 0.0299952
423 8320 0.0317909
424 8430 0.0336299
425 8274 0.0340827
426 8270 0.0316203
427 8434 0.0333175
428 8444 0.0337518
429 8438 0.0351979
430 8436 0.0386439
431 8448 0.041134
432 8720 0.0393349
433 8850 0.039887
434 8920 0.0425448
435 9164 0.0403754
436 9224 0.0444493
437 9312 0.0476804
438 9286 0.0524984
439 9312 0.0541237
440 9394 0.0582819
441 9530 0.0655299
442 9504 0.0699179
443 9638 0.0698278
444 9756 0.0755945
445 9768 0.0778563
446 9926 0.0839714
447 9978 0.0877931
448 10000 0.0924
449 10000 0.0981
450 10000 0.102
451 10000 0.11165
452 10000 0.11415
453 10000 0.1216
454 10000 0.13405
455 10000 0.1422
456 10000 0.14895
457 10000 0.15015
458 10000 0.1548
459 10000 0.16265
460 10000 0.17235
461 10000 0.1793
462 10000 0.18795
463 10000 0.1921
464 10000 0.20005
465 10000 0.2089
466 10000 0.21145
467 10000 0.22485
468 10000 0.23835
469 10000 0.2422
470 10000 0.2587
471 10000 0.27095
472 10000 0.28295
473 10000 0.29925
474 10000 0.31475
475 10000 0.32645
476 10000 0.3523
477 10000 0.36555
478 10000 0.37875
479 10000 0.3882
480 10000 0.39505
481 10000 0.4028
482 10000 0.41455
