t n p
0 10000 0
1 10000 0
2 9996 0
3 10000 0
4 10000 0
5 10000 0
6 10000 0
7 10000 0
8 9924 0
9 9978 0
10 9874 0
11 10000 0
12 9932 0
13 10000 0
14 9996 0
15 10000 0
16 9948 0
17 9940 0
18 10000 0
19 9992 0
20 9942 0
21 9726 5.14086e-05
22 9716 0
23 9900 0
24 9936 0
25 9846 0
26 9976 0
27 9916 0
28 9978 0
29 9828 5.08751e-05
30 9504 0
31 9506 0
32 9674 5.16849e-05
33 9642 0
34 9680 0
35 9860 0
36 9926 0
37 9964 0
38 9866 0
39 9936 0
40 10000 0
41 9958 0
42 9982 0
43 9978 0
44 10000 0
45 9990 0
46 9996 0
47 10000 0
48 9832 0
49 9838 0
50 9854 0
51 9970 5.01505e-05
52 10000 0
53 10000 0
54 9884 5.05868e-05
55 9930 0.00020141
56 9648 0.000103648
57 9638 5.1878e-05
58 9656 0
59 9668 0
60 9478 0
61 9406 5.31576e-05
62 9322 0.000268183
63 9382 5.32935e-05
64 9314 0
65 9426 0
66 9348 0
67 9346 0
68 9264 0
69 9280 0
70 9276 0
71 9086 0
72 9204 0
73 9464 0
74 9476 0
75 9530 0
76 9608 0
77 9608 0
78 9436 0
79 9508 0
80 9646 0
81 9682 0
82 9586 0
83 9610 0
84 9828 0
85 9988 0
86 10000 5e-05
87 9810 0.00030581
88 9580 0.000104384
89 9710 0
90 9738 0
91 9778 0
92 9838 0
93 9746 0
94 9702 0
95 9582 0
96 9646 0
97 9610 0
98 9758 0
99 9692 5.15889e-05
100 9588 5.21485e-05
101 9460 0
102 9486 5.27093e-05
103 9514 0.000105108
104 9460 0
105 9538 0
106 9448 0
107 9496 0
108 9496 0
109 9462 0
110 9450 0
111 9416 0
112 9516 0
113 9586 5.21594e-05
114 9562 0
115 9524 0
116 9508 0
117 9592 0
118 9582 0
119 9558 0
120 9742 0
121 9644 0
122 9574 0
123 9398 0
124 9302 0
125 9212 0
126 9140 0
127 9110 0
128 9170 0
129 9380 0
130 9460 0
131 9520 0
132 9550 0
133 9448 5.29213e-05
134 9480 5.27426e-05
135 9420 5.30786e-05
136 9524 0
137 9526 0
138 9500 0
139 9476 0
140 9502 0
141 9508 0
142 9372 0
143 9376 0
144 9314 0
145 9330 0
146 9612 0
147 9730 0
148 9708 0
149 9696 0
150 9830 0
151 9754 0
152 9906 0
153 9928 0
154 10000 0
155 10000 0
156 10000 0
157 10000 0
158 9830 0
159 9910 0
160 9774 0
161 9702 0
162 9630 0
163 9678 0
164 9524 0
165 9526 0
166 9502 0
167 9632 0
168 9444 0
169 9384 0
170 9220 5.42299e-05
171 9234 0
172 9382 5.32935e-05
173 9390 0.000159744
174 9272 5.39258e-05
175 9270 0
176 9220 0
177 9164 0
178 9186 0
179 9124 0
180 9026 0
181 9020 5.54324e-05
182 8912 0
183 8848 0
184 8884 0
185 9012 0
186 8988 0
187 9004 0
188 8878 0
189 8836 0
190 8900 0
191 8998 0
192 9142 0
193 9166 0
194 9156 0
195 9120 0
196 9048 5.52608e-05
197 8994 0.000166778
198 9130 0.000273823
199 9164 0.000272807
200 9100 0.000274725
201 9254 5.40307e-05
202 9486 0.000105419
203 9438 5.29773e-05
204 9382 0.000106587
205 9398 0.000159608
206 9336 0.000160668
207 9276 5.39025e-05
208 9268 0
209 9306 0
210 9362 0
211 9364 0
212 9464 0
213 9684 5.16316e-05
214 9562 5.22903e-05
215 9796 0
216 9870 0
217 9618 0
218 9784 0
219 9772 0
220 9784 0
221 9932 0
222 9908 0
223 10000 5e-05
224 10000 0.00015
225 9828 5.08751e-05
226 9926 0
227 9832 0
228 9802 0
229 9710 0
230 9678 0
231 9726 0
232 9690 5.15996e-05
233 9522 0
234 9606 0
235 9700 0
236 9572 0
237 9594 0
238 9708 0
239 9730 0
240 9728 0
241 9818 5.09269e-05
242 9794 0.000102103
243 9604 5.20616e-05
244 9588 0
245 9554 0
246 9482 0
247 9456 0
248 9508 0
249 9522 0
250 9574 0
251 9684 0
252 9622 0
253 9722 0
254 9868 0
255 9532 0
256 9520 0
257 9512 0
258 9422 0
259 9562 0
260 9434 0
261 9488 0
262 9332 0
263 9430 0
264 9504 0
265 9614 0
266 9592 0
267 9518 0
268 9508 0
269 9408 0
270 9378 0
271 9418 5.30898e-05
272 9354 0
