t n p
1 1883 0.0265534
2 1822 0.0290889
3 1860 0.025
4 1828 0.0287199
5 1804 0.0282705
6 1800 0.0255556
7 1848 0.027868
8 1870 0.0385027
9 1882 0.0369288
10 1864 0.0321888
11 1858 0.0269107
12 1883 0.0254912
13 1854 0.0275081
14 1800 0.0277778
15 1810 0.0243094
16 1822 0.0230516
17 1830 0.0278689
18 1856 0.0304418
19 1856 0.03125
20 1806 0.0263012
21 1704 0.0287559
22 1662 0.0306859
23 1674 0.0349462
24 1658 0.0367913
25 1638 0.0357143
26 1678 0.0315852
27 1702 0.0329025
28 1704 0.0299296
29 1728 0.0326968
30 1742 0.0353042
31 1786 0.037794
32 1772 0.0448646
33 1770 0.0415254
34 1786 0.0425532
35 1802 0.0432852
36 1838 0.0481502
37 1750 0.0545714
38 1762 0.066118
39 1814 0.0735943
40 1748 0.0849542
41 1674 0.102151
42 1672 0.118421
43 1724 0.114559
44 1746 0.113688
45 1754 0.125998
46 1872 0.137821
47 1883 0.150823
48 1856 0.162177
49 1883 0.176845
50 1883 0.196495
51 1883 0.195698
52 1883 0.212693
53 1862 0.229592
54 1883 0.25863
55 1883 0.258895
56 1883 0.276686
57 1883 0.277748
58 1883 0.271375
59 1883 0.295273
60 1883 0.303771
61 1883 0.317313
62 1883 0.328731
63 1883 0.338821
64 1883 0.367499
65 1883 0.378917
66 1883 0.41795
67 1883 0.419278
68 1883 0.43521
69 1883 0.452735
70 1883 0.461763
71 1883 0.477695
72 1883 0.488051
73 1883 0.499469
74 1883 0.525226
75 1883 0.541423
76 1883 0.549389
77 1883 0.577536
78 1883 0.592937
79 1883 0.618694
80 1883 0.639405
81 1883 0.660648
82 1883 0.665428
83 1883 0.689857
84 1883 0.701009
85 1883 0.721721
86 1883 0.720924
87 1883 0.735794
88 1883 0.753319
89 1883 0.759692
90 1883 0.776686
91 1883 0.779607
92 1883 0.780935
93 1883 0.784121
94 1883 0.791556
95 1883 0.812799
96 1883 0.81333
97 1883 0.834572
98 1883 0.842007
99 1883 0.84307
100 1883 0.870154
101 1883 0.882103
102 1883 0.885555
103 1883 0.907594
104 1883 0.906001
105 1883 0.915029
106 1883 0.922199
107 1883 0.92804
108 1883 0.932023
109 1883 0.943707
110 1883 0.9453
111 1883 0.944238
112 1883 0.953532
113 1883 0.953001
114 1883 0.956187
115 1883 0.959108
116 1883 0.964153
117 1883 0.963622
118 1883 0.966808
119 1883 0.969995
120 1883 0.975305
121 1883 0.976367
122 1883 0.980085
123 1883 0.984599
124 1883 0.982475
125 1883 0.98513
126 1883 0.984334
127 1883 0.984599
128 1883 0.983271
129 1883 0.98274
130 1883 0.986723
131 1883 0.991503
132 1883 0.994689
133 1883 0.997079
134 1883 0.999469
135 1883 0.999203
136 1883 0.998141
137 1883 0.998672
138 1883 0.998672
139 1883 0.999203
140 1883 0.999203
141 1883 0.99761
142 1883 0.999203
143 1883 0.998938
144 1883 0.999734
145 1883 0.999734
146 1883 1
