t n p
1 2945 0.00169779
2 2856 0.00122549
3 2842 0.00158339
4 2918 0.000685401
5 2894 0.000691085
6 2822 0.000708717
7 2840 0.000704225
8 2780 0.000899281
9 2722 0.000551065
10 2716 0.00128866
11 2804 0.00196148
12 2750 0.00327273
13 2762 0.00362056
14 2810 0.00498221
15 2800 0.005
16 2752 0.00599564
17 2714 0.00497421
18 2734 0.00859546
19 2736 0.00968567
20 2794 0.00966356
21 2842 0.0100281
22 2902 0.0125775
23 2938 0.0131042
24 2945 0.0147708
25 2945 0.0142615
26 2856 0.014881
27 2930 0.0148464
28 2936 0.0195845
29 2945 0.0254669
30 2945 0.0273345
31 2940 0.0284014
32 2894 0.0300622
33 2840 0.0330986
34 2926 0.0341763
35 2938 0.0343771
36 2945 0.0337861
37 2936 0.0349114
38 2945 0.0382003
39 2945 0.0395586
40 2936 0.042064
41 2945 0.0482173
42 2945 0.0449915
43 2945 0.0502547
44 2945 0.0568761
45 2938 0.0612662
46 2840 0.0651408
47 2942 0.0781781
48 2945 0.0820034
49 2945 0.0867572
50 2945 0.0962649
51 2912 0.10285
52 2934 0.119802
53 2945 0.131579
54 2945 0.143973
55 2945 0.151443
56 2945 0.162479
57 2945 0.178778
58 2945 0.198642
59 2945 0.208659
60 2945 0.221392
61 2945 0.252292
62 2945 0.278608
63 2945 0.295756
64 2945 0.314941
65 2945 0.343463
66 2945 0.361121
67 2945 0.394567
68 2945 0.417657
69 2945 0.439389
70 2945 0.470289
71 2945 0.495246
72 2945 0.521902
73 2945 0.532258
74 2945 0.556027
75 2945 0.587606
76 2945 0.604924
77 2945 0.618846
78 2945 0.64618
79 2945 0.664346
80 2945 0.679796
81 2945 0.718166
82 2945 0.729032
83 2945 0.747708
84 2945 0.770119
85 2945 0.793548
86 2945 0.812224
87 2945 0.828353
88 2945 0.841596
89 2945 0.851783
90 2945 0.860272
91 2945 0.875722
92 2945 0.878098
93 2945 0.891002
94 2945 0.908149
95 2945 0.915959
96 2945 0.921902
97 2945 0.929542
98 2945 0.938031
99 2945 0.937691
100 2945 0.941256
101 2945 0.940747
102 2945 0.942615
103 2945 0.951783
104 2945 0.958234
105 2945 0.96129
106 2945 0.961969
107 2945 0.962479
108 2945 0.9691
109 2945 0.972496
110 2945 0.975891
111 2945 0.975722
112 2945 0.980985
113 2945 0.979117
114 2945 0.982852
115 2945 0.981494
116 2945 0.980645
117 2945 0.984041
118 2945 0.98455
119 2945 0.981494
120 2945 0.980306
121 2945 0.980815
122 2945 0.979457
123 2945 0.974873
124 2945 0.980306
125 2945 0.98455
126 2945 0.985908
127 2945 0.985229
128 2945 0.988285
129 2945 0.987946
130 2945 0.989983
131 2945 0.991681
132 2945 0.993039
133 2945 0.993888
134 2945 0.994907
135 2945 0.995246
136 2945 0.996265
137 2945 0.996604
138 2945 0.996604
139 2945 0.996435
140 2945 0.996944
141 2945 0.997963
142 2945 0.997793
143 2945 0.998472
144 2945 0.999321
145 2945 0.99966
146 2945 1
