t n p
1 10000 0.0005
2 9518 0.00052532
3 8970 0.000891862
4 8590 0.00157159
5 8224 0.00176313
6 7998 0.00225056
7 7684 0.00266788
8 7344 0.00340414
9 7008 0.00185502
10 6690 0.0019432
11 6426 0.00140056
12 6220 0.0022508
13 5870 0.00247019
14 5592 0.00250358
15 5372 0.00381608
16 5028 0.00328162
17 4790 0.00354906
18 4652 0.00354686
19 4422 0.0042967
20 4224 0.0053267
21 3930 0.00419847
22 3746 0.00520555
23 3508 0.00698404
24 3352 0.00820406
25 3210 0.00950156
26 3024 0.00992063
27 2894 0.0115757
28 2728 0.0120968
29 2602 0.0142198
30 2406 0.0139235
31 2318 0.0148835
32 2194 0.0100273
33 2102 0.0102284
34 1930 0.011658
35 1762 0.014756
36 1630 0.0141104
37 1580 0.0142405
38 1494 0.018407
39 1420 0.0179577
40 1346 0.018945
41 1274 0.0266876
42 1162 0.0236661
43 1132 0.0295936
44 1164 0.0390893
45 1104 0.0480072
46 1062 0.049435
47 962 0.0535343
48 930 0.0478495
49 914 0.0503282
50 850 0.0564706
51 748 0.0568182
52 698 0.0530086
53 628 0.0621019
54 628 0.0812102
55 606 0.0965347
56 620 0.0983871
57 610 0.0901639
58 586 0.0998294
59 592 0.121622
60 584 0.166952
61 612 0.189542
62 634 0.220032
63 612 0.26634
64 642 0.308411
65 648 0.352623
66 672 0.369792
67 668 0.393713
68 634 0.412461
69 638 0.431034
70 668 0.47006
71 712 0.504213
72 716 0.511173
73 736 0.526495
74 756 0.523148
75 784 0.545918
76 810 0.553086
77 872 0.563073
78 944 0.59428
79 1048 0.625
80 1156 0.629325
81 1184 0.649916
82 1274 0.682889
83 1280 0.691406
84 1406 0.737553
85 1484 0.755054
86 1646 0.774909
87 1868 0.789079
88 2126 0.802916
89 2398 0.799208
90 2646 0.820106
91 2894 0.829648
92 3088 0.849741
93 3458 0.862782
94 3932 0.869659
95 4398 0.880628
96 4956 0.889023
97 5632 0.90696
98 6310 0.907765
99 7174 0.91978
100 8172 0.919604
101 9270 0.929935
102 10000 0.9364
103 10000 0.94145
104 10000 0.94695
105 10000 0.94795
106 10000 0.95
107 10000 0.95095
108 10000 0.9552
109 10000 0.95485
110 10000 0.9587
111 10000 0.96195
112 10000 0.96615
113 10000 0.9707
114 10000 0.97415
115 10000 0.97725
116 10000 0.97895
117 10000 0.9799
118 10000 0.98095
119 10000 0.9827
120 10000 0.9826
121 10000 0.98375
122 10000 0.9845
123 10000 0.98545
124 10000 0.9859
125 10000 0.98725
126 10000 0.98855
127 10000 0.98945
128 10000 0.9906
129 10000 0.9914
130 10000 0.9924
131 10000 0.99365
132 10000 0.993
133 10000 0.9921
134 10000 0.99415
135 10000 0.99535
136 10000 0.9968
137 10000 0.9974
138 10000 0.9976
139 10000 0.998
140 10000 0.9982
141 10000 0.9984
142 10000 0.9984
143 10000 0.9986
144 10000 0.9987
145 10000 0.99845
146 10000 0.99885
147 10000 0.99895
148 10000 0.9987
149 10000 0.9993
150 10000 0.99945
151 10000 0.9995
152 10000 0.99985
153 10000 1
