t n p
0 10000 0
1 9942 0
2 9884 0
3 9974 0
4 9968 0
5 9728 0
6 9784 0
7 9750 0
8 9880 0
9 9882 0
10 9866 0
11 9844 5.07924e-05
12 9786 0
13 9860 0
14 9734 5.13663e-05
15 9552 0.00020938
16 9686 0.000103242
17 9742 0
18 9824 0
19 9840 0
20 9746 5.13031e-05
21 9720 0.000205761
22 9638 0.000311268
23 9644 0.000518457
24 9638 0.000570658
25 9836 0.000864172
26 9814 0.000815162
27 9840 0.000609756
28 9860 0.000456389
29 9730 0.000565262
30 9716 0.000514615
31 9674 0.000361795
32 9532 0.00020982
33 9646 0.000155505
34 9478 0.000211015
35 9372 0.000106701
36 9196 0.000108743
37 9204 0.000271621
38 9306 0.000214915
39 9314 0.000429461
40 9290 0.000322928
41 9280 0.000646552
42 9466 0.00100359
43 9464 0.0010038
44 9652 0.000621633
45 9810 0.000764526
46 9774 0.000613874
47 9850 0.000558376
48 9872 0.00030389
49 9900 0.00020202
50 9866 0.000456112
51 9996 0.00030012
52 10000 0.0003
53 9986 0
54 9986 0
55 10000 0
56 10000 5e-05
57 9992 0.00010008
58 9926 0.000251864
59 10000 0.0006
60 10000 0.0006
61 10000 0.00075
62 9920 0.000856855
63 10000 0.00135
64 10000 0.00125
65 10000 0.00105
66 9842 0.00147328
67 9824 0.00152687
68 10000 0.0023
69 9928 0.00196414
70 9976 0.00145349
71 10000 0.00155
72 9990 0.00155155
73 10000 0.00125
74 9972 0.00150421
75 9966 0.00125426
76 10000 0.0017
77 9922 0.00211651
78 9892 0.00202184
79 9834 0.00289811
80 9848 0.00284322
81 9902 0.0029792
82 9968 0.00305979
83 9862 0.00349828
84 9928 0.00468372
85 9858 0.00441266
86 9760 0.00491803
87 9740 0.00554415
88 9830 0.00498474
89 9856 0.0053267
90 9776 0.00603519
91 9920 0.00589718
92 9938 0.0063393
93 9886 0.00591746
94 9860 0.00674442
95 9926 0.00695144
96 9952 0.00643087
97 9794 0.00673882
98 9784 0.00817661
99 9872 0.00911669
100 9774 0.0119705
101 9766 0.0124411
102 9816 0.0139059
103 9680 0.0151343
104 9694 0.0160409
105 9604 0.0180133
106 9708 0.0217347
107 9602 0.0210894
108 9758 0.0214183
109 9812 0.0232369
110 9728 0.0260074
111 9750 0.0285128
112 10000 0.03195
113 9882 0.0371382
114 9728 0.0355674
115 9790 0.0354954
116 9842 0.0354603
117 9972 0.0391095
118 10000 0.0403
119 10000 0.04265
120 10000 0.04605
121 10000 0.0461
122 10000 0.04825
123 10000 0.0522
124 9994 0.0569842
125 10000 0.0581
126 10000 0.06325
127 10000 0.0662
128 9990 0.0718218
129 10000 0.07545
130 10000 0.08435
131 10000 0.0896
132 10000 0.09505
133 10000 0.10215
134 10000 0.10645
135 10000 0.11175
136 10000 0.1163
137 10000 0.1259
138 10000 0.13245
139 10000 0.143
140 10000 0.151
141 10000 0.16115
142 10000 0.1719
143 10000 0.18045
144 10000 0.1891
145 10000 0.19175
146 10000 0.2075
147 10000 0.22185
148 10000 0.22655
149 10000 0.23645
150 10000 0.2479
151 10000 0.25735
152 10000 0.26485
153 10000 0.277
154 10000 0.29255
155 10000 0.3006
156 10000 0.3157
157 10000 0.33225
158 10000 0.3491
159 10000 0.3622
160 10000 0.37775
161 10000 0.39645
162 10000 0.41125
163 10000 0.4215
164 10000 0.4381
165 10000 0.4469
166 10000 0.4555
167 10000 0.4668
168 10000 0.48175
169 10000 0.50255
170 10000 0.5159
171 10000 0.5286
172 10000 0.54965
173 10000 0.5696
174 10000 0.5785
175 10000 0.58575
176 10000 0.5992
177 10000 0.60985
178 10000 0.6199
179 10000 0.63485
180 10000 0.64815
181 10000 0.66285
182 10000 0.68135
183 10000 0.6993
184 10000 0.7043
185 10000 0.7126
186 10000 0.71995
187 10000 0.7305
188 10000 0.73955
189 10000 0.75115
190 10000 0.7605
191 10000 0.7676
192 10000 0.7752
193 10000 0.7924
194 10000 0.79985
195 10000 0.80795
196 10000 0.81955
197 10000 0.82695
198 10000 0.8335
199 10000 0.84715
200 10000 0.8548
201 10000 0.8588
202 10000 0.86785
203 10000 0.87785
204 10000 0.88325
205 10000 0.8878
206 10000 0.8902
207 10000 0.8906
208 10000 0.8908
209 10000 0.89975
210 10000 0.904
211 10000 0.9098
212 10000 0.91545
213 10000 0.9217
214 10000 0.9234
215 10000 0.9248
216 10000 0.92825
217 10000 0.93405
218 10000 0.94005
219 10000 0.94235
220 10000 0.9425
221 10000 0.9494
222 10000 0.9514
223 10000 0.95345
224 10000 0.95515
225 10000 0.958
226 10000 0.95915
227 10000 0.95925
228 10000 0.96015
229 10000 0.96485
230 10000 0.96905
231 10000 0.971
232 10000 0.9728
233 10000 0.9752
234 10000 0.97765
235 10000 0.9803
236 10000 0.9802
237 10000 0.9816
238 10000 0.98265
239 10000 0.9841
240 10000 0.98515
241 10000 0.98325
242 10000 0.98215
243 10000 0.98395
244 10000 0.9873
245 10000 0.98925
246 10000 0.9885
247 10000 0.9903
248 10000 0.99035
249 10000 0.9913
250 10000 0.9926
251 10000 0.99155
252 10000 0.9927
253 10000 0.9937
254 10000 0.99495
255 10000 0.99505
256 10000 0.9936
257 10000 0.9933
258 10000 0.99395
259 10000 0.9944
260 10000 0.99395
261 10000 0.99535
262 10000 0.996
263 10000 0.9964
264 10000 0.9972
265 10000 0.9973
266 10000 0.9981
267 10000 0.9989
268 10000 0.9993
269 10000 0.99945
270 10000 0.99975
271 10000 0.9996
