t n p
1 10000 0.00025
2 10000 0.0004
3 9896 0.000151576
4 9826 0.000254427
5 9872 0.000405186
6 9850 0.000406091
7 9958 0.000351476
8 10000 0.0005
9 10000 0.0005
10 10000 0.0006
11 9902 0.000555443
12 9990 0.000550551
13 9808 0.000815661
14 9978 0.00120265
15 9934 0.00120797
16 10000 0.001
17 10000 0.00155
18 10000 0.0014
19 9970 0.00175527
20 9936 0.00201288
21 10000 0.00345
22 10000 0.0037
23 9898 0.00525359
24 9892 0.00636878
25 9772 0.00665166
26 9770 0.00813715
27 9814 0.00922152
28 9868 0.0104884
29 9844 0.0140187
30 9950 0.0139698
31 10000 0.0153
32 10000 0.01585
33 9906 0.0156976
34 10000 0.0202
35 9884 0.0210441
36 9908 0.0253835
37 10000 0.02785
38 9966 0.0288983
39 10000 0.0318
40 9954 0.0333534
41 10000 0.037
42 10000 0.0438
43 10000 0.0468
44 10000 0.04985
45 10000 0.0542
46 10000 0.05925
47 10000 0.0682
48 10000 0.0704
49 10000 0.07155
50 10000 0.07835
51 10000 0.0872
52 10000 0.0943
53 10000 0.1036
54 10000 0.1162
55 10000 0.1263
56 10000 0.13635
57 10000 0.14645
58 10000 0.15575
59 10000 0.16855
60 10000 0.1778
61 10000 0.19155
62 10000 0.20785
63 10000 0.22315
64 10000 0.24025
65 10000 0.26425
66 10000 0.28395
67 10000 0.30535
68 10000 0.3286
69 10000 0.35345
70 10000 0.3752
71 10000 0.39335
72 10000 0.4224
73 10000 0.4419
74 10000 0.45865
75 10000 0.4813
76 10000 0.5046
77 10000 0.53135
78 10000 0.5515
79 10000 0.571
80 10000 0.59155
81 10000 0.61635
82 10000 0.631
83 10000 0.6497
84 10000 0.67675
85 10000 0.69945
86 10000 0.71085
87 10000 0.7308
88 10000 0.75035
89 10000 0.7643
90 10000 0.7801
91 10000 0.7961
92 10000 0.81395
93 10000 0.82915
94 10000 0.8446
95 10000 0.85495
96 10000 0.86545
97 10000 0.8729
98 10000 0.8798
99 10000 0.8909
100 10000 0.8996
101 10000 0.908
102 10000 0.9124
103 10000 0.917
104 10000 0.92195
105 10000 0.9251
106 10000 0.93215
107 10000 0.9382
108 10000 0.9419
109 10000 0.9448
110 10000 0.94645
111 10000 0.9497
112 10000 0.9509
113 10000 0.95565
114 10000 0.9602
115 10000 0.9626
116 10000 0.9616
117 10000 0.9652
118 10000 0.9678
119 10000 0.9703
120 10000 0.9754
121 10000 0.9764
122 10000 0.97805
123 10000 0.9829
124 10000 0.9854
125 10000 0.9865
126 10000 0.9859
127 10000 0.98735
128 10000 0.98715
129 10000 0.98835
130 10000 0.98965
131 10000 0.9904
132 10000 0.9927
133 10000 0.99375
134 10000 0.994
135 10000 0.9938
136 10000 0.9934
137 10000 0.99375
138 10000 0.99445
139 10000 0.99465
140 10000 0.99555
141 10000 0.99635
142 10000 0.997
143 10000 0.99665
144 10000 0.9962
145 10000 0.99765
146 10000 0.99755
147 10000 0.99805
148 10000 0.99815
149 10000 0.9977
150 10000 0.99855
151 10000 0.9989
152 10000 0.999
153 10000 0.99855
154 10000 0.99885
155 10000 0.99925
156 10000 0.99935
157 10000 0.99935
158 10000 0.9993
159 10000 0.9992
160 10000 0.9993
161 10000 0.9997
162 10000 0.99955
163 10000 0.99945
164 10000 0.9998
165 10000 0.9998
166 10000 0.99995
167 10000 1
