t n p
1 10000 0.0001
2 9862 0.000152099
3 9768 0.000307125
4 9630 0.000571132
5 9736 0.000770337
6 9800 0.00102041
7 9696 0.0017533
8 9850 0.00147208
9 10000 0.00155
10 9980 0.00185371
11 9828 0.002035
12 9928 0.00251813
13 10000 0.0029
14 9942 0.00286663
15 9918 0.00282315
16 9988 0.00400481
17 10000 0.0032
18 10000 0.00455
19 9864 0.0052717
20 9822 0.0058033
21 9944 0.00558126
22 10000 0.0057
23 10000 0.0067
24 10000 0.0074
25 10000 0.0088
26 9804 0.00917993
27 9988 0.0102123
28 10000 0.01135
29 10000 0.01235
30 9904 0.0146405
31 9770 0.0163255
32 9906 0.0182718
33 10000 0.02
34 10000 0.02305
35 10000 0.0282
36 10000 0.0288
37 10000 0.03435
38 10000 0.03955
39 10000 0.04445
40 10000 0.0484
41 10000 0.05415
42 10000 0.061
43 10000 0.06885
44 10000 0.078
45 10000 0.0832
46 10000 0.09705
47 10000 0.10455
48 10000 0.1134
49 10000 0.1225
50 10000 0.1325
51 10000 0.14055
52 10000 0.15495
53 10000 0.16695
54 10000 0.18285
55 10000 0.1982
56 10000 0.2182
57 10000 0.22475
58 10000 0.2425
59 10000 0.263
60 10000 0.2859
61 10000 0.30605
62 10000 0.32405
63 10000 0.34125
64 10000 0.36295
65 10000 0.38285
66 10000 0.40855
67 10000 0.4368
68 10000 0.4624
69 10000 0.48175
70 10000 0.50555
71 10000 0.5288
72 10000 0.5539
73 10000 0.5725
74 10000 0.59845
75 10000 0.6241
76 10000 0.64235
77 10000 0.66395
78 10000 0.68225
79 10000 0.6997
80 10000 0.7175
81 10000 0.7373
82 10000 0.7624
83 10000 0.7718
84 10000 0.7945
85 10000 0.8164
86 10000 0.8287
87 10000 0.8418
88 10000 0.85165
89 10000 0.8624
90 10000 0.8732
91 10000 0.88225
92 10000 0.8844
93 10000 0.89105
94 10000 0.89995
95 10000 0.90265
96 10000 0.90875
97 10000 0.9141
98 10000 0.91775
99 10000 0.9269
100 10000 0.93125
101 10000 0.93505
102 10000 0.94095
103 10000 0.9461
104 10000 0.9478
105 10000 0.9512
106 10000 0.95965
107 10000 0.9673
108 10000 0.9683
109 10000 0.9738
110 10000 0.97735
111 10000 0.9796
112 10000 0.9802
113 10000 0.983
114 10000 0.98335
115 10000 0.9852
116 10000 0.98665
117 10000 0.98585
118 10000 0.98615
119 10000 0.9868
120 10000 0.9884
121 10000 0.9896
122 10000 0.9908
123 10000 0.99055
124 10000 0.9925
125 10000 0.9932
126 10000 0.993
127 10000 0.9937
128 10000 0.99345
129 10000 0.9945
130 10000 0.9954
131 10000 0.9963
132 10000 0.9975
133 10000 0.9972
134 10000 0.99705
135 10000 0.99795
136 10000 0.99875
137 10000 0.9986
138 10000 0.99775
139 10000 0.9982
140 10000 0.9981
141 10000 0.99765
142 10000 0.9978
143 10000 0.9979
144 10000 0.9985
145 10000 0.9991
146 10000 0.99925
147 10000 0.99965
148 10000 0.9997
149 10000 0.9996
150 10000 0.9997
151 10000 0.9998
152 10000 0.9999
153 10000 0.9998
154 10000 0.9998
155 10000 0.99985
156 10000 0.9999
157 10000 0.99975
158 10000 0.99975
159 10000 0.9997
160 10000 0.99945
161 10000 0.99975
162 10000 0.99975
163 10000 0.99955
164 10000 0.99935
165 10000 0.99935
166 10000 0.99935
167 10000 0.99975
168 10000 0.9999
169 10000 0.99995
170 10000 1
