t n p
1 1528 0.00327225
2 1480 0.00709459
3 1444 0.00692521
4 1410 0.00638298
5 1378 0.00544267
6 1414 0.00459689
7 1386 0.00541126
8 1382 0.00470333
9 1372 0.0069242
10 1384 0.00614162
11 1370 0.00948905
12 1402 0.010699
13 1424 0.0136938
14 1398 0.0110873
15 1372 0.0123907
16 1400 0.0107143
17 1436 0.0142758
18 1444 0.00969529
19 1414 0.0148515
20 1462 0.0212038
21 1528 0.0193063
22 1528 0.020288
23 1476 0.026084
24 1500 0.024
25 1446 0.025242
26 1528 0.0206152
27 1526 0.02654
28 1528 0.0258508
29 1528 0.0235602
30 1448 0.0203729
31 1416 0.019774
32 1458 0.0171468
33 1470 0.0204082
34 1454 0.0220083
35 1492 0.0261394
36 1492 0.030496
37 1476 0.0382791
38 1450 0.04
39 1458 0.0414952
40 1486 0.0400404
41 1464 0.0385929
42 1494 0.0468541
43 1482 0.0452092
44 1458 0.0428669
45 1362 0.054699
46 1386 0.0624098
47 1382 0.065123
48 1370 0.0722628
49 1344 0.0807292
50 1390 0.0784173
51 1416 0.0879237
52 1446 0.0961272
53 1388 0.103746
54 1440 0.113194
55 1528 0.117147
56 1528 0.125
57 1528 0.132199
58 1522 0.13272
59 1528 0.165576
60 1528 0.166558
61 1508 0.188329
62 1520 0.201974
63 1528 0.223168
64 1528 0.226767
65 1516 0.243074
66 1528 0.246401
67 1528 0.249673
68 1528 0.256545
69 1528 0.269961
70 1528 0.289267
71 1528 0.301702
72 1528 0.317081
73 1528 0.338351
74 1528 0.361911
75 1528 0.388416
76 1528 0.399869
77 1528 0.399542
78 1528 0.412304
79 1528 0.445681
80 1528 0.442736
81 1528 0.481675
82 1528 0.513743
83 1528 0.510471
84 1528 0.536649
85 1528 0.542212
86 1528 0.563809
87 1528 0.567081
88 1528 0.592605
89 1528 0.625654
90 1528 0.651505
91 1528 0.681283
92 1528 0.706152
93 1528 0.72873
94 1528 0.744764
95 1528 0.766361
96 1528 0.767343
97 1528 0.765707
98 1528 0.773233
99 1528 0.792866
100 1528 0.804647
101 1528 0.8125
102 1528 0.837369
103 1528 0.833442
104 1528 0.847513
105 1528 0.851767
106 1528 0.847513
107 1528 0.856021
108 1528 0.864529
109 1528 0.858639
110 1528 0.858312
111 1528 0.883508
112 1528 0.884817
113 1528 0.885798
114 1528 0.883835
115 1528 0.88089
116 1528 0.890707
117 1528 0.900196
118 1528 0.908377
119 1528 0.913285
120 1528 0.918848
121 1528 0.927683
122 1528 0.940118
123 1528 0.940772
124 1528 0.944045
125 1528 0.948298
126 1528 0.941427
127 1528 0.949935
128 1528 0.952552
129 1528 0.954843
130 1528 0.958115
131 1528 0.962696
132 1528 0.960733
133 1528 0.964005
134 1528 0.971859
135 1528 0.97055
136 1528 0.972186
137 1528 0.981675
138 1528 0.98462
139 1528 0.983639
140 1528 0.98233
141 1528 0.986911
142 1528 0.988547
143 1528 0.988547
144 1528 0.991165
145 1528 0.991819
146 1528 0.994764
147 1528 0.995092
148 1528 0.99411
149 1528 0.99411
150 1528 0.99411
151 1528 0.99411
152 1528 0.993128
153 1528 0.995419
154 1528 0.996728
155 1528 0.995746
156 1528 0.998037
157 1528 0.998691
158 1528 0.999673
159 1528 1
