t n p
0 10000 0
1 9508 0
2 8972 0
3 8584 0
4 8146 0
5 7680 0
6 7168 0
7 6898 0
8 6584 7.59417e-05
9 6238 0
10 5830 0
11 5444 0
12 5196 0
13 4882 0.000102417
14 4664 0.000321612
15 4434 0.00067659
16 4230 0.00130024
17 3940 0.00114213
18 3616 0.00165929
19 3456 0.000868056
20 3122 0.00144138
21 2866 0.00209351
22 2728 0.00146628
23 2554 0.00195771
24 2448 0.00245098
25 2358 0.00296862
26 2218 0.00450857
27 2096 0.00596374
28 1924 0.00701663
29 1854 0.00728155
30 1716 0.00553613
31 1646 0.00607533
32 1568 0.0098852
33 1488 0.0104167
34 1394 0.0118364
35 1336 0.0138473
36 1312 0.0144817
37 1216 0.0168586
38 1154 0.0190641
39 1094 0.0210238
40 1018 0.0211198
41 992 0.0231855
42 932 0.0257511
43 894 0.0363535
44 854 0.0415691
45 766 0.0365535
46 740 0.0405405
47 672 0.0520833
48 650 0.0546154
49 622 0.0659164
50 588 0.082483
51 604 0.0786424
52 616 0.0795455
53 548 0.0757299
54 504 0.0803571
55 470 0.0925532
56 430 0.124419
57 384 0.122396
58 344 0.123547
59 324 0.132716
60 308 0.12987
61 292 0.167808
62 282 0.138298
63 294 0.127551
64 268 0.160448
65 238 0.180672
66 222 0.175676
67 228 0.131579
68 234 0.149573
69 196 0.137755
70 202 0.136139
71 202 0.121287
72 176 0.127841
73 188 0.146277
74 202 0.155941
75 174 0.16954
76 158 0.196203
77 162 0.169753
78 156 0.179487
79 158 0.196203
80 140 0.221429
81 132 0.170455
82 136 0.150735
83 138 0.192029
84 140 0.239286
85 130 0.273077
86 102 0.259804
87 94 0.297872
88 84 0.35119
89 90 0.405556
90 102 0.401961
91 102 0.45098
92 98 0.479592
93 94 0.590426
94 98 0.607143
95 106 0.660377
96 118 0.652542
97 130 0.665385
98 120 0.741667
99 136 0.735294
100 160 0.75625
101 170 0.782353
102 184 0.820652
103 222 0.831081
104 234 0.837607
105 256 0.859375
106 270 0.827778
107 240 0.84375
108 250 0.866
109 258 0.870155
110 244 0.862705
111 254 0.872047
112 266 0.885338
113 262 0.877863
114 288 0.871528
115 294 0.904762
116 278 0.902878
117 282 0.913121
118 310 0.927419
119 336 0.915179
120 352 0.93892
121 350 0.944286
122 374 0.953209
123 418 0.956938
124 452 0.966814
125 500 0.968
126 506 0.970356
127 540 0.953704
128 602 0.965116
129 614 0.964984
130 672 0.976935
131 702 0.97792
132 726 0.977961
133 782 0.980179
134 844 0.983412
135 898 0.983853
136 942 0.977176
137 994 0.979879
138 1062 0.98258
139 1076 0.986059
140 1186 0.988617
141 1230 0.987805
142 1286 0.986392
143 1380 0.98442
144 1508 0.985411
145 1610 0.988509
146 1750 0.989714
147 1972 0.988844
148 2110 0.991706
149 2280 0.99364
150 2514 0.993636
151 2758 0.990935
152 2882 0.988376
153 3068 0.988755
154 3258 0.989564
155 3476 0.990938
156 3682 0.991173
157 3950 0.991392
158 4194 0.992847
159 4562 0.992218
160 4806 0.992821
161 5136 0.992212
162 5558 0.991184
163 5842 0.992725
164 6140 0.993485
165 6646 0.995411
166 7268 0.995391
167 7706 0.994485
168 8164 0.994488
169 8616 0.994545
170 9190 0.99358
171 9734 0.993579
172 10000 0.99455
173 10000 0.995
174 10000 0.9951
175 10000 0.99585
176 10000 0.9964
177 10000 0.9967
178 10000 0.9967
179 10000 0.9966
180 10000 0.99725
181 10000 0.99725
182 10000 0.99795
183 10000 0.9979
184 10000 0.9984
185 10000 0.99865
186 10000 0.9985
187 10000 0.99815
188 10000 0.9981
189 10000 0.99795
190 10000 0.99845
191 10000 0.99875
192 10000 0.99815
193 10000 0.9977
194 10000 0.9975
195 10000 0.9975
196 10000 0.9976
197 10000 0.99825
198 10000 0.9977
199 10000 0.9983
200 10000 0.9988
201 10000 0.9988
202 10000 0.9988
203 10000 0.9988
204 10000 0.99905
205 10000 0.9988
206 10000 0.99865
207 10000 0.99875
208 10000 0.9989
209 10000 0.99895
210 10000 0.99885
211 10000 0.99875
212 10000 0.99905
213 10000 0.99955
214 10000 0.99945
215 10000 0.9998
216 10000 0.9998
217 10000 0.9997
218 10000 0.9998
219 10000 0.99955
220 10000 0.9994
221 10000 0.99925
222 10000 0.9992
223 10000 0.9995
224 10000 0.9996
225 10000 0.9997
226 10000 0.99955
227 10000 0.99945
228 10000 0.99985
229 10000 0.99985
230 10000 1
