t n p
1 9296 0
2 8836 0
3 8414 0
4 8024 0
5 7714 0
6 7318 0
7 6900 0
8 6520 0
9 6186 0
10 5930 0
11 5684 8.79662e-05
12 5394 9.26956e-05
13 5236 9.54927e-05
14 4936 0
15 4620 0
16 4324 0
17 4108 0
18 4052 0
19 3832 0
20 3566 0
21 3340 0
22 3106 0
23 2964 0.000168691
24 2778 0.000539957
25 2608 0.000766871
26 2368 0.00168919
27 2324 0.00236661
28 2262 0.00176835
29 2194 0.00227894
30 2140 0.00280374
31 2012 0.00298211
32 2014 0.00223436
33 1804 0.00221729
34 1694 0.00206612
35 1522 0.00262812
36 1422 0.00281294
37 1328 0.00451807
38 1230 0.00894309
39 1204 0.0157807
40 1156 0.0155709
41 1144 0.013986
42 1066 0.0154784
43 982 0.0224033
44 1008 0.0292659
45 938 0.0357143
46 936 0.0272436
47 834 0.0257794
48 782 0.016624
49 720 0.0104167
50 686 0.0116618
51 672 0.0119048
52 640 0.0148437
53 578 0.00778547
54 580 0.00948276
55 550 0.0145455
56 554 0.0252708
57 554 0.0261733
58 514 0.0233463
59 498 0.0281124
60 494 0.0334008
61 482 0.0321577
62 456 0.0328947
63 432 0.0277778
64 422 0.0177725
65 460 0.0293478
66 448 0.0479911
67 422 0.0545024
68 392 0.0484694
69 384 0.0533854
70 378 0.0383598
71 334 0.0434132
72 308 0.0292208
73 298 0.0268456
74 292 0.0376712
75 298 0.0369128
76 290 0.0258621
77 284 0.0387324
78 276 0.0615942
79 308 0.0568182
80 320 0.0546875
81 318 0.0455975
82 310 0.0483871
83 332 0.0557229
84 346 0.0520231
85 332 0.064759
86 294 0.0714286
87 294 0.085034
88 308 0.086039
89 296 0.101351
90 292 0.113014
91 270 0.087037
92 272 0.113971
93 262 0.137405
94 236 0.154661
95 220 0.188636
96 216 0.210648
97 188 0.239362
98 178 0.25
99 196 0.298469
100 202 0.319307
101 210 0.307143
102 216 0.340278
103 258 0.302326
104 250 0.32
105 264 0.335227
106 294 0.343537
107 270 0.32963
108 256 0.310547
109 230 0.284783
110 232 0.278017
111 228 0.282895
112 208 0.259615
113 218 0.259174
114 218 0.229358
115 210 0.238095
116 212 0.273585
117 240 0.289583
118 232 0.344828
119 240 0.364583
120 236 0.353814
121 216 0.386574
122 204 0.384804
123 210 0.392857
124 212 0.403302
125 184 0.361413
126 192 0.307292
127 186 0.36828
128 156 0.410256
129 150 0.356667
130 144 0.333333
131 128 0.339844
132 124 0.362903
133 126 0.420635
134 140 0.417857
135 154 0.451299
136 142 0.5
137 126 0.519841
138 134 0.544776
139 138 0.528986
140 110 0.590909
141 104 0.581731
142 118 0.635593
143 126 0.666667
144 114 0.732456
145 110 0.781818
146 130 0.757692
147 138 0.782609
148 142 0.823944
149 150 0.816667
150 170 0.814706
151 182 0.807692
152 208 0.802885
153 220 0.85
154 246 0.859756
155 250 0.862
156 264 0.846591
157 294 0.857143
158 316 0.889241
159 330 0.906061
160 318 0.908805
161 352 0.893466
162 392 0.899235
163 454 0.914097
164 482 0.919087
165 484 0.917355
166 544 0.894301
167 556 0.92446
168 594 0.928451
169 636 0.933962
170 718 0.942201
171 790 0.950633
172 876 0.94863
173 968 0.957128
174 1038 0.961946
175 1110 0.968919
176 1158 0.970207
177 1264 0.977453
178 1310 0.984733
179 1370 0.981387
180 1448 0.982044
181 1558 0.984596
182 1646 0.984812
183 1712 0.985397
184 1804 0.988914
185 1848 0.988095
186 1974 0.992655
187 2104 0.993108
188 2150 0.993256
189 2286 0.992782
190 2550 0.991176
191 2688 0.988839
192 2906 0.991225
193 3148 0.990311
194 3308 0.993198
195 3544 0.993369
196 3782 0.994183
197 4144 0.996018
198 4432 0.997744
199 4736 0.997889
200 5096 0.997645
201 5538 0.99684
202 5946 0.997477
203 6516 0.997621
204 7052 0.998369
205 7516 0.998736
206 8044 0.99857
207 8608 0.998316
208 9220 0.99897
209 10000 0.99845
210 10000 0.9981
211 10000 0.9979
212 10000 0.99825
213 10000 0.99795
214 10000 0.99825
215 10000 0.9982
216 10000 0.99795
217 10000 0.99815
218 10000 0.99805
219 10000 0.9978
220 10000 0.9974
221 10000 0.99775
222 10000 0.9978
223 10000 0.998
224 10000 0.9978
225 10000 0.9974
226 10000 0.9974
227 10000 0.99845
228 10000 0.99885
229 10000 0.9983
230 10000 0.99905
231 10000 0.99895
232 10000 0.999
233 10000 0.99915
234 10000 0.9995
235 10000 0.99985
236 10000 0.9998
237 10000 0.9999
238 10000 0.99995
239 10000 0.9999
240 10000 1
