t n p
1 9612 0
2 9062 0
3 8648 0
4 8088 0
5 7704 6.49013e-05
6 7262 6.88516e-05
7 6838 0
8 6480 0
9 6182 0
10 5896 0
11 5638 0
12 5342 0
13 5040 0
14 4640 0
15 4396 0
16 4196 0
17 3982 0
18 3720 0
19 3536 0
20 3390 0
21 3236 0
22 3038 0
23 2874 0
24 2632 0
25 2536 0
26 2412 0
27 2302 0
28 2184 0
29 2116 0.000236295
30 2088 0.000957854
31 2006 0.00199402
32 1896 0.00237342
33 1832 0.00163755
34 1770 0.00225989
35 1736 0.00144009
36 1682 0.00297265
37 1612 0.00341191
38 1538 0.00260078
39 1506 0.00398406
40 1460 0.00239726
41 1392 0.00287356
42 1322 0.00302572
43 1210 0.00289256
44 1136 0.00352113
45 1050 0.00333333
46 1020 0.00441176
47 954 0.00419287
48 906 0.00441501
49 864 0.00925926
50 818 0.0110024
51 804 0.011194
52 768 0.00846354
53 806 0.00496278
54 750 0.00533333
55 702 0.00783476
56 670 0.0134328
57 650 0.0107692
58 622 0.0104502
59 626 0.0111821
60 594 0.010101
61 564 0.0141844
62 566 0.00706714
63 546 0.0100733
64 518 0.0173745
65 494 0.0151822
66 514 0.0194553
67 470 0.0138298
68 456 0.0164474
69 430 0.0267442
70 422 0.0296209
71 378 0.0304233
72 372 0.0228495
73 352 0.0397727
74 356 0.0308989
75 316 0.0379747
76 294 0.0323129
77 288 0.0399306
78 276 0.048913
79 286 0.0454545
80 234 0.0470085
81 216 0.0393519
82 206 0.038835
83 200 0.06
84 196 0.0790816
85 192 0.101562
86 206 0.0898058
87 210 0.0880952
88 200 0.095
89 188 0.12234
90 178 0.120787
91 176 0.144886
92 166 0.168675
93 164 0.204268
94 136 0.253676
95 142 0.246479
96 148 0.283784
97 146 0.30137
98 146 0.304795
99 158 0.278481
100 142 0.28169
101 130 0.338462
102 128 0.363281
103 132 0.371212
104 120 0.416667
105 122 0.528689
106 128 0.542969
107 134 0.514925
108 140 0.539286
109 136 0.647059
110 132 0.541667
111 116 0.551724
112 114 0.548246
113 106 0.584906
114 106 0.599057
115 110 0.522727
116 110 0.568182
117 102 0.647059
118 104 0.629808
119 124 0.616935
120 146 0.657534
121 142 0.714789
122 144 0.680556
123 132 0.723485
124 144 0.743056
125 150 0.793333
126 166 0.795181
127 180 0.825
128 186 0.806452
129 168 0.857143
130 170 0.894118
131 172 0.901163
132 186 0.927419
133 200 0.9
134 224 0.872768
135 246 0.888211
136 274 0.939781
137 284 0.927817
138 276 0.911232
139 298 0.941275
140 342 0.960526
141 348 0.965517
142 352 0.991477
143 396 0.993687
144 406 0.992611
145 454 0.998899
146 440 1
147 500 1
148 566 1
149 592 1
150 612 1
151 674 1
152 698 1
153 746 1
154 776 1
155 808 1
156 896 1
157 930 1
158 992 1
159 1066 1
160 1078 1
161 1226 1
162 1248 1
163 1326 1
164 1382 1
165 1478 1
166 1602 1
167 1744 1
168 1954 1
169 2060 1
170 2206 1
171 2356 1
172 2602 1
173 2810 1
174 3064 1
175 3172 1
176 3380 1
177 3512 1
178 3846 1
179 4044 1
180 4284 1
181 4736 1
182 5176 1
183 5676 1
184 6150 1
185 6502 1
186 7022 1
187 7486 1
188 7960 1
189 8580 1
190 9164 1
191 9958 1
192 10000 1
