t n p
1 9520 5.2521e-05
2 9270 0
3 8878 0
4 8536 0
5 8104 6.16979e-05
6 7786 0
7 7446 0
8 7028 0
9 6720 0
10 6372 0
11 6176 0
12 5868 0
13 5682 0
14 5460 0
15 5136 0
16 4842 0
17 4654 0
18 4444 0.000112511
19 4130 0
20 3918 0
21 3782 0
22 3512 0
23 3342 0
24 3210 0
25 3068 0
26 2814 0
27 2654 0
28 2546 0
29 2418 0
30 2424 0
31 2350 0
32 2258 0
33 2174 0
34 2034 0
35 1930 0
36 1822 0
37 1706 0
38 1644 0
39 1532 0
40 1426 0
41 1338 0.000373692
42 1304 0
43 1246 0
44 1184 0
45 1138 0
46 1130 0
47 1062 0
48 970 0.000515464
49 940 0.00106383
50 862 0.00116009
51 888 0.000563063
52 838 0.00178998
53 788 0.00126904
54 712 0
55 690 0.000724638
56 686 0.00145773
57 644 0.000776398
58 634 0
59 568 0
60 520 0
61 484 0
62 444 0
63 426 0.00117371
64 396 0.00126263
65 380 0.00263158
66 354 0.00564972
67 334 0.010479
68 298 0.00503356
69 294 0.00510204
70 282 0.0035461
71 272 0.00183824
72 276 0
73 250 0
74 208 0
75 214 0
76 208 0
77 182 0.00274725
78 156 0.00961538
79 130 0.0115385
80 130 0.0153846
81 106 0.0141509
82 92 0.0108696
83 94 0
84 84 0
85 68 0
86 74 0
87 76 0
88 68 0
89 70 0
90 56 0
91 50 0
92 56 0
93 52 0
94 68 0
95 58 0
96 66 0
97 76 0
98 76 0
99 62 0.00806452
100 46 0
101 38 0
102 36 0
103 34 0
104 30 0
105 20 0
106 20 0
107 16 0
108 22 0
109 20 0
110 16 0
111 12 0
112 14 0
113 22 0
114 20 0
115 24 0
116 22 0
117 22 0
118 18 0
119 20 0
120 16 0.03125
121 16 0.0625
122 14 0.285714
123 14 0.392857
124 14 0.571429
125 18 0.722222
126 14 0.642857
127 18 0.944444
128 18 0.916667
129 22 0.909091
130 28 0.928571
131 28 0.928571
132 20 0.85
133 14 0.785714
134 14 0.75
135 10 0.9
136 12 1
137 16 1
138 12 1
139 14 1
140 16 1
141 16 1
142 16 1
143 8 1
144 12 1
145 14 1
146 14 1
147 14 1
148 18 1
149 20 1
150 28 1
151 32 1
152 44 1
153 46 1
154 44 1
155 48 1
156 64 1
157 70 1
158 86 1
159 96 1
160 124 1
161 130 1
162 144 1
163 144 1
164 170 1
165 188 1
166 184 1
167 192 1
168 204 1
169 230 1
170 248 1
171 266 1
172 286 1
173 306 1
174 322 1
175 356 1
176 382 1
177 414 1
178 436 1
179 482 1
180 500 1
181 488 1
182 528 1
183 618 1
184 676 1
185 710 1
186 716 1
187 738 1
188 818 1
189 888 1
190 930 1
191 1012 1
192 1060 1
193 1130 1
194 1224 1
195 1322 1
196 1386 1
197 1482 1
198 1560 1
199 1704 1
200 1916 1
201 1960 1
202 2128 1
203 2260 1
204 2522 1
205 2640 1
206 2902 1
207 3080 1
208 3220 1
209 3420 1
210 3666 1
211 3930 1
212 4328 1
213 4612 1
214 4784 1
215 5206 1
216 5570 1
217 6078 1
218 6540 1
219 7052 1
220 7572 1
221 8214 1
222 8994 1
223 9610 1
224 10000 1
