t n p
0 10000 0
1 9792 0
2 9754 5.1261e-05
3 9808 0.000305873
4 9766 0.000563178
5 9672 0.000516956
6 9618 0.000571844
7 9724 0.000719868
8 9652 0.00103605
9 9746 0.00082085
10 9630 0.000519211
11 9586 0.000782391
12 9500 0.000578947
13 9438 0.000423819
14 9552 0.00031407
15 9636 0.000363221
16 9672 0.000361869
17 9560 0.000470711
18 9554 0.000680343
19 9696 0.00103135
20 9696 0.00149546
21 9618 0.00233936
22 9548 0.00261835
23 9654 0.0025896
24 9780 0.00327198
25 9992 0.00345276
26 10000 0.00325
27 10000 0.0036
28 9946 0.0038709
29 9932 0.00422876
30 9790 0.00485189
31 9898 0.00641544
32 9768 0.00685913
33 9844 0.00726331
34 9856 0.00948661
35 9900 0.00964646
36 10000 0.00995
37 10000 0.01175
38 9962 0.0105902
39 10000 0.0097
40 10000 0.01065
41 10000 0.0114
42 9986 0.0132686
43 10000 0.01395
44 9824 0.0158795
45 9782 0.0173277
46 9924 0.0187928
47 10000 0.0207
48 10000 0.02295
49 10000 0.0275
50 10000 0.0273
51 10000 0.0337
52 10000 0.0386
53 10000 0.0421
54 10000 0.0461
55 10000 0.0505
56 10000 0.05035
57 10000 0.05515
58 10000 0.06365
59 10000 0.0727
60 10000 0.0767
61 10000 0.08415
62 10000 0.0911
63 10000 0.10135
64 10000 0.11255
65 10000 0.12625
66 10000 0.14325
67 10000 0.1529
68 10000 0.1669
69 10000 0.1709
70 10000 0.1773
71 10000 0.1894
72 10000 0.20215
73 10000 0.2205
74 10000 0.24025
75 10000 0.2573
76 10000 0.2761
77 10000 0.2953
78 10000 0.31225
79 10000 0.33105
80 10000 0.3492
81 10000 0.37635
82 10000 0.3974
83 10000 0.4192
84 10000 0.43955
85 10000 0.47195
86 10000 0.4969
87 10000 0.5181
88 10000 0.5425
89 10000 0.5654
90 10000 0.59965
91 10000 0.62645
92 10000 0.64045
93 10000 0.6601
94 10000 0.68145
95 10000 0.70545
96 10000 0.72885
97 10000 0.74555
98 10000 0.7652
99 10000 0.776
100 10000 0.78985
101 10000 0.809
102 10000 0.82295
103 10000 0.83185
104 10000 0.84155
105 10000 0.85525
106 10000 0.8668
107 10000 0.87365
108 10000 0.8803
109 10000 0.88565
110 10000 0.89435
111 10000 0.90005
112 10000 0.90815
113 10000 0.91455
114 10000 0.9211
115 10000 0.928
116 10000 0.937
117 10000 0.93925
118 10000 0.9458
119 10000 0.9498
120 10000 0.9531
121 10000 0.95895
122 10000 0.9646
123 10000 0.9691
124 10000 0.9706
125 10000 0.97275
126 10000 0.97455
127 10000 0.9764
128 10000 0.97985
129 10000 0.9829
130 10000 0.9843
131 10000 0.9864
132 10000 0.98445
133 10000 0.98355
134 10000 0.98225
135 10000 0.9842
136 10000 0.9856
137 10000 0.98665
138 10000 0.9861
139 10000 0.98725
140 10000 0.98805
141 10000 0.9891
142 10000 0.99095
143 10000 0.99315
144 10000 0.99375
145 10000 0.99425
146 10000 0.99475
147 10000 0.99645
148 10000 0.99695
149 10000 0.9979
150 10000 0.9981
151 10000 0.9979
152 10000 0.9984
153 10000 0.9986
154 10000 0.9988
155 10000 0.99895
156 10000 0.9991
157 10000 0.99905
158 10000 0.9997
159 10000 0.99955
160 10000 0.9996
161 10000 0.99975
162 10000 0.99965
163 10000 0.9999
164 10000 0.9999
165 10000 0.99985
166 10000 0.9997
167 10000 0.99975
168 10000 0.99955
169 10000 0.99995
170 10000 1
