t n p
2 9682 0
3 9238 0
4 8818 0
5 8574 0
6 8166 0
7 7746 0
8 7174 6.96961e-05
9 6808 0
10 6410 0
11 6048 8.2672e-05
12 5804 0.000172295
13 5442 9.1878e-05
14 5222 9.57488e-05
15 4898 0
16 4644 0
17 4436 0
18 4206 0
19 3928 0
20 3694 0
21 3612 0
22 3508 0.000142531
23 3350 0.000298507
24 3318 0.000753466
25 3056 0.000490838
26 2866 0.000872296
27 2754 0.00127088
28 2646 0.00188964
29 2540 0.00295276
30 2382 0.00398825
31 2286 0.00503062
32 2162 0.00624422
33 2094 0.00716332
34 2006 0.00722832
35 1886 0.00530223
36 1684 0.00415677
37 1580 0.00253165
38 1424 0.00456461
39 1352 0.00406805
40 1288 0.00582298
41 1148 0.00566202
42 1124 0.00400356
43 1080 0.0037037
44 1044 0.00383142
45 988 0.00506073
46 932 0.00697425
47 866 0.00866051
48 816 0.00612745
49 760 0.00394737
50 758 0.00395778
51 728 0.00686813
52 688 0.00799419
53 640 0.0078125
54 598 0.014214
55 584 0.015411
56 552 0.0108696
57 516 0.0203488
58 450 0.0355556
59 436 0.0412844
60 418 0.0562201
61 380 0.0605263
62 362 0.0732044
63 346 0.0895954
64 348 0.116379
65 334 0.101796
66 300 0.118333
67 316 0.115506
68 292 0.114726
69 258 0.131783
70 254 0.125984
71 234 0.160256
72 232 0.142241
73 214 0.114486
74 226 0.090708
75 212 0.120283
76 182 0.145604
77 172 0.142442
78 168 0.151786
79 176 0.170455
80 184 0.173913
81 182 0.17033
82 152 0.174342
83 158 0.199367
84 146 0.181507
85 158 0.199367
86 152 0.230263
87 162 0.20679
88 166 0.213855
89 170 0.161765
90 168 0.175595
91 162 0.166667
92 160 0.196875
93 158 0.256329
94 172 0.276163
95 182 0.348901
96 168 0.270833
97 176 0.278409
98 186 0.241935
99 188 0.305851
100 194 0.301546
101 196 0.331633
102 204 0.333333
103 208 0.293269
104 196 0.295918
105 210 0.32381
106 208 0.375
107 196 0.392857
108 204 0.394608
109 194 0.445876
110 180 0.491667
111 168 0.485119
112 150 0.54
113 164 0.518293
114 162 0.570988
115 160 0.540625
116 154 0.594156
117 146 0.616438
118 152 0.559211
119 168 0.58631
120 184 0.63587
121 174 0.681034
122 184 0.73913
123 186 0.728495
124 192 0.723958
125 206 0.759709
126 214 0.761682
127 246 0.76626
128 278 0.742806
129 302 0.743377
130 332 0.746988
131 326 0.756135
132 298 0.734899
133 336 0.732143
134 320 0.720313
135 378 0.72619
136 356 0.775281
137 398 0.78392
138 400 0.8075
139 408 0.781863
140 384 0.824219
141 364 0.854396
142 412 0.870146
143 444 0.887387
144 492 0.898374
145 516 0.914729
146 534 0.902622
147 550 0.911818
148 584 0.919521
149 602 0.92691
150 680 0.911765
151 690 0.918116
152 742 0.91442
153 800 0.93375
154 846 0.944444
155 900 0.948333
156 950 0.956842
157 978 0.95501
158 1082 0.95841
159 1140 0.961404
160 1240 0.964516
161 1296 0.971836
162 1394 0.972382
163 1474 0.967436
164 1582 0.967446
165 1692 0.971631
166 1838 0.972524
167 2024 0.976038
168 2170 0.976498
169 2332 0.981346
170 2590 0.979923
171 2816 0.979581
172 3070 0.981922
173 3304 0.984413
174 3476 0.987198
175 3570 0.989076
176 3948 0.989742
177 4240 0.985142
178 4672 0.987158
179 5022 0.987754
180 5366 0.989471
181 5776 0.990218
182 6142 0.989417
183 6538 0.988376
184 6868 0.988133
185 7376 0.989493
186 7912 0.988941
187 8478 0.988146
188 8914 0.989679
189 9624 0.987791
190 10000 0.988
191 10000 0.9891
192 10000 0.9893
193 10000 0.99055
194 10000 0.98955
195 10000 0.99035
196 10000 0.9903
197 10000 0.99125
198 10000 0.99125
199 10000 0.99135
200 10000 0.9913
201 10000 0.9923
202 10000 0.9925
203 10000 0.9933
204 10000 0.9941
205 10000 0.99365
206 10000 0.9956
207 10000 0.9957
208 10000 0.9957
209 10000 0.99535
210 10000 0.9971
211 10000 0.99725
212 10000 0.9971
213 10000 0.997
214 10000 0.9973
215 10000 0.99835
216 10000 0.9988
217 10000 0.9989
218 10000 0.9991
219 10000 0.9988
220 10000 0.99845
221 10000 0.9988
222 10000 0.99905
223 10000 0.9994
224 10000 0.99955
225 10000 0.99965
226 10000 0.9997
227 10000 0.9995
228 10000 0.9995
229 10000 0.99975
230 10000 0.9999
231 10000 0.99995
232 10000 1
