t n p
2 9622 0
3 9158 0
4 8652 0
5 8202 0
6 7712 6.4834e-05
7 7386 0
8 6982 0
9 6534 0
10 6184 0
11 5902 0
12 5590 8.94454e-05
13 5380 0.000185874
14 5024 0.000199045
15 4724 0.000317528
16 4424 0.000565099
17 4162 0.000360404
18 3928 0.000381874
19 3700 0.000540541
20 3498 0.000571755
21 3322 0.00135461
22 3208 0.0015586
23 3010 0.00348837
24 2900 0.0012069
25 2738 0.00146092
26 2612 0.00172282
27 2532 0.00256714
28 2384 0.00272651
29 2154 0.00301764
30 2000 0.00225
31 1862 0.00295381
32 1704 0.00733568
33 1588 0.00598237
34 1444 0.00623269
35 1420 0.00598592
36 1418 0.00634697
37 1306 0.00574273
38 1250 0.0064
39 1132 0.00795053
40 1130 0.00973451
41 1164 0.00859107
42 1012 0.00592885
43 972 0.0108025
44 912 0.00767544
45 818 0.0122249
46 766 0.0182768
47 740 0.0162162
48 708 0.0183616
49 696 0.0208333
50 678 0.0235988
51 588 0.0255102
52 524 0.0343511
53 554 0.0478339
54 584 0.0505137
55 576 0.0590278
56 600 0.0641667
57 568 0.0704225
58 544 0.0863971
59 568 0.084507
60 534 0.0674157
61 500 0.065
62 490 0.0653061
63 434 0.078341
64 424 0.0825472
65 422 0.0758294
66 398 0.0917085
67 394 0.0913706
68 366 0.0983607
69 336 0.107143
70 318 0.122642
71 308 0.162338
72 248 0.179435
73 232 0.200431
74 218 0.188073
75 218 0.183486
76 206 0.179612
77 200 0.15
78 224 0.151786
79 238 0.168067
80 220 0.193182
81 212 0.214623
82 200 0.235
83 202 0.235149
84 224 0.203125
85 212 0.235849
86 222 0.247748
87 210 0.252381
88 214 0.308411
89 202 0.363861
90 178 0.390449
91 176 0.428977
92 166 0.418675
93 158 0.414557
94 164 0.439024
95 148 0.459459
96 146 0.465753
97 160 0.465625
98 182 0.423077
99 196 0.451531
100 200 0.4575
101 212 0.436321
102 204 0.426471
103 186 0.47043
104 180 0.483333
105 188 0.486702
106 190 0.539474
107 190 0.571053
108 196 0.622449
109 206 0.635922
110 200 0.635
111 206 0.643204
112 180 0.727778
113 202 0.735149
114 200 0.74
115 198 0.737374
116 224 0.765625
117 208 0.783654
118 248 0.788306
119 272 0.8125
120 266 0.827068
121 300 0.803333
122 328 0.795732
123 324 0.763889
124 346 0.736994
125 342 0.752924
126 332 0.766566
127 330 0.745455
128 342 0.790936
129 364 0.833791
130 400 0.85375
131 430 0.860465
132 478 0.879707
133 508 0.894685
134 508 0.903543
135 570 0.897368
136 602 0.906146
137 630 0.920635
138 696 0.924569
139 714 0.932773
140 754 0.942971
141 816 0.959559
142 836 0.964713
143 888 0.967342
144 952 0.964286
145 1020 0.970588
146 1092 0.967491
147 1184 0.967483
148 1230 0.97561
149 1348 0.970697
150 1400 0.972143
151 1526 0.97772
152 1652 0.976998
153 1756 0.975228
154 1880 0.973138
155 1938 0.97678
156 2070 0.975121
157 2210 0.978281
158 2390 0.979707
159 2508 0.983054
160 2624 0.984756
161 2746 0.982702
162 3006 0.9832
163 3204 0.985487
164 3366 0.987522
165 3480 0.989224
166 3742 0.986638
167 4072 0.986125
168 4312 0.987013
169 4566 0.98675
170 4738 0.986914
171 5178 0.98764
172 5662 0.987107
173 6040 0.986424
174 6478 0.985258
175 6866 0.984926
176 7444 0.987507
177 7886 0.989729
178 8362 0.990792
179 9138 0.992668
180 9792 0.992545
181 10000 0.9949
182 10000 0.99545
183 10000 0.99645
184 10000 0.99765
185 10000 0.99755
186 10000 0.9978
187 10000 0.99815
188 10000 0.99845
189 10000 0.99845
190 10000 0.9988
191 10000 0.9992
192 10000 0.99945
193 10000 0.99925
194 10000 0.9996
195 10000 0.9995
196 10000 0.9995
197 10000 0.99925
198 10000 0.99955
199 10000 0.99935
200 10000 0.9997
201 10000 0.9997
202 10000 0.9997
203 10000 0.99955
204 10000 0.9994
205 10000 0.99945
206 10000 0.9991
207 10000 0.9986
208 10000 0.9987
209 10000 0.99895
210 10000 0.99925
211 10000 0.99925
212 10000 0.99885
213 10000 0.99925
214 10000 0.99945
215 10000 0.99975
216 10000 0.9994
217 10000 0.99945
218 10000 0.99955
219 10000 0.9998
220 10000 1
