t n p
2 9568 0
3 9198 5.43596e-05
4 8812 0
5 8446 0
6 8032 0
7 7854 0
8 7416 0
9 6956 0
10 6604 0
11 6304 0
12 6070 0
13 5788 0
14 5462 0
15 5284 0
16 4998 0
17 4832 0.000103477
18 4584 0.00021815
19 4394 0.000796541
20 4192 0.00131202
21 4062 0.00233875
22 3822 0.00327054
23 3638 0.00302364
24 3496 0.00357551
25 3358 0.00268017
26 3132 0.00287356
27 2964 0.00489204
28 2844 0.00703235
29 2720 0.00845588
30 2624 0.0085747
31 2418 0.00620347
32 2280 0.00657895
33 2172 0.00736648
34 2086 0.00647172
35 1912 0.00706067
36 1848 0.00676407
37 1760 0.00681818
38 1704 0.00674883
39 1566 0.0063857
40 1430 0.00839161
41 1420 0.0109155
42 1378 0.00834543
43 1262 0.0142631
44 1260 0.0174603
45 1174 0.0149063
46 1140 0.0166667
47 1146 0.013089
48 1114 0.010772
49 1048 0.00667939
50 996 0.00903614
51 916 0.0158297
52 824 0.0230583
53 774 0.0206718
54 712 0.0217697
55 658 0.0349544
56 610 0.0377049
57 586 0.0443686
58 612 0.0498366
59 562 0.0587189
60 504 0.0535714
61 504 0.0763889
62 522 0.0842912
63 506 0.0968379
64 458 0.0862445
65 418 0.0921053
66 392 0.0867347
67 372 0.0887097
68 350 0.08
69 320 0.096875
70 282 0.138298
71 274 0.149635
72 246 0.146341
73 238 0.140756
74 224 0.180804
75 210 0.188095
76 188 0.183511
77 218 0.192661
78 208 0.206731
79 214 0.224299
80 252 0.257937
81 238 0.262605
82 254 0.267717
83 254 0.251969
84 266 0.234962
85 252 0.212302
86 234 0.198718
87 212 0.238208
88 228 0.234649
89 214 0.268692
90 186 0.293011
91 184 0.317935
92 206 0.354369
93 218 0.316514
94 214 0.299065
95 210 0.342857
96 210 0.392857
97 212 0.40566
98 220 0.402273
99 234 0.418803
100 244 0.409836
101 222 0.441441
102 250 0.484
103 242 0.46281
104 260 0.426923
105 276 0.451087
106 292 0.489726
107 290 0.512069
108 246 0.558943
109 270 0.542593
110 292 0.583904
111 300 0.615
112 312 0.61859
113 284 0.59331
114 304 0.625
115 300 0.678333
116 302 0.695364
117 328 0.698171
118 362 0.68232
119 392 0.686224
120 438 0.663242
121 446 0.688341
122 450 0.67
123 484 0.688017
124 508 0.695866
125 544 0.707721
126 564 0.735816
127 606 0.715347
128 618 0.733819
129 576 0.706597
130 648 0.719907
131 680 0.708088
132 712 0.730337
133 762 0.742782
134 762 0.760499
135 756 0.799603
136 766 0.807441
137 830 0.825301
138 882 0.816893
139 954 0.832809
140 992 0.83619
141 988 0.868927
142 1052 0.871198
143 1166 0.864494
144 1238 0.858643
145 1332 0.868243
146 1386 0.860029
147 1434 0.870293
148 1506 0.87251
149 1546 0.900388
150 1656 0.902174
151 1746 0.910367
152 1858 0.90958
153 1980 0.907576
154 2090 0.911962
155 2182 0.915903
156 2306 0.917173
157 2544 0.926494
158 2744 0.925656
159 2830 0.935689
160 3028 0.935436
161 3246 0.948552
162 3486 0.950229
163 3716 0.952637
164 4038 0.954433
165 4254 0.955219
166 4522 0.956435
167 4876 0.960931
168 5200 0.962981
169 5490 0.96439
170 5934 0.968065
171 6314 0.967691
172 6698 0.968423
173 7134 0.970353
174 7510 0.975233
175 8136 0.975971
176 8788 0.978209
177 9426 0.977403
178 10000 0.97915
179 10000 0.9792
180 10000 0.982
181 10000 0.98355
182 10000 0.98475
183 10000 0.98475
184 10000 0.9848
185 10000 0.9873
186 10000 0.9891
187 10000 0.99055
188 10000 0.9919
189 10000 0.9939
190 10000 0.99475
191 10000 0.9948
192 10000 0.9954
193 10000 0.9957
194 10000 0.99645
195 10000 0.99695
196 10000 0.9973
197 10000 0.9978
198 10000 0.99825
199 10000 0.9982
200 10000 0.9984
201 10000 0.9978
202 10000 0.9979
203 10000 0.9975
204 10000 0.9977
205 10000 0.99845
206 10000 0.9983
207 10000 0.99845
208 10000 0.9984
209 10000 0.99865
210 10000 0.99925
211 10000 0.999
212 10000 0.99925
213 10000 0.9996
214 10000 0.9996
215 10000 0.99935
216 10000 0.99945
217 10000 0.9994
218 10000 0.99955
219 10000 0.9998
220 10000 0.99985
221 10000 0.9999
222 10000 0.9998
223 10000 0.9998
224 10000 0.99975
225 10000 0.99985
226 10000 0.9997
227 10000 0.99975
228 10000 0.99975
229 10000 0.99975
230 10000 0.9999
231 10000 0.9999
232 10000 0.99995
233 10000 0.9999
234 10000 1
