t n p
1 10000 0
2 9982 0
3 10000 0
4 9986 0
5 9950 0
6 9842 5.08027e-05
7 9904 0
8 9832 0
9 9920 0
10 9962 0
11 10000 0
12 10000 0
13 10000 0
14 9892 0
15 9856 5.07305e-05
16 9938 0
17 9958 0
18 10000 0
19 9822 0
20 9810 0
21 9890 0
22 9792 0
23 9860 0
24 9942 5.02917e-05
25 10000 0
26 9972 0
27 10000 0
28 9924 0
29 9932 0
30 9960 0
31 9842 0
32 9718 0
33 9716 0
34 9702 0
35 9732 5.13769e-05
36 9792 0.000102124
37 9820 0
38 9742 0
39 9788 0
40 9834 0
41 9994 0
42 9914 5.04337e-05
43 9894 5.05357e-05
44 9906 0
45 9854 0
46 9788 5.1083e-05
47 9660 5.17598e-05
48 9746 0.000102606
49 9776 5.11457e-05
50 9780 0.000204499
51 9870 0.000202634
52 9862 0.000405597
53 9816 0.000356561
54 9874 0.000708933
55 9908 0.0007065
56 9832 0.000559398
57 9764 0.000921753
58 9796 0.00153124
59 9718 0.00185223
60 9786 0.00168608
61 9774 0.00143237
62 10000 0.00205
63 9844 0.00203169
64 9870 0.00253293
65 9812 0.00321035
66 9806 0.00392617
67 9896 0.00383994
68 9886 0.00404613
69 10000 0.00515
70 10000 0.0063
71 10000 0.00545
72 10000 0.00625
73 9990 0.00715716
74 9968 0.00797552
75 9824 0.00819422
76 9816 0.0116646
77 9868 0.0138326
78 9844 0.0149837
79 9956 0.0167236
80 10000 0.02005
81 9974 0.0195007
82 9938 0.0208795
83 10000 0.02195
84 9944 0.0229284
85 10000 0.0241
86 9968 0.0272372
87 9842 0.0292115
88 9894 0.0293107
89 9966 0.0302529
90 10000 0.0354
91 9860 0.0393509
92 9808 0.0437398
93 9848 0.0457453
94 9962 0.0490363
95 10000 0.0531
96 10000 0.05895
97 10000 0.0613
98 10000 0.06685
99 10000 0.0711
100 10000 0.0725
101 10000 0.08155
102 10000 0.0911
103 10000 0.097
104 10000 0.1077
105 10000 0.1152
106 10000 0.1189
107 10000 0.13305
108 10000 0.14275
109 10000 0.1544
110 10000 0.1715
111 10000 0.1795
112 10000 0.19345
113 10000 0.21205
114 10000 0.2327
115 10000 0.2475
116 10000 0.27215
117 10000 0.2899
118 10000 0.3134
119 10000 0.33445
120 10000 0.3526
121 10000 0.3803
122 10000 0.39995
123 10000 0.42685
124 10000 0.4435
125 10000 0.47155
126 10000 0.49605
127 10000 0.5194
128 10000 0.54175
129 10000 0.5695
130 10000 0.5977
131 10000 0.6164
132 10000 0.64605
133 10000 0.66515
134 10000 0.6838
135 10000 0.69805
136 10000 0.71945
137 10000 0.73725
138 10000 0.75375
139 10000 0.77445
140 10000 0.7899
141 10000 0.8081
142 10000 0.8159
143 10000 0.83195
144 10000 0.84995
145 10000 0.8624
146 10000 0.86915
147 10000 0.88155
148 10000 0.8901
149 10000 0.90015
150 10000 0.9097
151 10000 0.92
152 10000 0.9261
153 10000 0.9357
154 10000 0.94255
155 10000 0.9502
156 10000 0.95145
157 10000 0.9561
158 10000 0.9571
159 10000 0.9612
160 10000 0.96535
161 10000 0.96875
162 10000 0.9717
163 10000 0.97405
164 10000 0.97475
165 10000 0.97535
166 10000 0.97795
167 10000 0.98055
168 10000 0.9811
169 10000 0.9826
170 10000 0.98445
171 10000 0.98525
172 10000 0.98565
173 10000 0.98485
174 10000 0.98635
175 10000 0.9871
176 10000 0.98875
177 10000 0.99025
178 10000 0.9919
179 10000 0.99195
180 10000 0.9917
181 10000 0.9911
182 10000 0.99235
183 10000 0.99405
184 10000 0.99495
185 10000 0.99495
186 10000 0.99505
187 10000 0.9954
188 10000 0.9956
189 10000 0.99595
190 10000 0.99585
191 10000 0.9958
192 10000 0.99735
193 10000 0.99755
194 10000 0.9985
195 10000 0.9985
196 10000 0.9989
197 10000 0.99875
198 10000 0.99835
199 10000 0.99905
200 10000 0.9994
201 10000 0.99955
202 10000 0.99945
203 10000 0.99965
204 10000 0.9996
205 10000 0.9995
206 10000 0.99975
207 10000 0.9997
208 10000 0.99965
209 10000 0.99955
210 10000 0.9995
211 10000 0.9993
212 10000 0.99945
213 10000 0.9994
214 10000 0.99945
215 10000 0.9996
216 10000 0.99935
217 10000 0.9994
218 10000 0.9989
219 10000 0.99935
220 10000 0.99895
221 10000 0.9991
222 10000 0.99865
223 10000 0.9982
224 10000 0.99865
225 10000 0.9987
226 10000 0.99885
227 10000 0.9992
228 10000 0.999
229 10000 0.9996
230 10000 0.99985
231 10000 0.99985
232 10000 0.99985
233 10000 0.99985
234 10000 0.99985
235 10000 0.99985
236 10000 0.99985
237 10000 0.9999
238 10000 0.99985
239 10000 1
