t n p
1 10000 0
2 10000 0
3 10000 0
4 10000 5e-05
5 9874 0.000101276
6 9910 0.000151362
7 9990 0.0002002
8 9920 0.000504032
9 9860 0.00025355
10 9838 0.000254117
11 9778 0.000357946
12 9746 0.000461728
13 9842 0.000304816
14 9668 0.00051717
15 9520 0.000577731
16 9562 0.000784355
17 9658 0.000828329
18 9616 0.000987937
19 9658 0.00119072
20 9740 0.000616016
21 9666 0.000620732
22 9666 0.000879371
23 9630 0.000674974
24 9592 0.000521268
25 9708 0.000412031
26 9692 0.000154767
27 9696 0.000206271
28 9600 5.20833e-05
29 9656 5.17813e-05
30 9662 5.17491e-05
31 9638 5.1878e-05
32 9568 0
33 9684 0
34 9748 0
35 9782 0
36 9840 0
37 9852 0
38 9918 0
39 9842 0
40 9876 0
41 9730 0
42 9820 0
43 9718 0
44 9724 5.14192e-05
45 9670 5.17063e-05
46 9642 0.000103713
47 9570 5.22466e-05
48 9514 0.000210217
49 9574 5.22248e-05
50 9658 0.000155312
51 9738 0.00010269
52 9854 0.000152222
53 9792 0
54 9780 0
55 9558 5.23122e-05
56 9428 0.000159101
57 9450 0.00015873
58 9516 0.000262715
59 9500 0.000263158
60 9514 0.000210217
61 9562 0.000313742
62 9494 0.000631978
63 9382 0.00101258
64 9416 0.00143373
65 9298 0.00161325
66 9244 0.00216357
67 9186 0.00217723
68 9276 0.0021561
69 9260 0.00194384
70 9270 0.00183387
71 9236 0.00254439
72 9082 0.00286281
73 9190 0.00282916
74 9160 0.00305677
75 9246 0.00324465
76 9188 0.00321071
77 9156 0.00393185
78 9188 0.00429909
79 9202 0.00412954
80 9162 0.00431129
81 9364 0.00496583
82 9480 0.00501055
83 9602 0.00531139
84 9580 0.00506263
85 9492 0.00537295
86 9346 0.00770383
87 9292 0.00920146
88 9250 0.0107027
89 9296 0.011833
90 9244 0.0161186
91 9440 0.0180614
92 9322 0.020811
93 9486 0.0247206
94 9482 0.027684
95 9374 0.0307233
96 9356 0.0322788
97 9310 0.0326531
98 9356 0.0365541
99 9228 0.0414499
100 9304 0.0451956
101 9312 0.0504188
102 9464 0.0550507
103 9734 0.0645161
104 10000 0.06755
105 10000 0.0737
106 10000 0.083
107 10000 0.0929
108 10000 0.10245
109 10000 0.1123
110 10000 0.11705
111 10000 0.1289
112 10000 0.13815
113 10000 0.1486
114 10000 0.1601
115 10000 0.1747
116 10000 0.18765
117 10000 0.19755
118 10000 0.2146
119 10000 0.22675
120 10000 0.24815
121 10000 0.2656
122 10000 0.2793
123 10000 0.29855
124 10000 0.3173
125 10000 0.3358
126 10000 0.35805
127 10000 0.379
128 10000 0.3988
129 10000 0.4136
130 10000 0.43915
131 10000 0.46445
132 10000 0.4858
133 10000 0.5104
134 10000 0.5358
135 10000 0.54985
136 10000 0.5635
137 10000 0.59375
138 10000 0.6168
139 10000 0.64275
140 10000 0.6676
141 10000 0.69345
142 10000 0.7049
143 10000 0.72185
144 10000 0.7377
145 10000 0.75285
146 10000 0.7681
147 10000 0.78595
148 10000 0.80125
149 10000 0.80755
150 10000 0.8215
151 10000 0.83865
152 10000 0.8493
153 10000 0.8632
154 10000 0.8742
155 10000 0.88325
156 10000 0.8924
157 10000 0.90065
158 10000 0.90795
159 10000 0.9139
160 10000 0.91905
161 10000 0.92475
162 10000 0.9337
163 10000 0.93895
164 10000 0.94205
165 10000 0.94855
166 10000 0.94985
167 10000 0.95365
168 10000 0.9588
169 10000 0.96105
170 10000 0.9656
171 10000 0.9654
172 10000 0.9672
173 10000 0.97085
174 10000 0.9717
175 10000 0.974
176 10000 0.97615
177 10000 0.9798
178 10000 0.9823
179 10000 0.985
180 10000 0.9868
181 10000 0.98715
182 10000 0.98815
183 10000 0.9883
184 10000 0.99065
185 10000 0.9923
186 10000 0.99345
187 10000 0.9935
188 10000 0.9934
189 10000 0.99555
190 10000 0.9955
191 10000 0.99595
192 10000 0.9968
193 10000 0.9971
194 10000 0.99825
195 10000 0.9987
196 10000 0.9984
197 10000 0.99765
198 10000 0.9979
199 10000 0.9979
200 10000 0.9978
201 10000 0.9979
202 10000 0.99775
203 10000 0.99795
204 10000 0.9978
205 10000 0.99795
206 10000 0.99825
207 10000 0.9985
208 10000 0.99915
209 10000 0.99915
210 10000 0.99885
211 10000 0.99895
212 10000 0.99905
213 10000 0.9991
214 10000 0.99875
215 10000 0.9989
216 10000 0.9992
217 10000 0.99915
218 10000 0.9991
219 10000 0.99895
220 10000 0.99895
221 10000 0.9995
222 10000 0.99945
223 10000 0.99975
224 10000 0.99985
225 10000 0.9999
226 10000 0.9998
227 10000 0.9998
228 10000 0.99985
229 10000 1
