t n p
1 10000 0
2 9778 0
3 9684 0
4 9602 0
5 9506 5.25984e-05
6 9502 5.26205e-05
7 9610 0
8 9604 5.20616e-05
9 9432 0
10 9584 0
11 9444 0
12 9286 0
13 9228 0
14 9294 0
15 9286 0
16 9222 0
17 9196 5.43715e-05
18 9386 5.32708e-05
19 9444 5.29437e-05
20 9440 0.000158898
21 9416 5.31011e-05
22 9364 5.3396e-05
23 9452 0
24 9504 5.26094e-05
25 9666 0
26 9842 0
27 9828 0
28 9934 0
29 9996 0
30 9922 0
31 9998 0
32 10000 0
33 10000 0
34 10000 0.0001
35 9870 0.000101317
36 9798 0.000204123
37 9892 0.000303275
38 9950 0.000452261
39 9994 0.0005003
40 10000 0.00045
41 10000 0.00045
42 9908 0.000302786
43 10000 0.00035
44 10000 0.0005
45 9994 0.00030018
46 9940 0.000251509
47 9996 5.002e-05
48 9930 0.000100705
49 9958 5.02109e-05
50 9890 0.000151668
51 9820 0.000305499
52 9806 0.000152968
53 9620 0.00010395
54 9582 0
55 9432 0
56 9556 0
57 9656 0
58 9754 0
59 9808 0
60 9674 0
61 9640 0
62 9578 0
63 9512 0
64 9422 0
65 9606 0
66 9558 0
67 9622 0
68 9554 0
69 9480 0
70 9496 0
71 9460 0
72 9428 0
73 9416 0
74 9304 0
75 9436 0
76 9542 0
77 9592 0
78 9534 0
79 9512 0
80 9418 0
81 9536 0
82 9584 0
83 9684 0
84 9586 0
85 9614 0
86 9568 0
87 9512 5.25652e-05
88 9532 0.00020982
89 9474 0.00026388
90 9580 0.00026096
91 9570 0.000470219
92 9646 0.000259175
93 9540 0.000209644
94 9416 0.000159303
95 9404 0.000159507
96 9286 0
97 9144 0
98 9190 0
99 8968 0
100 9050 0
101 8972 5.57289e-05
102 8944 0.000223614
103 8938 0.000279705
104 8824 0.000339982
105 9110 0.000603732
106 9110 0.000493963
107 9114 0.000713189
108 9098 0.000659486
109 9076 0.000936536
110 9204 0.000597566
111 9076 0.00104672
112 9064 0.00121359
113 9038 0.000663864
114 9076 0.000881446
115 8930 0.00145577
116 9040 0.00215708
117 8962 0.0025106
118 9006 0.00260937
119 8974 0.00289726
120 9008 0.00299734
121 9016 0.00377107
122 8952 0.00390974
123 8910 0.00381594
124 8826 0.00288919
125 8822 0.00311721
126 8722 0.00372621
127 8688 0.0043163
128 8626 0.00423139
129 8694 0.00414079
130 8682 0.00380097
131 8734 0.00446531
132 8724 0.00555938
133 8664 0.00640582
134 8756 0.00736638
135 8726 0.0078501
136 8718 0.0077426
137 8790 0.00756542
138 8644 0.0080981
139 8702 0.00971041
140 8712 0.0106175
141 8794 0.0119968
142 8826 0.0117834
143 8760 0.0144977
144 8730 0.0154066
145 8838 0.0181036
146 8894 0.0223184
147 9046 0.0248176
148 9024 0.0272052
149 9028 0.0271932
150 8988 0.0285381
151 9046 0.0326664
152 9034 0.0335953
153 8962 0.0359853
154 8962 0.0391096
155 9122 0.0430278
156 9154 0.0495958
157 9252 0.0571768
158 9456 0.0614425
159 9454 0.0683309
160 9774 0.0761715
161 10000 0.0886
162 10000 0.0992
163 10000 0.1083
164 10000 0.115
165 10000 0.12335
166 10000 0.13875
167 10000 0.15315
168 10000 0.1632
169 10000 0.17535
170 10000 0.18795
171 10000 0.19975
172 10000 0.21855
173 10000 0.2309
174 10000 0.24165
175 10000 0.2587
176 10000 0.28085
177 10000 0.29635
178 10000 0.30915
179 10000 0.3261
180 10000 0.35165
181 10000 0.37345
182 10000 0.3875
183 10000 0.40785
184 10000 0.43965
185 10000 0.46305
186 10000 0.4832
187 10000 0.51005
188 10000 0.5351
189 10000 0.56365
190 10000 0.59305
191 10000 0.6126
192 10000 0.6339
193 10000 0.65435
194 10000 0.67885
195 10000 0.6952
196 10000 0.71575
197 10000 0.73905
198 10000 0.7471
199 10000 0.76645
200 10000 0.7845
201 10000 0.80215
202 10000 0.81725
203 10000 0.8312
204 10000 0.842
205 10000 0.8588
206 10000 0.8727
207 10000 0.8842
208 10000 0.89925
209 10000 0.90945
210 10000 0.91585
211 10000 0.92465
212 10000 0.93235
213 10000 0.93675
214 10000 0.94165
215 10000 0.94295
216 10000 0.94775
217 10000 0.95265
218 10000 0.9549
219 10000 0.9548
220 10000 0.95775
221 10000 0.9648
222 10000 0.96535
223 10000 0.97125
224 10000 0.97155
225 10000 0.97455
226 10000 0.97795
227 10000 0.9783
228 10000 0.97835
229 10000 0.9797
230 10000 0.98285
231 10000 0.984
232 10000 0.98425
233 10000 0.9876
234 10000 0.9893
235 10000 0.98995
236 10000 0.9917
237 10000 0.99375
238 10000 0.99445
239 10000 0.9954
240 10000 0.9955
241 10000 0.9966
242 10000 0.99715
243 10000 0.9964
244 10000 0.99715
245 10000 0.99735
246 10000 0.9977
247 10000 0.9976
248 10000 0.99825
249 10000 0.9988
250 10000 0.9988
251 10000 0.99895
252 10000 0.99905
253 10000 0.9994
254 10000 0.99955
255 10000 0.9997
256 10000 0.99975
257 10000 0.99965
258 10000 0.99975
259 10000 0.99975
260 10000 0.9998
261 10000 0.9997
262 10000 0.9998
263 10000 0.9998
264 10000 0.9999
265 10000 1
