t n p
1 10000 0
2 10000 0
3 10000 0
4 9914 0
5 9900 0
6 9956 0
7 9900 0
8 9830 0
9 9946 0
10 9930 0
11 9892 5.05459e-05
12 9868 5.06688e-05
13 9794 0
14 9746 0
15 9754 0
16 9654 0
17 9554 5.23341e-05
18 9538 0.000104844
19 9576 0
20 9618 0
21 9698 0
22 9598 0
23 9668 0
24 9690 0
25 9578 0
26 9494 5.26648e-05
27 9412 0.000212495
28 9410 0.000159405
29 9396 0.000425713
30 9276 0.000107805
31 9472 0.000211149
32 9524 0.000157497
33 9654 0.000155376
34 9732 0.000308261
35 9606 0.000728711
36 9554 0.000366339
37 9472 0.000316723
38 9422 0.00058374
39 9356 0.000534416
40 9446 0.00042346
41 9480 0.000527426
42 9400 0.000585106
43 9386 0.000692521
44 9480 0.000791139
45 9676 0.000671765
46 9654 0.000984048
47 9654 0.00113942
48 9722 0.00154289
49 9650 0.00129534
50 9884 0.00121408
51 9920 0.000907258
52 9974 0.000902346
53 9816 0.000509372
54 9852 0.00091352
55 9884 0.0015176
56 9822 0.00137447
57 9674 0.00144718
58 9514 0.00199706
59 9490 0.00237092
60 9448 0.00269898
61 9612 0.00249688
62 9682 0.00273704
63 9722 0.00272578
64 9842 0.00274334
65 9846 0.00284379
66 10000 0.0036
67 10000 0.0032
68 9988 0.00355427
69 10000 0.0036
70 10000 0.00405
71 9942 0.00326896
72 9962 0.00296125
73 9820 0.00336049
74 9806 0.00372221
75 9804 0.00520196
76 9934 0.00533521
77 9968 0.00591894
78 10000 0.00605
79 10000 0.0064
80 10000 0.00565
81 10000 0.005
82 9982 0.00500902
83 9910 0.00514632
84 9856 0.00487013
85 9790 0.00485189
86 9836 0.00508337
87 9934 0.00588887
88 9990 0.00770771
89 10000 0.00825
90 9920 0.0103831
91 9988 0.00936123
92 10000 0.01065
93 9946 0.0119646
94 9670 0.0130817
95 9762 0.0150072
96 9966 0.0170078
97 9934 0.0187236
98 9956 0.0209421
99 10000 0.0218
100 10000 0.02575
101 10000 0.03005
102 10000 0.03365
103 10000 0.03495
104 10000 0.03795
105 10000 0.04205
106 10000 0.04415
107 10000 0.0491
108 9746 0.0550995
109 9704 0.0609027
110 9664 0.0706747
111 9942 0.0739791
112 10000 0.07875
113 10000 0.08765
114 10000 0.0929
115 10000 0.10135
116 10000 0.1074
117 10000 0.1185
118 10000 0.12905
119 10000 0.13575
120 10000 0.1441
121 10000 0.15495
122 10000 0.16665
123 10000 0.1804
124 10000 0.19075
125 10000 0.19895
126 10000 0.2108
127 10000 0.22805
128 10000 0.24315
129 10000 0.26035
130 10000 0.2759
131 10000 0.2933
132 10000 0.30765
133 10000 0.3263
134 10000 0.33895
135 10000 0.3628
136 10000 0.3786
137 10000 0.3989
138 10000 0.41565
139 10000 0.43855
140 10000 0.46695
141 10000 0.4797
142 10000 0.5035
143 10000 0.53115
144 10000 0.5541
145 10000 0.5743
146 10000 0.5957
147 10000 0.6166
148 10000 0.6365
149 10000 0.6622
150 10000 0.68105
151 10000 0.7038
152 10000 0.72475
153 10000 0.74235
154 10000 0.755
155 10000 0.7614
156 10000 0.776
157 10000 0.79285
158 10000 0.7992
159 10000 0.80925
160 10000 0.8165
161 10000 0.83715
162 10000 0.8529
163 10000 0.85755
164 10000 0.8683
165 10000 0.8762
166 10000 0.88055
167 10000 0.8912
168 10000 0.8977
169 10000 0.9054
170 10000 0.91655
171 10000 0.92395
172 10000 0.9287
173 10000 0.93495
174 10000 0.93775
175 10000 0.9411
176 10000 0.94825
177 10000 0.9516
178 10000 0.958
179 10000 0.96135
180 10000 0.96385
181 10000 0.9672
182 10000 0.97075
183 10000 0.97365
184 10000 0.97495
185 10000 0.9787
186 10000 0.98015
187 10000 0.9831
188 10000 0.9839
189 10000 0.98525
190 10000 0.9857
191 10000 0.9855
192 10000 0.9868
193 10000 0.987
194 10000 0.98835
195 10000 0.98935
196 10000 0.99005
197 10000 0.9914
198 10000 0.9905
199 10000 0.9899
200 10000 0.99015
201 10000 0.9922
202 10000 0.99265
203 10000 0.99235
204 10000 0.99195
205 10000 0.99235
206 10000 0.99355
207 10000 0.99405
208 10000 0.9954
209 10000 0.9963
210 10000 0.9962
211 10000 0.99705
212 10000 0.99755
213 10000 0.99735
214 10000 0.99785
215 10000 0.9985
216 10000 0.9993
217 10000 0.9996
218 10000 0.9992
219 10000 0.9998
220 10000 0.99965
221 10000 0.99975
222 10000 0.99985
223 10000 0.99975
224 10000 0.99985
225 10000 1
