t n p
1 10000 0
2 10000 5e-05
3 10000 0
4 9946 0
5 9984 0
6 10000 0
7 10000 0
8 10000 0
9 9960 0
10 10000 0
11 10000 0
12 10000 0
13 9950 5.02513e-05
14 9850 5.07614e-05
15 9946 0
16 9926 5.03728e-05
17 10000 0
18 9990 0
19 9960 0
20 9886 5.05766e-05
21 9708 0
22 9564 0
23 9608 5.204e-05
24 9704 0.000154575
25 9718 0.000102902
26 9660 0
27 9630 0
28 9558 0
29 9474 0
30 9404 0
31 9410 0
32 9364 0
33 9348 0
34 9290 5.38213e-05
35 9156 0
36 9296 0
37 9414 0
38 9406 0
39 9388 0
40 9322 0
41 9222 0
42 9310 0
43 9134 0
44 9170 5.45256e-05
45 9318 0
46 9270 0
47 9160 0
48 9094 0
49 9206 5.43124e-05
50 9226 5.41947e-05
51 9288 5.38329e-05
52 9252 0.000108085
53 9242 0.000270504
54 9160 0.000436681
55 9230 0.000866739
56 9232 0.00097487
57 9316 0.00144912
58 9186 0.00081646
59 9198 0.000652316
60 9174 0.000817528
61 9182 0.00108909
62 8916 0.00128982
63 9010 0.00188679
64 8928 0.00218414
65 8998 0.00322294
66 9052 0.00463986
67 9076 0.00534376
68 9238 0.00633254
69 9344 0.00733091
70 9292 0.00909384
71 9302 0.0103204
72 9308 0.0131607
73 9228 0.0144668
74 9356 0.0167272
75 9498 0.016056
76 9542 0.0171872
77 9534 0.0178309
78 9498 0.0200569
79 9474 0.0226409
80 9502 0.0249947
81 9492 0.0239149
82 9578 0.0224473
83 9558 0.0217096
84 9666 0.0224498
85 9698 0.0232522
86 9842 0.0244361
87 10000 0.02835
88 10000 0.03055
89 10000 0.03545
90 10000 0.0357
91 10000 0.0396
92 10000 0.0427
93 10000 0.04765
94 10000 0.0545
95 10000 0.0631
96 10000 0.06965
97 10000 0.0752
98 10000 0.08385
99 10000 0.09075
100 10000 0.0987
101 10000 0.1093
102 10000 0.1176
103 10000 0.12585
104 10000 0.13895
105 10000 0.1559
106 10000 0.1665
107 10000 0.18075
108 10000 0.1905
109 10000 0.2108
110 10000 0.22605
111 10000 0.2444
112 10000 0.26335
113 10000 0.27985
114 10000 0.3058
115 10000 0.3297
116 10000 0.35045
117 10000 0.3656
118 10000 0.38625
119 10000 0.40835
120 10000 0.42855
121 10000 0.4479
122 10000 0.47105
123 10000 0.4938
124 10000 0.5039
125 10000 0.52865
126 10000 0.54475
127 10000 0.57005
128 10000 0.5916
129 10000 0.616
130 10000 0.6373
131 10000 0.65885
132 10000 0.67215
133 10000 0.6908
134 10000 0.71325
135 10000 0.7315
136 10000 0.75095
137 10000 0.76735
138 10000 0.782
139 10000 0.7979
140 10000 0.8111
141 10000 0.8276
142 10000 0.84015
143 10000 0.8489
144 10000 0.86595
145 10000 0.87805
146 10000 0.8858
147 10000 0.8976
148 10000 0.9091
149 10000 0.91615
150 10000 0.9212
151 10000 0.92745
152 10000 0.93115
153 10000 0.93875
154 10000 0.9385
155 10000 0.9436
156 10000 0.9455
157 10000 0.9505
158 10000 0.954
159 10000 0.95765
160 10000 0.962
161 10000 0.9638
162 10000 0.96635
163 10000 0.9681
164 10000 0.97095
165 10000 0.97235
166 10000 0.9722
167 10000 0.97395
168 10000 0.9764
169 10000 0.97745
170 10000 0.97765
171 10000 0.97685
172 10000 0.97725
173 10000 0.9795
174 10000 0.9804
175 10000 0.98245
176 10000 0.98375
177 10000 0.9845
178 10000 0.98755
179 10000 0.98855
180 10000 0.98965
181 10000 0.9914
182 10000 0.9919
183 10000 0.99125
184 10000 0.99155
185 10000 0.99185
186 10000 0.99385
187 10000 0.9944
188 10000 0.9935
189 10000 0.99395
190 10000 0.99605
191 10000 0.99715
192 10000 0.9965
193 10000 0.99745
194 10000 0.9977
195 10000 0.99835
196 10000 0.99875
197 10000 0.9988
198 10000 0.9995
199 10000 0.9996
200 10000 0.99975
201 10000 0.99965
202 10000 0.9997
203 10000 0.9997
204 10000 0.9995
205 10000 0.9999
206 10000 1
