t n p
0 10000 0
1 9718 5.14509e-05
2 9588 0.000104297
3 9432 0.000159033
4 9396 0.000425713
5 9458 0.000740114
6 9470 0.00063358
7 9274 0.000269571
8 9200 0.000434783
9 9234 0.000487329
10 9236 0.000433088
11 9296 0.000430293
12 9160 0.000600437
13 9124 0.000493205
14 8980 0.000835189
15 9016 0.000665484
16 8922 0.00089666
17 8964 0.00122713
18 9044 0.00132685
19 8966 0.00161722
20 8964 0.00251004
21 8898 0.00191054
22 8918 0.00140166
23 9076 0.0017078
24 9230 0.00249187
25 9388 0.00271623
26 9546 0.00366646
27 9664 0.0044495
28 9718 0.00468203
29 9750 0.00451282
30 9772 0.00475849
31 9758 0.00553392
32 9862 0.00638816
33 9790 0.00832482
34 9890 0.00879676
35 9928 0.0095689
36 10000 0.00965
37 9924 0.0104293
38 10000 0.01275
39 10000 0.01295
40 10000 0.0155
41 9968 0.0167536
42 9754 0.0202481
43 9812 0.0207399
44 9964 0.0230329
45 10000 0.0258
46 10000 0.0263
47 10000 0.02945
48 10000 0.0339
49 10000 0.0357
50 9972 0.040363
51 10000 0.0469
52 10000 0.0535
53 10000 0.0573
54 10000 0.06325
55 10000 0.06975
56 10000 0.07955
57 10000 0.0887
58 10000 0.1004
59 10000 0.1085
60 10000 0.11915
61 10000 0.1222
62 10000 0.1362
63 10000 0.1471
64 10000 0.1576
65 10000 0.169
66 10000 0.1861
67 10000 0.204
68 10000 0.2203
69 10000 0.23535
70 10000 0.2529
71 10000 0.26235
72 10000 0.2822
73 10000 0.3026
74 10000 0.3254
75 10000 0.34165
76 10000 0.36735
77 10000 0.3891
78 10000 0.41
79 10000 0.43795
80 10000 0.46055
81 10000 0.4856
82 10000 0.50665
83 10000 0.52595
84 10000 0.5504
85 10000 0.57355
86 10000 0.59545
87 10000 0.6169
88 10000 0.6393
89 10000 0.6632
90 10000 0.68
91 10000 0.69465
92 10000 0.718
93 10000 0.7332
94 10000 0.7493
95 10000 0.76895
96 10000 0.7887
97 10000 0.7972
98 10000 0.8088
99 10000 0.82385
100 10000 0.84155
101 10000 0.85515
102 10000 0.863
103 10000 0.8769
104 10000 0.8876
105 10000 0.89885
106 10000 0.9056
107 10000 0.91165
108 10000 0.91555
109 10000 0.9229
110 10000 0.92705
111 10000 0.9333
112 10000 0.9407
113 10000 0.9472
114 10000 0.95085
115 10000 0.95385
116 10000 0.9589
117 10000 0.9626
118 10000 0.9644
119 10000 0.96775
120 10000 0.9703
121 10000 0.9699
122 10000 0.9733
123 10000 0.97555
124 10000 0.97815
125 10000 0.9801
126 10000 0.98045
127 10000 0.98445
128 10000 0.98705
129 10000 0.9872
130 10000 0.98665
131 10000 0.98805
132 10000 0.9889
133 10000 0.9892
134 10000 0.9913
135 10000 0.9932
136 10000 0.99295
137 10000 0.99325
138 10000 0.99405
139 10000 0.9946
140 10000 0.9955
141 10000 0.9966
142 10000 0.99655
143 10000 0.99685
144 10000 0.99795
145 10000 0.9976
146 10000 0.99765
147 10000 0.99855
148 10000 0.99865
149 10000 0.9991
150 10000 0.999
151 10000 0.99875
152 10000 0.99915
153 10000 0.9995
154 10000 0.9998
155 10000 0.99945
156 10000 0.9993
157 10000 0.9994
158 10000 0.9998
159 10000 0.9998
160 10000 0.99965
161 10000 0.9996
162 10000 0.9995
163 10000 0.9996
164 10000 0.99975
165 10000 0.9996
166 10000 0.9996
167 10000 0.9998
168 10000 0.9998
169 10000 1
