t n p
1 10000 0
2 9352 0
3 8772 0
4 8274 0
5 7732 0
6 7186 0
7 6752 0
8 6492 0
9 6182 0
10 5942 8.41468e-05
11 5772 8.66251e-05
12 5528 0.000361795
13 5228 0.000382555
14 5076 0
15 4762 0
16 4482 0
17 4116 0
18 3894 0
19 3648 0
20 3472 0
21 3248 0
22 3036 0
23 2954 0
24 2744 0
25 2650 0.000188679
26 2432 0.000205592
27 2308 0
28 2216 0
29 2126 0
30 2016 0
31 1990 0
32 1890 0
33 1844 0
34 1750 0
35 1720 0
36 1620 0
37 1540 0
38 1486 0
39 1474 0
40 1432 0.000349162
41 1430 0
42 1338 0
43 1284 0
44 1248 0.000400641
45 1202 0.00124792
46 1184 0.00253378
47 1148 0.00348432
48 1016 0.000984252
49 966 0.00258799
50 888 0.00112613
51 878 0.000569476
52 830 0.00240964
53 824 0.00424757
54 776 0.00837629
55 726 0.0137741
56 678 0.0184366
57 652 0.0207055
58 624 0.0208333
59 580 0.0224138
60 570 0.0236842
61 580 0.0224138
62 542 0.0212177
63 464 0.0204741
64 446 0.0112108
65 418 0.0179426
66 382 0.0222513
67 380 0.0144737
68 368 0.0230978
69 358 0.0111732
70 350 0.00428571
71 332 0
72 298 0.00167785
73 292 0.00171233
74 272 0.00367647
75 282 0
76 294 0
77 270 0
78 246 0
79 194 0
80 196 0
81 220 0.00227273
82 192 0.0078125
83 190 0.0157895
84 178 0.0224719
85 194 0.0309278
86 198 0.0479798
87 186 0.0645161
88 194 0.0824742
89 164 0.0792683
90 156 0.0865385
91 142 0.116197
92 130 0.0923077
93 148 0.148649
94 166 0.225904
95 136 0.305147
96 116 0.353448
97 122 0.356557
98 116 0.310345
99 124 0.358871
100 118 0.364407
101 118 0.40678
102 116 0.443966
103 110 0.477273
104 114 0.45614
105 110 0.422727
106 102 0.460784
107 104 0.442308
108 102 0.455882
109 106 0.448113
110 116 0.491379
111 92 0.48913
112 88 0.511364
113 78 0.487179
114 78 0.519231
115 82 0.493902
116 90 0.455556
117 82 0.463415
118 96 0.40625
119 102 0.416667
120 98 0.454082
121 110 0.481818
122 122 0.5
123 120 0.525
124 126 0.531746
125 146 0.565068
126 146 0.599315
127 160 0.625
128 162 0.632716
129 158 0.591772
130 160 0.6375
131 172 0.55814
132 182 0.60989
133 178 0.561798
134 178 0.609551
135 184 0.578804
136 186 0.58871
137 182 0.598901
138 184 0.619565
139 194 0.680412
140 204 0.698529
141 222 0.707207
142 204 0.735294
143 216 0.784722
144 232 0.834052
145 252 0.839286
146 256 0.859375
147 302 0.859272
148 282 0.835106
149 278 0.850719
150 306 0.885621
151 334 0.916168
152 374 0.921123
153 420 0.897619
154 440 0.920455
155 480 0.897917
156 486 0.911523
157 524 0.916031
158 558 0.921147
159 550 0.925455
160 610 0.939344
161 658 0.958967
162 676 0.962278
163 730 0.965753
164 736 0.969429
165 796 0.971734
166 864 0.972222
167 932 0.973712
168 1020 0.969118
169 1124 0.968861
170 1174 0.971891
171 1216 0.972862
172 1250 0.97
173 1312 0.977134
174 1418 0.980959
175 1498 0.976636
176 1624 0.979064
177 1794 0.982441
178 1956 0.986196
179 2160 0.990741
180 2320 0.99181
181 2516 0.991057
182 2692 0.989227
183 2838 0.991896
184 3050 0.993279
185 3206 0.993606
186 3500 0.993857
187 3788 0.993532
188 4150 0.994217
189 4480 0.996317
190 4782 0.995609
191 5012 0.996109
192 5400 0.996574
193 5794 0.995599
194 6324 0.996837
195 6838 0.997002
196 7416 0.997438
197 7854 0.997645
198 8438 0.998045
199 8894 0.998257
200 9560 0.998274
201 10000 0.9991
202 10000 0.9991
203 10000 0.99935
204 10000 0.99955
205 10000 0.9997
206 10000 0.9999
207 10000 1
