t n p
2 9572 0
3 9146 0
4 8722 5.73263e-05
5 8352 0
6 7974 0
7 7602 0
8 7260 0
9 6876 0
10 6642 0
11 6352 0
12 6094 8.20479e-05
13 5880 0
14 5664 0
15 5512 0
16 5116 0
17 4808 0
18 4584 0
19 4314 0
20 4066 0
21 3874 0
22 3724 0
23 3560 0
24 3282 0
25 3114 0
26 2920 0
27 2804 0
28 2738 0
29 2640 0
30 2528 0
31 2318 0
32 2122 0
33 2010 0
34 1924 0
35 1918 0.000260688
36 1804 0
37 1712 0
38 1598 0
39 1472 0
40 1376 0.000363372
41 1358 0.000368189
42 1268 0
43 1202 0
44 1162 0.000430293
45 1146 0.0017452
46 1090 0.00137615
47 1046 0.00143403
48 968 0.000516529
49 946 0
50 954 0
51 966 0.000517598
52 954 0.00262055
53 892 0.00224215
54 826 0.00242131
55 810 0.0037037
56 800 0.004375
57 758 0.00593668
58 786 0.0120865
59 734 0.0129428
60 718 0.014624
61 702 0.019943
62 676 0.0244083
63 660 0.0234848
64 636 0.0267296
65 620 0.0322581
66 626 0.0247604
67 636 0.0227987
68 602 0.0365449
69 598 0.0317726
70 536 0.0438433
71 498 0.0411647
72 494 0.0516194
73 484 0.0568182
74 458 0.0611354
75 464 0.0560345
76 432 0.0636574
77 406 0.0640394
78 372 0.0685484
79 366 0.0751366
80 356 0.0772472
81 376 0.0957447
82 356 0.116573
83 348 0.130747
84 340 0.144118
85 320 0.170313
86 298 0.169463
87 264 0.132576
88 258 0.180233
89 228 0.162281
90 244 0.190574
91 260 0.196154
92 250 0.264
93 254 0.279528
94 254 0.316929
95 250 0.28
96 238 0.298319
97 248 0.288306
98 242 0.264463
99 228 0.285088
100 220 0.338636
101 208 0.34375
102 190 0.355263
103 210 0.314286
104 200 0.3
105 204 0.289216
106 194 0.262887
107 192 0.328125
108 186 0.403226
109 182 0.43956
110 192 0.40625
111 206 0.456311
112 232 0.497845
113 236 0.480932
114 254 0.478346
115 228 0.484649
116 250 0.474
117 266 0.492481
118 270 0.518519
119 270 0.498148
120 256 0.550781
121 242 0.547521
122 238 0.567227
123 276 0.561594
124 252 0.611111
125 232 0.592672
126 208 0.629808
127 222 0.623874
128 230 0.676087
129 270 0.703704
130 260 0.709615
131 268 0.684701
132 270 0.674074
133 256 0.6875
134 254 0.718504
135 238 0.768908
136 276 0.806159
137 288 0.836806
138 318 0.830189
139 316 0.811709
140 330 0.795455
141 344 0.827035
142 346 0.843931
143 364 0.858516
144 396 0.876263
145 422 0.876777
146 422 0.886256
147 480 0.895833
148 518 0.925676
149 518 0.931467
150 516 0.909884
151 556 0.933453
152 628 0.92914
153 656 0.939024
154 700 0.937143
155 780 0.936538
156 832 0.946514
157 874 0.939931
158 902 0.941796
159 968 0.936467
160 1078 0.944805
161 1134 0.957231
162 1232 0.962256
163 1324 0.970544
164 1384 0.976517
165 1520 0.978618
166 1618 0.980532
167 1726 0.979143
168 1844 0.981833
169 1900 0.976842
170 2048 0.978271
171 2182 0.974794
172 2274 0.973835
173 2376 0.974958
174 2474 0.97211
175 2630 0.973194
176 2840 0.976937
177 3020 0.977483
178 3284 0.978837
179 3496 0.978976
180 3774 0.97867
181 4144 0.981781
182 4430 0.98386
183 4708 0.983857
184 4972 0.985117
185 5246 0.987896
186 5770 0.989341
187 6188 0.989577
188 6806 0.99067
189 7326 0.994403
190 7836 0.994704
191 8346 0.996286
192 8936 0.996195
193 9518 0.997531
194 10000 0.99765
195 10000 0.9978
196 10000 0.99825
197 10000 0.99865
198 10000 0.999
199 10000 0.9994
200 10000 0.9995
201 10000 0.9994
202 10000 0.99945
203 10000 0.99945
204 10000 0.9995
205 10000 0.9995
206 10000 0.99955
207 10000 0.9995
208 10000 0.99935
209 10000 0.99995
210 10000 1
