t n p
2 9292 0
3 8754 0
4 8244 0
5 7890 0
6 7354 0
7 6758 0
8 6510 7.68049e-05
9 6204 0.000322373
10 5840 0.000342466
11 5516 0.000725163
12 5102 0.000784006
13 4940 0.001417
14 4762 0.00125997
15 4586 0.000981247
16 4430 0.0003386
17 4282 0.000467071
18 4050 0.00123457
19 3910 0.00242967
20 3754 0.00266383
21 3538 0.00268513
22 3468 0.00201845
23 3272 0.00412592
24 3066 0.00424005
25 2956 0.00405954
26 2840 0.00352113
27 2762 0.00362056
28 2622 0.00476735
29 2568 0.00739875
30 2464 0.00710227
31 2350 0.00914894
32 2272 0.00660211
33 2122 0.00730443
34 1946 0.0105344
35 1850 0.0162162
36 1754 0.0119726
37 1638 0.00946276
38 1492 0.00737265
39 1464 0.00956284
40 1344 0.0104167
41 1318 0.0113809
42 1254 0.0163477
43 1184 0.0181588
44 1108 0.0198556
45 1078 0.0231911
46 1042 0.0355086
47 1000 0.0435
48 960 0.0583333
49 920 0.0646739
50 884 0.0791855
51 812 0.0825123
52 794 0.105793
53 734 0.121253
54 708 0.136299
55 694 0.150576
56 710 0.162676
57 680 0.145588
58 656 0.148628
59 668 0.197605
60 674 0.186944
61 620 0.2
62 582 0.207904
63 574 0.204704
64 560 0.190179
65 512 0.193359
66 534 0.220974
67 514 0.228599
68 494 0.228745
69 506 0.235178
70 510 0.235294
71 522 0.280651
72 524 0.293893
73 528 0.285038
74 540 0.296296
75 568 0.28257
76 578 0.302768
77 552 0.316123
78 516 0.343992
79 530 0.336792
80 502 0.353586
81 490 0.369388
82 454 0.386564
83 458 0.406114
84 494 0.411943
85 500 0.412
86 484 0.448347
87 470 0.470213
88 470 0.512766
89 424 0.561321
90 432 0.578704
91 462 0.604978
92 474 0.580169
93 512 0.614258
94 518 0.619691
95 544 0.690257
96 574 0.689895
97 614 0.673453
98 594 0.686027
99 590 0.698305
100 576 0.731771
101 590 0.734746
102 594 0.773569
103 652 0.772239
104 656 0.789634
105 710 0.816197
106 750 0.831333
107 794 0.823048
108 774 0.833979
109 842 0.834323
110 864 0.818287
111 928 0.822198
112 974 0.834702
113 1068 0.831929
114 1114 0.830341
115 1150 0.835217
116 1214 0.827018
117 1300 0.833462
118 1372 0.85277
119 1418 0.841678
120 1516 0.837401
121 1598 0.849812
122 1740 0.856897
123 1828 0.861871
124 2028 0.859467
125 2202 0.860581
126 2304 0.861762
127 2372 0.871838
128 2568 0.87831
129 2718 0.884106
130 2980 0.886913
131 3114 0.893545
132 3270 0.893272
133 3434 0.897059
134 3602 0.895336
135 3890 0.90347
136 4032 0.912946
137 4264 0.914986
138 4690 0.917058
139 4948 0.922595
140 5194 0.922025
141 5556 0.923146
142 5846 0.930978
143 6310 0.937005
144 6628 0.938368
145 7088 0.941168
146 7722 0.941207
147 8126 0.944007
148 8792 0.946315
149 9478 0.948723
150 10000 0.95195
151 10000 0.95895
152 10000 0.96225
153 10000 0.96275
154 10000 0.96535
155 10000 0.96565
156 10000 0.96765
157 10000 0.9724
158 10000 0.9738
159 10000 0.97715
160 10000 0.97795
161 10000 0.9776
162 10000 0.98015
163 10000 0.98105
164 10000 0.9837
165 10000 0.9849
166 10000 0.98585
167 10000 0.9873
168 10000 0.98895
169 10000 0.99055
170 10000 0.9909
171 10000 0.9915
172 10000 0.991
173 10000 0.99065
174 10000 0.9919
175 10000 0.99395
176 10000 0.9931
177 10000 0.9925
178 10000 0.99125
179 10000 0.99215
180 10000 0.9935
181 10000 0.99395
182 10000 0.9943
183 10000 0.995
184 10000 0.99385
185 10000 0.9942
186 10000 0.99425
187 10000 0.99435
188 10000 0.99525
189 10000 0.99605
190 10000 0.99685
191 10000 0.99645
192 10000 0.99645
193 10000 0.99735
194 10000 0.99695
195 10000 0.99715
196 10000 0.99745
197 10000 0.99745
198 10000 0.99735
199 10000 0.9973
200 10000 0.9976
201 10000 0.9979
202 10000 0.99815
203 10000 0.99815
204 10000 0.99885
205 10000 0.9991
206 10000 0.9992
207 10000 0.9993
208 10000 0.9994
209 10000 0.9996
210 10000 0.99985
211 10000 0.9998
212 10000 0.99975
213 10000 0.9997
214 10000 0.9998
215 10000 0.99975
216 10000 0.9998
217 10000 0.9998
218 10000 0.99985
219 10000 0.99995
220 10000 1
