t n p
2 9504 0
3 9040 0
4 8478 5.89762e-05
5 8102 0
6 7694 0
7 7402 0
8 7026 0
9 6786 0
10 6300 0
11 6050 0
12 5762 0
13 5372 0
14 5168 0
15 4956 0
16 4742 0
17 4548 0
18 4236 0
19 3986 0
20 3798 0
21 3648 0
22 3548 0
23 3428 0
24 3212 0
25 2920 0.000171233
26 2764 0.000361795
27 2698 0.00074129
28 2608 0.000383436
29 2462 0.000406174
30 2368 0.00126689
31 2182 0.00160403
32 2146 0.00186393
33 2012 0.00173956
34 1924 0.00129938
35 1820 0.00247253
36 1810 0.00276243
37 1658 0.00241255
38 1658 0.00271411
39 1590 0.00125786
40 1472 0.00169837
41 1360 0.00367647
42 1268 0.00157729
43 1206 0.000414594
44 1076 0
45 1060 0
46 984 0
47 888 0
48 906 0
49 892 0
50 862 0
51 780 0
52 756 0
53 704 0.000710227
54 682 0
55 628 0
56 586 0
57 598 0
58 556 0
59 520 0
60 516 0
61 542 0
62 504 0
63 480 0
64 460 0
65 422 0
66 402 0
67 392 0
68 384 0
69 376 0
70 380 0
71 332 0
72 304 0
73 280 0.00178571
74 260 0.00769231
75 254 0.00590551
76 220 0.00681818
77 212 0.0141509
78 210 0.0333333
79 196 0.0382653
80 178 0.0393258
81 190 0.0552632
82 174 0.0890805
83 168 0.107143
84 152 0.141447
85 142 0.18662
86 120 0.129167
87 128 0.199219
88 134 0.16791
89 118 0.190678
90 106 0.188679
91 104 0.197115
92 108 0.203704
93 104 0.235577
94 116 0.284483
95 118 0.305085
96 118 0.305085
97 92 0.298913
98 78 0.352564
99 88 0.301136
100 78 0.339744
101 72 0.381944
102 76 0.480263
103 62 0.540323
104 74 0.52027
105 68 0.5
106 62 0.508065
107 52 0.5
108 54 0.407407
109 66 0.507576
110 60 0.491667
111 46 0.369565
112 50 0.28
113 52 0.259615
114 48 0.28125
115 40 0.3
116 42 0.333333
117 50 0.32
118 40 0.2625
119 36 0.125
120 38 0.131579
121 46 0.228261
122 38 0.276316
123 40 0.35
124 38 0.355263
125 36 0.361111
126 44 0.397727
127 44 0.375
128 32 0.34375
129 30 0.366667
130 30 0.25
131 34 0.411765
132 36 0.541667
133 28 0.5
134 28 0.589286
135 26 0.25
136 24 0.354167
137 30 0.416667
138 26 0.384615
139 22 0.590909
140 18 0.75
141 18 0.805556
142 20 0.825
143 18 0.888889
144 24 0.895833
145 16 0.8125
146 14 0.892857
147 10 1
148 8 1
149 8 1
150 14 1
151 16 1
152 10 1
153 10 1
154 14 1
155 18 1
156 16 1
157 30 1
158 34 1
159 22 1
160 24 1
161 26 1
162 28 1
163 32 1
164 28 1
165 30 1
166 38 1
167 50 1
168 56 1
169 54 1
170 68 1
171 72 1
172 84 1
173 100 1
174 106 1
175 110 1
176 116 1
177 126 1
178 136 1
179 154 1
180 178 1
181 182 1
182 200 1
183 216 1
184 232 1
185 246 1
186 242 1
187 278 1
188 306 1
189 318 1
190 358 1
191 416 1
192 420 1
193 452 1
194 478 1
195 508 1
196 558 1
197 580 1
198 622 1
199 688 1
200 686 1
201 702 1
202 744 1
203 732 1
204 790 1
205 824 1
206 894 1
207 1004 1
208 1096 1
209 1166 1
210 1316 1
211 1374 1
212 1510 1
213 1636 1
214 1716 1
215 1894 1
216 1968 1
217 2120 1
218 2322 1
219 2482 1
220 2618 1
221 2888 1
222 3128 1
223 3280 1
224 3574 1
225 3806 1
226 4148 1
227 4442 1
228 4826 1
229 5270 1
230 5694 1
231 6192 1
232 6660 1
233 7172 1
234 7754 1
235 8394 1
236 9034 1
237 9876 1
238 10000 1
