t n p
1 10000 0
2 9540 0
3 9056 0
4 8606 0
5 8150 0
6 7722 6.47501e-05
7 7292 0.000205705
8 6824 0
9 6532 7.65462e-05
10 6294 0.000158881
11 6126 0.000244858
12 5814 0.000171999
13 5564 0
14 5404 0
15 5196 0
16 4976 0
17 4768 0.000104866
18 4576 0
19 4402 0
20 4170 0
21 4064 0
22 3798 0
23 3620 0.000138122
24 3464 0.000144342
25 3348 0.000149343
26 3096 0.000484496
27 2942 0.000169952
28 2836 0.000881523
29 2666 0.00112528
30 2564 0.000195008
31 2448 0.000408497
32 2348 0
33 2220 0
34 2032 0
35 1926 0
36 1838 0
37 1726 0
38 1558 0
39 1488 0
40 1398 0
41 1376 0.000363372
42 1308 0
43 1244 0.000401929
44 1102 0
45 1046 0
46 992 0
47 974 0
48 964 0
49 908 0
50 914 0
51 876 0
52 888 0
53 842 0
54 772 0
55 720 0.000694444
56 686 0.00218659
57 662 0.00679758
58 608 0.00740132
59 616 0.0121753
60 594 0.0176768
61 592 0.0152027
62 568 0.00440141
63 532 0.0018797
64 492 0.0050813
65 510 0.000980392
66 488 0
67 430 0
68 396 0
69 362 0
70 360 0
71 314 0.00159236
72 284 0
73 260 0
74 282 0
75 272 0
76 264 0
77 246 0
78 202 0
79 224 0
80 216 0
81 198 0
82 216 0
83 222 0
84 214 0
85 224 0
86 216 0
87 226 0
88 200 0
89 180 0
90 180 0
91 192 0
92 170 0
93 160 0
94 158 0
95 156 0
96 162 0
97 142 0
98 132 0.00378788
99 124 0.00806452
100 126 0.0198413
101 114 0.0175439
102 112 0.00892857
103 110 0.0181818
104 98 0.0153061
105 104 0.0144231
106 92 0.0163043
107 80 0.025
108 82 0.0609756
109 84 0.0535714
110 80 0.08125
111 88 0.0965909
112 72 0.0833333
113 54 0.12037
114 54 0.175926
115 40 0.15
116 36 0.138889
117 34 0.205882
118 38 0.25
119 38 0.263158
120 46 0.293478
121 50 0.31
122 50 0.41
123 50 0.41
124 38 0.460526
125 42 0.428571
126 56 0.366071
127 68 0.352941
128 76 0.276316
129 62 0.266129
130 58 0.310345
131 66 0.340909
132 66 0.30303
133 66 0.318182
134 58 0.413793
135 54 0.37037
136 50 0.34
137 42 0.357143
138 42 0.369048
139 48 0.34375
140 58 0.439655
141 54 0.398148
142 54 0.37963
143 64 0.460938
144 64 0.429688
145 82 0.371951
146 80 0.34375
147 94 0.398936
148 84 0.369048
149 100 0.37
150 98 0.392857
151 110 0.427273
152 106 0.462264
153 100 0.53
154 90 0.588889
155 76 0.539474
156 84 0.613095
157 68 0.727941
158 78 0.782051
159 104 0.798077
160 110 0.804545
161 116 0.866379
162 116 0.922414
163 126 0.920635
164 130 0.923077
165 144 0.934028
166 152 0.940789
167 170 0.958824
168 164 0.945122
169 180 0.947222
170 200 0.9375
171 208 0.932692
172 230 0.952174
173 252 0.960317
174 264 0.967803
175 274 0.952555
176 322 0.953416
177 338 0.961538
178 380 0.975
179 404 0.980198
180 450 0.982222
181 478 0.98431
182 508 0.980315
183 564 0.98227
184 646 0.986842
185 678 0.983776
186 718 0.987465
187 748 0.992647
188 816 0.994485
189 872 0.992546
190 976 0.98873
191 1072 0.993004
192 1164 0.994416
193 1256 0.992436
194 1318 0.993551
195 1418 0.9933
196 1522 0.993758
197 1642 0.994823
198 1800 0.995833
199 1844 0.997289
200 1908 0.997642
201 2044 0.997309
202 2186 0.997484
203 2418 0.997725
204 2600 0.999038
205 2802 1
206 3094 1
207 3230 1
208 3488 1
209 3698 1
210 4118 1
211 4466 1
212 4842 1
213 5236 1
214 5546 1
215 6066 1
216 6526 1
217 6974 1
218 7506 1
219 7988 1
220 8596 1
221 9216 1
222 9852 1
223 10000 1
