t n p
1 10000 0
2 9556 0
3 9174 0
4 8546 0
5 8284 6.03573e-05
6 7794 0.000256608
7 7336 0.000204471
8 6956 0.000215641
9 6436 0.000233064
10 5994 0.000333667
11 5670 0.000176367
12 5412 0
13 5168 0
14 4914 0
15 4594 0
16 4360 0.000114679
17 4112 0
18 3840 0
19 3680 0
20 3424 0
21 3236 0
22 3004 0
23 2904 0
24 2798 0
25 2670 0
26 2658 0
27 2476 0
28 2442 0
29 2296 0
30 2200 0
31 2094 0
32 1978 0
33 1806 0
34 1678 0
35 1590 0
36 1576 0
37 1500 0
38 1474 0
39 1406 0.000355619
40 1262 0
41 1250 0
42 1124 0
43 1056 0
44 1026 0.000487329
45 924 0
46 926 0
47 892 0
48 856 0
49 840 0
50 804 0
51 756 0
52 736 0.000679348
53 700 0
54 670 0
55 648 0
56 630 0
57 624 0.000801282
58 594 0.00252525
59 566 0.000883392
60 536 0
61 498 0
62 470 0.00106383
63 450 0.00555556
64 468 0.00854701
65 470 0.00425532
66 468 0.00213675
67 438 0.00342466
68 410 0.00365854
69 386 0.00388601
70 398 0.00628141
71 374 0.0026738
72 368 0.00271739
73 360 0.00138889
74 326 0
75 270 0
76 260 0
77 262 0
78 262 0
79 234 0
80 188 0.00265957
81 178 0.00280899
82 168 0.00297619
83 166 0.0120482
84 142 0.00352113
85 132 0.0151515
86 124 0.0282258
87 118 0.0254237
88 102 0.0392157
89 106 0.0424528
90 112 0.0714286
91 104 0.100962
92 92 0.11413
93 88 0.102273
94 70 0.0714286
95 68 0.0514706
96 68 0.0588235
97 74 0.101351
98 84 0.125
99 72 0.159722
100 56 0.1875
101 44 0.193182
102 46 0.26087
103 40 0.2375
104 44 0.295455
105 46 0.336957
106 54 0.407407
107 72 0.4375
108 64 0.351562
109 70 0.385714
110 66 0.386364
111 70 0.392857
112 74 0.378378
113 72 0.4375
114 62 0.387097
115 62 0.403226
116 66 0.462121
117 58 0.465517
118 72 0.493056
119 54 0.518519
120 42 0.559524
121 38 0.539474
122 44 0.636364
123 50 0.68
124 48 0.770833
125 54 0.722222
126 56 0.848214
127 60 0.85
128 60 0.9
129 50 0.97
130 46 0.956522
131 64 0.953125
132 64 0.992188
133 66 0.984848
134 62 1
135 50 1
136 48 1
137 58 1
138 50 1
139 44 1
140 48 1
141 42 1
142 48 1
143 58 1
144 50 1
145 54 1
146 50 1
147 58 1
148 54 1
149 64 1
150 58 1
151 50 1
152 56 1
153 56 1
154 50 1
155 56 1
156 68 1
157 76 1
158 100 1
159 106 1
160 106 1
161 116 1
162 116 1
163 110 1
164 126 1
165 140 1
166 168 1
167 192 1
168 244 1
169 252 1
170 254 1
171 258 1
172 284 1
173 308 1
174 342 1
175 348 1
176 356 1
177 382 1
178 386 1
179 422 1
180 402 1
181 424 1
182 490 1
183 492 1
184 516 1
185 518 1
186 582 1
187 634 1
188 668 1
189 740 1
190 848 1
191 932 1
192 1038 1
193 1110 1
194 1208 1
195 1268 1
196 1340 1
197 1460 1
198 1536 1
199 1660 1
200 1774 1
201 1908 1
202 2064 1
203 2192 1
204 2376 1
205 2556 1
206 2692 1
207 2878 1
208 3182 1
209 3352 1
210 3720 1
211 3942 1
212 4212 1
213 4462 1
214 4820 1
215 5224 1
216 5546 1
217 5922 1
218 6458 1
219 7012 1
220 7516 1
221 8064 1
222 8658 1
223 9250 1
224 9912 1
225 10000 1
