t n p
2 9518 0
3 9084 0
4 8704 0
5 8234 0
6 7708 0
7 7360 0
8 7044 0
9 6736 0
10 6258 7.98977e-05
11 5916 0
12 5674 0
13 5530 9.04159e-05
14 5348 0
15 5066 0
16 4856 0.000102965
17 4630 0
18 4372 0.000114364
19 4056 0.000246548
20 3884 0
21 3830 0
22 3686 0
23 3536 0
24 3268 0.000152999
25 3254 0.000307314
26 2998 0.000667111
27 2826 0.000353857
28 2658 0.00112867
29 2574 0.000971251
30 2428 0.000617792
31 2320 0
32 2220 0
33 2096 0
34 1896 0
35 1834 0
36 1792 0
37 1700 0
38 1632 0
39 1546 0.000323415
40 1510 0
41 1458 0
42 1374 0
43 1350 0.00037037
44 1326 0.00113122
45 1264 0.00197785
46 1234 0.00243112
47 1196 0.00125418
48 1132 0
49 1088 0
50 992 0
51 934 0
52 918 0
53 884 0
54 840 0
55 764 0.00065445
56 752 0.000664894
57 686 0
58 650 0
59 622 0
60 640 0
61 648 0
62 636 0
63 618 0
64 616 0
65 634 0
66 544 0
67 554 0
68 486 0
69 472 0
70 440 0
71 414 0
72 366 0
73 340 0
74 320 0
75 320 0
76 272 0.00183824
77 226 0.00663717
78 222 0
79 206 0
80 190 0
81 182 0
82 156 0
83 134 0
84 136 0
85 134 0
86 124 0
87 90 0.00555556
88 80 0.0125
89 84 0
90 96 0.00520833
91 90 0
92 90 0
93 82 0
94 66 0.00757576
95 64 0.015625
96 70 0.00714286
97 64 0.0078125
98 72 0
99 60 0
100 38 0
101 40 0
102 42 0
103 38 0
104 30 0
105 20 0
106 24 0
107 22 0
108 28 0
109 22 0.0227273
110 20 0.025
111 14 0.107143
112 8 0.125
113 8 0.1875
114 6 0.166667
115 4 0.125
116 6 0.0833333
117 10 0.05
118 12 0.208333
119 16 0.3125
120 14 0.357143
121 16 0.46875
122 16 0.625
123 8 0.6875
124 10 0.75
125 12 0.791667
126 10 0.85
127 10 0.95
128 6 1
129 12 1
130 18 1
131 22 1
132 20 1
133 26 1
134 26 1
135 34 1
136 44 1
137 48 1
138 48 1
139 48 1
140 42 1
141 50 1
142 42 1
143 42 1
144 38 1
145 40 1
146 48 1
147 52 1
148 56 1
149 68 1
150 68 1
151 72 1
152 84 1
153 94 1
154 110 1
155 126 1
156 142 1
157 138 1
158 168 1
159 170 1
160 198 1
161 228 1
162 266 1
163 294 1
164 330 1
165 356 1
166 386 1
167 392 1
168 410 1
169 426 1
170 462 1
171 492 1
172 558 1
173 604 1
174 674 1
175 732 1
176 768 1
177 824 1
178 872 1
179 932 1
180 994 1
181 1124 1
182 1196 1
183 1214 1
184 1286 1
185 1364 1
186 1442 1
187 1536 1
188 1682 1
189 1724 1
190 1828 1
191 1950 1
192 2104 1
193 2248 1
194 2452 1
195 2620 1
196 2742 1
197 2924 1
198 3114 1
199 3336 1
200 3658 1
201 3988 1
202 4344 1
203 4602 1
204 5008 1
205 5342 1
206 5728 1
207 6230 1
208 6658 1
209 7016 1
210 7544 1
211 8016 1
212 8550 1
213 9096 1
214 9832 1
215 10000 1
