t n p
2 9510 5.25762e-05
3 9162 0.000218293
4 8636 0.000231589
5 8020 0.000187032
6 7784 0.000128469
7 7354 0.00013598
8 7034 7.10833e-05
9 6694 0.000149388
10 6492 0.000154036
11 6056 0.000330251
12 5736 0.000261506
13 5462 0.000457708
14 5236 0.000859435
15 5040 0.0014881
16 4884 0.00174038
17 4750 0.00221053
18 4568 0.00142294
19 4292 0.00151445
20 4068 0.00245821
21 3876 0.00245098
22 3710 0.00202156
23 3652 0.00150602
24 3492 0.00100229
25 3384 0.00251182
26 3316 0.00271411
27 3164 0.00221239
28 2994 0.00250501
29 2858 0.00174948
30 2700 0.000925926
31 2486 0.00241352
32 2472 0.00424757
33 2330 0.00536481
34 2220 0.00382883
35 2122 0.00471254
36 2062 0.00242483
37 2026 0.00370188
38 1970 0.00406091
39 1868 0.00481799
40 1762 0.00283768
41 1680 0.00327381
42 1536 0.00455729
43 1528 0.00359948
44 1456 0.00309066
45 1386 0.00685426
46 1288 0.00737578
47 1254 0.00558214
48 1180 0.00805085
49 1104 0.00724638
50 1044 0.00718391
51 986 0.00709939
52 930 0.00752688
53 836 0.0107656
54 786 0.0133588
55 678 0.0140118
56 650 0.0207692
57 592 0.0160473
58 562 0.0151246
59 540 0.0166667
60 502 0.0249004
61 458 0.0283843
62 446 0.0313901
63 422 0.0402844
64 398 0.0477387
65 374 0.0467914
66 354 0.0282486
67 358 0.0377095
68 350 0.0285714
69 334 0.0449102
70 318 0.0597484
71 286 0.0541958
72 258 0.0562016
73 212 0.0778302
74 216 0.0763889
75 196 0.0765306
76 198 0.0909091
77 194 0.0876289
78 176 0.0795455
79 170 0.114706
80 156 0.128205
81 144 0.104167
82 104 0.110577
83 90 0.0722222
84 78 0.141026
85 94 0.12766
86 78 0.160256
87 92 0.206522
88 94 0.260638
89 100 0.265
90 104 0.221154
91 110 0.213636
92 116 0.237069
93 120 0.229167
94 108 0.203704
95 102 0.20098
96 98 0.22449
97 84 0.238095
98 80 0.2375
99 68 0.316176
100 78 0.275641
101 64 0.359375
102 68 0.330882
103 88 0.369318
104 88 0.380682
105 76 0.407895
106 88 0.397727
107 74 0.472973
108 78 0.448718
109 82 0.439024
110 88 0.454545
111 92 0.538043
112 96 0.567708
113 94 0.531915
114 96 0.526042
115 110 0.545455
116 122 0.52459
117 114 0.565789
118 98 0.581633
119 88 0.522727
120 90 0.577778
121 100 0.63
122 102 0.691176
123 116 0.685345
124 130 0.684615
125 138 0.76087
126 120 0.783333
127 122 0.856557
128 134 0.835821
129 146 0.815068
130 146 0.797945
131 152 0.776316
132 156 0.836538
133 178 0.823034
134 180 0.794444
135 188 0.859043
136 180 0.811111
137 190 0.823684
138 214 0.817757
139 234 0.837607
140 248 0.870968
141 300 0.893333
142 324 0.890432
143 344 0.877907
144 348 0.899425
145 358 0.948324
146 406 0.961823
147 440 0.951136
148 446 0.964126
149 482 0.960581
150 508 0.970472
151 502 0.977092
152 556 0.979317
153 604 0.98096
154 646 0.982198
155 654 0.978593
156 672 0.979911
157 726 0.980716
158 784 0.978316
159 834 0.976019
160 876 0.978881
161 948 0.981013
162 1052 0.984791
163 1186 0.982293
164 1234 0.989465
165 1322 0.98941
166 1410 0.98617
167 1466 0.988063
168 1538 0.989597
169 1714 0.989207
170 1804 0.988636
171 1904 0.988445
172 1994 0.987964
173 2160 0.98912
174 2278 0.988806
175 2458 0.989626
176 2620 0.993321
177 2794 0.996779
178 3084 0.996433
179 3300 0.996667
180 3472 0.997984
181 3774 0.99841
182 4024 0.997639
183 4222 0.997276
184 4458 0.998205
185 4824 0.998756
186 5056 0.999011
187 5526 0.998733
188 6084 0.998356
189 6502 0.998385
190 6948 0.998417
191 7470 0.999063
192 7926 0.999621
193 8528 0.999707
194 9132 0.999726
195 9806 0.999898
196 10000 1
