t n p
1 10000 0
2 10000 0.0002
3 9944 0.000351971
4 9936 0.000704509
5 9882 0.000910747
6 10000 0.00135
7 10000 0.0018
8 9998 0.00255051
9 9988 0.00350421
10 9936 0.00407609
11 9890 0.00520728
12 9860 0.0046146
13 9862 0.00517136
14 9776 0.00531915
15 9854 0.00695149
16 9894 0.00803517
17 9944 0.00794449
18 10000 0.0099
19 9862 0.0111032
20 9808 0.011929
21 9928 0.0135475
22 9984 0.0149239
23 10000 0.01595
24 9934 0.0191262
25 9834 0.0199309
26 9988 0.0220765
27 10000 0.0284
28 9712 0.0301174
29 9770 0.0311157
30 9976 0.0340818
31 9980 0.037024
32 10000 0.04255
33 10000 0.0465
34 10000 0.0528
35 9984 0.056891
36 10000 0.06235
37 10000 0.0684
38 10000 0.0763
39 10000 0.08495
40 10000 0.0904
41 10000 0.101
42 10000 0.1061
43 10000 0.11275
44 10000 0.12315
45 10000 0.13465
46 10000 0.14005
47 10000 0.1574
48 10000 0.1744
49 10000 0.19335
50 10000 0.208
51 10000 0.2295
52 10000 0.2434
53 10000 0.25875
54 10000 0.2788
55 10000 0.29785
56 10000 0.3166
57 10000 0.3328
58 10000 0.3559
59 10000 0.3794
60 10000 0.40415
61 10000 0.42985
62 10000 0.4515
63 10000 0.47885
64 10000 0.50125
65 10000 0.52665
66 10000 0.54515
67 10000 0.5684
68 10000 0.5931
69 10000 0.6196
70 10000 0.6475
71 10000 0.66795
72 10000 0.69395
73 10000 0.71925
74 10000 0.7377
75 10000 0.7469
76 10000 0.76085
77 10000 0.78045
78 10000 0.79895
79 10000 0.8155
80 10000 0.83175
81 10000 0.84605
82 10000 0.862
83 10000 0.8737
84 10000 0.87935
85 10000 0.8885
86 10000 0.89755
87 10000 0.90885
88 10000 0.91795
89 10000 0.926
90 10000 0.9297
91 10000 0.9352
92 10000 0.94005
93 10000 0.9436
94 10000 0.94845
95 10000 0.9519
96 10000 0.954
97 10000 0.95735
98 10000 0.96155
99 10000 0.96365
100 10000 0.9681
101 10000 0.97155
102 10000 0.9754
103 10000 0.978
104 10000 0.97925
105 10000 0.97825
106 10000 0.9786
107 10000 0.97775
108 10000 0.98175
109 10000 0.9828
110 10000 0.9828
111 10000 0.9853
112 10000 0.9861
113 10000 0.98745
114 10000 0.98795
115 10000 0.9893
116 10000 0.9907
117 10000 0.99065
118 10000 0.99075
119 10000 0.9911
120 10000 0.9932
121 10000 0.9933
122 10000 0.9926
123 10000 0.99215
124 10000 0.99335
125 10000 0.9941
126 10000 0.99475
127 10000 0.9947
128 10000 0.9951
129 10000 0.9951
130 10000 0.99615
131 10000 0.99575
132 10000 0.99695
133 10000 0.9972
134 10000 0.99665
135 10000 0.9961
136 10000 0.99625
137 10000 0.99615
138 10000 0.99635
139 10000 0.9967
140 10000 0.9976
141 10000 0.9982
142 10000 0.99855
143 10000 0.99875
144 10000 0.9987
145 10000 0.99915
146 10000 0.9994
147 10000 0.99965
148 10000 0.99975
149 10000 0.9997
150 10000 0.9997
151 10000 0.9998
152 10000 0.9999
153 10000 0.99995
154 10000 1
