t n p
1 9668 0.000103434
2 9168 0.000163613
3 8556 0.00040907
4 8084 0.000556655
5 7750 0.000516129
6 7454 0.000804937
7 7074 0.000777495
8 6686 0.000822614
9 6280 0.000875796
10 5888 0.00152853
11 5640 0.00345745
12 5316 0.00376223
13 5038 0.00377134
14 4794 0.00427618
15 4612 0.00379445
16 4316 0.00359129
17 4130 0.00242131
18 3966 0.00214322
19 3782 0.00198308
20 3530 0.00254958
21 3320 0.00165663
22 3224 0.00294665
23 2996 0.00317089
24 2810 0.00355872
25 2552 0.00528997
26 2494 0.00340818
27 2470 0.00425101
28 2380 0.00315126
29 2216 0.00338448
30 2174 0.0050598
31 2072 0.00699807
32 1932 0.00724638
33 1946 0.0100206
34 1840 0.0138587
35 1708 0.0166862
36 1656 0.0247585
37 1550 0.0229032
38 1428 0.0290616
39 1458 0.0356653
40 1432 0.0342179
41 1298 0.0412173
42 1218 0.0447455
43 1134 0.0555556
44 1128 0.0629433
45 1074 0.0679702
46 1046 0.0740918
47 964 0.0772822
48 950 0.0815789
49 910 0.0967033
50 872 0.126147
51 854 0.122951
52 832 0.120793
53 756 0.121693
54 720 0.122917
55 762 0.12336
56 756 0.126323
57 706 0.130312
58 676 0.138314
59 658 0.12234
60 608 0.122533
61 588 0.116497
62 578 0.124567
63 576 0.12934
64 548 0.157847
65 508 0.163386
66 512 0.168945
67 518 0.179537
68 512 0.188477
69 454 0.213656
70 430 0.226744
71 414 0.217391
72 396 0.20202
73 392 0.220663
74 364 0.236264
75 354 0.237288
76 368 0.21875
77 366 0.245902
78 376 0.272606
79 362 0.277624
80 370 0.260811
81 360 0.25
82 340 0.251471
83 322 0.240683
84 306 0.24183
85 304 0.256579
86 270 0.268519
87 264 0.270833
88 222 0.243243
89 202 0.217822
90 174 0.270115
91 156 0.246795
92 146 0.243151
93 138 0.25
94 154 0.233766
95 144 0.243056
96 170 0.2
97 170 0.161765
98 186 0.150538
99 156 0.137821
100 158 0.113924
101 164 0.140244
102 168 0.151786
103 162 0.145062
104 158 0.151899
105 158 0.151899
106 150 0.156667
107 136 0.180147
108 140 0.253571
109 148 0.277027
110 148 0.320946
111 118 0.423729
112 126 0.472222
113 132 0.458333
114 130 0.45
115 114 0.385965
116 112 0.361607
117 98 0.27551
118 96 0.270833
119 80 0.28125
120 72 0.326389
121 48 0.40625
122 58 0.413793
123 66 0.462121
124 68 0.477941
125 70 0.542857
126 68 0.639706
127 60 0.75
128 62 0.758065
129 60 0.808333
130 60 0.916667
131 58 0.982759
132 80 1
133 84 1
134 78 1
135 66 1
136 50 1
137 68 1
138 54 1
139 52 1
140 52 1
141 50 1
142 58 1
143 62 1
144 72 1
145 72 1
146 80 1
147 80 1
148 82 1
149 86 1
150 90 1
151 96 1
152 114 1
153 114 1
154 118 1
155 126 1
156 124 1
157 128 1
158 136 1
159 132 1
160 168 1
161 176 1
162 178 1
163 174 1
164 194 1
165 210 1
166 218 1
167 226 1
168 234 1
169 240 1
170 242 1
171 272 1
172 294 1
173 308 1
174 330 1
175 366 1
176 386 1
177 388 1
178 406 1
179 444 1
180 452 1
181 508 1
182 540 1
183 572 1
184 606 1
185 672 1
186 678 1
187 754 1
188 816 1
189 856 1
190 950 1
191 1030 1
192 1088 1
193 1104 1
194 1204 1
195 1260 1
196 1282 1
197 1328 1
198 1446 1
199 1528 1
200 1676 1
201 1856 1
202 1968 1
203 2084 1
204 2284 1
205 2408 1
206 2608 1
207 2766 1
208 2964 1
209 3156 1
210 3450 1
211 3692 1
212 4000 1
213 4294 1
214 4516 1
215 4832 1
216 5206 1
217 5644 1
218 6080 1
219 6410 1
220 6810 1
221 7360 1
222 8050 1
223 8676 1
224 9238 1
225 9932 1
226 10000 1
