t n p
0 10000 0
1 10000 5e-05
2 10000 0.0003
3 10000 0.0003
4 9840 0.000406504
5 9834 0.00076266
6 9948 0.00110575
7 9984 0.001252
8 10000 0.0012
9 10000 0.0021
10 10000 0.00235
11 9842 0.00269254
12 9890 0.00283114
13 10000 0.0037
14 9914 0.0040347
15 9950 0.00472362
16 10000 0.0058
17 9944 0.00538013
18 9892 0.00591387
19 9962 0.0070267
20 10000 0.0075
21 10000 0.00735
22 10000 0.00665
23 10000 0.00705
24 9944 0.00809533
25 9840 0.00853659
26 9734 0.00878364
27 9790 0.0101634
28 9826 0.0106859
29 9812 0.00993681
30 9864 0.0121148
31 9844 0.0135108
32 10000 0.01545
33 10000 0.01685
34 9822 0.0169517
35 9846 0.0183323
36 9722 0.0177947
37 9902 0.0169158
38 9876 0.0176691
39 9826 0.0189294
40 9858 0.019578
41 9962 0.0210801
42 10000 0.022
43 10000 0.02235
44 10000 0.0228
45 9998 0.0245549
46 10000 0.0253
47 9890 0.0281092
48 9950 0.031407
49 9970 0.0331494
50 9850 0.0369543
51 9918 0.0366001
52 10000 0.0362
53 10000 0.0398
54 10000 0.04235
55 10000 0.04165
56 10000 0.0456
57 10000 0.04585
58 10000 0.047
59 10000 0.0534
60 10000 0.054
61 10000 0.05765
62 10000 0.05975
63 10000 0.06
64 9968 0.0586878
65 9858 0.0628424
66 10000 0.0644
67 10000 0.06825
68 9918 0.072444
69 9990 0.0797798
70 10000 0.084
71 10000 0.089
72 9974 0.0912372
73 10000 0.09615
74 10000 0.10355
75 10000 0.10805
76 10000 0.1186
77 10000 0.12035
78 10000 0.1222
79 10000 0.1284
80 10000 0.14125
81 10000 0.14825
82 10000 0.1622
83 10000 0.16855
84 10000 0.18075
85 10000 0.18945
86 10000 0.2026
87 10000 0.2082
88 10000 0.2143
89 10000 0.2177
90 10000 0.2298
91 10000 0.2397
92 10000 0.24865
93 10000 0.26475
94 10000 0.28165
95 10000 0.2943
96 10000 0.30955
97 10000 0.319
98 10000 0.32285
99 10000 0.34115
100 10000 0.3553
101 10000 0.3702
102 10000 0.38445
103 10000 0.40285
104 10000 0.4134
105 10000 0.4239
106 10000 0.43935
107 10000 0.4541
108 10000 0.4734
109 10000 0.4887
110 10000 0.50975
111 10000 0.51885
112 10000 0.53825
113 10000 0.5565
114 10000 0.57275
115 10000 0.5854
116 10000 0.59825
117 10000 0.61575
118 10000 0.62655
119 10000 0.64675
120 10000 0.66385
121 10000 0.6822
122 10000 0.6988
123 10000 0.71835
124 10000 0.7341
125 10000 0.73735
126 10000 0.75805
127 10000 0.77065
128 10000 0.7753
129 10000 0.7929
130 10000 0.80545
131 10000 0.81335
132 10000 0.8319
133 10000 0.8441
134 10000 0.8523
135 10000 0.86155
136 10000 0.86805
137 10000 0.8718
138 10000 0.88315
139 10000 0.89185
140 10000 0.8997
141 10000 0.9072
142 10000 0.9148
143 10000 0.91635
144 10000 0.9209
145 10000 0.92305
146 10000 0.9322
147 10000 0.9354
148 10000 0.94075
149 10000 0.94545
150 10000 0.94835
151 10000 0.95165
152 10000 0.9534
153 10000 0.9583
154 10000 0.9595
155 10000 0.9621
156 10000 0.96615
157 10000 0.96985
158 10000 0.9692
159 10000 0.9718
160 10000 0.97415
161 10000 0.97665
162 10000 0.9783
163 10000 0.9791
164 10000 0.97675
165 10000 0.974
166 10000 0.97395
167 10000 0.97535
168 10000 0.97585
169 10000 0.97775
170 10000 0.97965
171 10000 0.9831
172 10000 0.98485
173 10000 0.9859
174 10000 0.98575
175 10000 0.9862
176 10000 0.9872
177 10000 0.9884
178 10000 0.98685
179 10000 0.98765
180 10000 0.9892
181 10000 0.9876
182 10000 0.989
183 10000 0.98965
184 10000 0.9919
185 10000 0.99175
186 10000 0.99145
187 10000 0.991
188 10000 0.99215
189 10000 0.99365
190 10000 0.9942
191 10000 0.995
192 10000 0.9952
193 10000 0.9956
194 10000 0.9958
195 10000 0.99605
196 10000 0.9962
197 10000 0.9966
198 10000 0.99735
199 10000 0.9981
200 10000 0.9974
201 10000 0.99755
202 10000 0.99725
203 10000 0.99705
204 10000 0.99685
205 10000 0.9974
206 10000 0.9975
207 10000 0.9981
208 10000 0.99875
209 10000 0.9993
210 10000 0.99895
211 10000 0.9989
212 10000 0.99855
213 10000 0.99915
214 10000 0.9989
215 10000 0.99895
216 10000 0.99845
217 10000 0.99865
218 10000 0.99875
219 10000 0.9992
220 10000 0.99935
221 10000 0.9993
222 10000 0.9993
223 10000 0.99915
224 10000 0.9994
225 10000 0.9992
226 10000 0.9991
227 10000 0.9991
228 10000 0.99905
229 10000 0.99905
230 10000 0.99925
231 10000 0.9994
232 10000 0.99955
233 10000 0.9996
234 10000 0.99985
235 10000 0.99975
236 10000 0.99985
237 10000 0.99975
238 10000 0.9996
239 10000 0.99975
240 10000 0.9996
241 10000 0.9996
242 10000 0.99935
243 10000 0.99955
244 10000 0.99975
245 10000 0.9999
246 10000 0.99975
247 10000 0.9998
248 10000 1
