t n p
0 10000 0
1 9900 0.00010101
2 9818 0.000458342
3 9886 0.000556342
4 9998 0.00060012
5 9968 0.000902889
6 10000 0.00105
7 9848 0.00132006
8 9878 0.00151853
9 9684 0.00160058
10 9726 0.00200494
11 9854 0.00263852
12 9902 0.00247425
13 9816 0.00193562
14 9784 0.00224857
15 9830 0.00274669
16 9798 0.0028067
17 9882 0.00263105
18 9924 0.0035268
19 9980 0.00450902
20 10000 0.0058
21 10000 0.0066
22 9920 0.00796371
23 10000 0.00955
24 10000 0.0116
25 10000 0.0135
26 10000 0.01585
27 9948 0.0180438
28 9990 0.0207708
29 10000 0.02035
30 10000 0.022
31 9890 0.0237614
32 9992 0.0241693
33 9966 0.0284969
34 9918 0.0313571
35 10000 0.0342
36 10000 0.03435
37 10000 0.0371
38 9904 0.042912
39 9918 0.0416919
40 10000 0.042
41 10000 0.0443
42 10000 0.04945
43 10000 0.05395
44 9990 0.0559059
45 10000 0.0569
46 10000 0.0585
47 10000 0.0626
48 10000 0.06845
49 10000 0.07005
50 10000 0.07725
51 10000 0.07915
52 10000 0.0871
53 10000 0.09415
54 10000 0.10025
55 10000 0.10265
56 10000 0.11295
57 10000 0.11505
58 10000 0.11875
59 10000 0.12565
60 10000 0.1336
61 10000 0.1409
62 10000 0.14755
63 10000 0.1615
64 10000 0.1703
65 10000 0.1801
66 10000 0.1881
67 10000 0.20065
68 10000 0.2066
69 10000 0.2199
70 10000 0.2231
71 10000 0.23455
72 10000 0.2426
73 10000 0.2576
74 10000 0.26885
75 10000 0.2795
76 10000 0.2919
77 10000 0.30775
78 10000 0.32325
79 10000 0.3432
80 10000 0.35695
81 10000 0.37035
82 10000 0.38455
83 10000 0.3992
84 10000 0.40375
85 10000 0.4111
86 10000 0.4306
87 10000 0.4472
88 10000 0.45775
89 10000 0.4703
90 10000 0.47865
91 10000 0.4928
92 10000 0.5131
93 10000 0.52235
94 10000 0.5376
95 10000 0.56295
96 10000 0.58025
97 10000 0.59205
98 10000 0.61015
99 10000 0.62765
100 10000 0.64875
101 10000 0.66485
102 10000 0.6757
103 10000 0.6979
104 10000 0.71885
105 10000 0.7272
106 10000 0.7483
107 10000 0.7593
108 10000 0.77295
109 10000 0.78735
110 10000 0.7979
111 10000 0.8089
112 10000 0.825
113 10000 0.8363
114 10000 0.84275
115 10000 0.8504
116 10000 0.85695
117 10000 0.8643
118 10000 0.8734
119 10000 0.88475
120 10000 0.8941
121 10000 0.90125
122 10000 0.90825
123 10000 0.9148
124 10000 0.9182
125 10000 0.92185
126 10000 0.9288
127 10000 0.93195
128 10000 0.9314
129 10000 0.93235
130 10000 0.93695
131 10000 0.9412
132 10000 0.94495
133 10000 0.95045
134 10000 0.94815
135 10000 0.94875
136 10000 0.94785
137 10000 0.9473
138 10000 0.9495
139 10000 0.95215
140 10000 0.9534
141 10000 0.95235
142 10000 0.9553
143 10000 0.9575
144 10000 0.96455
145 10000 0.96505
146 10000 0.96755
147 10000 0.96775
148 10000 0.9678
149 10000 0.9695
150 10000 0.96885
151 10000 0.96915
152 10000 0.9737
153 10000 0.97835
154 10000 0.98105
155 10000 0.9828
156 10000 0.9836
157 10000 0.98335
158 10000 0.98495
159 10000 0.9854
160 10000 0.9867
161 10000 0.9872
162 10000 0.98675
163 10000 0.9873
164 10000 0.98695
165 10000 0.9887
166 10000 0.98855
167 10000 0.9881
168 10000 0.9895
169 10000 0.99065
170 10000 0.9915
171 10000 0.993
172 10000 0.99255
173 10000 0.99265
174 10000 0.99285
175 10000 0.99395
176 10000 0.9942
177 10000 0.9948
178 10000 0.99505
179 10000 0.99485
180 10000 0.99565
181 10000 0.9958
182 10000 0.996
183 10000 0.997
184 10000 0.9975
185 10000 0.9978
186 10000 0.9977
187 10000 0.99775
188 10000 0.99835
189 10000 0.99815
190 10000 0.9986
191 10000 0.9991
192 10000 0.9992
193 10000 0.99935
194 10000 0.99945
195 10000 0.99925
196 10000 0.9995
197 10000 0.9996
198 10000 0.9996
199 10000 0.9996
200 10000 0.99975
201 10000 0.9997
202 10000 0.9996
203 10000 0.9999
204 10000 1
