t n p
1 9712 0
2 9364 0
3 8802 0
4 8416 0
5 8026 0
6 7494 6.672e-05
7 7264 0.000137665
8 6872 0.000218277
9 6418 7.79059e-05
10 6130 0
11 5870 0
12 5588 0
13 5304 0
14 5100 0
15 4862 0
16 4692 0
17 4400 0.000113636
18 4218 0.00011854
19 3952 0.000506073
20 3714 0.000807754
21 3616 0.00207412
22 3454 0.0021714
23 3296 0.00409587
24 3116 0.00385109
25 3056 0.00539921
26 2910 0.0056701
27 2804 0.00552782
28 2654 0.00640543
29 2492 0.00722311
30 2506 0.00498803
31 2364 0.00613367
32 2270 0.00881057
33 2204 0.00771325
34 2110 0.00758294
35 1976 0.0101215
36 1796 0.00863029
37 1734 0.00922722
38 1674 0.00896057
39 1590 0.00974843
40 1510 0.0119205
41 1460 0.0174658
42 1422 0.0175809
43 1376 0.0203488
44 1338 0.0160688
45 1310 0.0145038
46 1292 0.0154799
47 1196 0.0167224
48 1206 0.0199005
49 1172 0.0255973
50 1176 0.0301871
51 1130 0.0393805
52 1058 0.0340265
53 970 0.0427835
54 938 0.0410448
55 892 0.0470852
56 850 0.0588235
57 802 0.0598504
58 798 0.0682957
59 774 0.0839793
60 770 0.074026
61 746 0.0837802
62 768 0.094401
63 812 0.0935961
64 784 0.117347
65 710 0.107042
66 712 0.101124
67 670 0.122388
68 664 0.136295
69 696 0.141523
70 714 0.148459
71 700 0.165714
72 680 0.188235
73 686 0.218659
74 690 0.263768
75 700 0.29
76 688 0.3125
77 696 0.332615
78 746 0.351206
79 690 0.342754
80 702 0.373932
81 686 0.366618
82 700 0.39
83 744 0.407258
84 742 0.451482
85 794 0.475441
86 850 0.507647
87 898 0.52784
88 946 0.530655
89 930 0.541935
90 1002 0.586826
91 1000 0.6025
92 1136 0.635563
93 1206 0.676202
94 1238 0.699515
95 1302 0.718126
96 1516 0.736148
97 1668 0.771283
98 1874 0.776414
99 2052 0.782407
100 2224 0.805755
101 2394 0.805138
102 2596 0.817026
103 2866 0.830949
104 3180 0.840409
105 3458 0.853528
106 3850 0.861818
107 4280 0.876869
108 4796 0.888761
109 5328 0.897053
110 5964 0.905349
111 6738 0.915702
112 7632 0.921056
113 8480 0.932252
114 9454 0.933679
115 10000 0.93905
116 10000 0.9466
117 10000 0.9535
118 10000 0.9584
119 10000 0.9632
120 10000 0.9679
121 10000 0.96855
122 10000 0.9711
123 10000 0.97345
124 10000 0.97215
125 10000 0.9746
126 10000 0.9775
127 10000 0.97965
128 10000 0.9823
129 10000 0.9829
130 10000 0.98525
131 10000 0.9854
132 10000 0.9854
133 10000 0.98645
134 10000 0.989
135 10000 0.99095
136 10000 0.9911
137 10000 0.9915
138 10000 0.99045
139 10000 0.9901
140 10000 0.9912
141 10000 0.9926
142 10000 0.9923
143 10000 0.9943
144 10000 0.99545
145 10000 0.99505
146 10000 0.995
147 10000 0.99565
148 10000 0.99585
149 10000 0.99475
150 10000 0.9951
151 10000 0.99535
152 10000 0.996
153 10000 0.9968
154 10000 0.997
155 10000 0.99675
156 10000 0.9966
157 10000 0.99715
158 10000 0.9979
159 10000 0.99825
160 10000 0.9986
161 10000 0.999
162 10000 0.9992
163 10000 0.999
164 10000 0.99925
165 10000 0.99915
166 10000 0.99935
167 10000 0.9997
168 10000 0.99985
169 10000 0.99985
170 10000 1
