t n p
1 10000 0.005
2 9360 0.0053953
3 8788 0.00637233
4 8394 0.00732666
5 7878 0.00952018
6 7420 0.0105795
7 6984 0.0116695
8 6532 0.0153092
9 6358 0.0176156
10 5988 0.0192051
11 5614 0.0217314
12 5374 0.0250279
13 5196 0.0328137
14 5044 0.0373711
15 4810 0.0381497
16 4622 0.040026
17 4450 0.0404494
18 4386 0.0376197
19 4194 0.037196
20 4066 0.0446385
21 3908 0.0472108
22 3804 0.0503417
23 3718 0.0480097
24 3546 0.0524535
25 3426 0.0554583
26 3220 0.0700311
27 3112 0.0817802
28 3074 0.0858816
29 2962 0.0889602
30 2864 0.103352
31 2738 0.110665
32 2770 0.122924
33 2718 0.130795
34 2740 0.137956
35 2680 0.147575
36 2582 0.161696
37 2572 0.171073
38 2568 0.182632
39 2546 0.194815
40 2552 0.221003
41 2412 0.238184
42 2410 0.255187
43 2396 0.276294
44 2504 0.294728
45 2530 0.327273
46 2512 0.351513
47 2566 0.380943
48 2706 0.401515
49 2838 0.415962
50 2906 0.440296
51 3050 0.463115
52 3114 0.481053
53 3252 0.50246
54 3382 0.538439
55 3712 0.558863
56 3968 0.604713
57 4284 0.623483
58 4624 0.654087
59 4896 0.678105
60 5262 0.70268
61 5704 0.728699
62 6192 0.755814
63 6862 0.773827
64 7550 0.793974
65 8374 0.807081
66 9268 0.822939
67 10000 0.8441
68 10000 0.858
69 10000 0.8702
70 10000 0.879
71 10000 0.88555
72 10000 0.8907
73 10000 0.89845
74 10000 0.9081
75 10000 0.91035
76 10000 0.9119
77 10000 0.92385
78 10000 0.9294
79 10000 0.93775
80 10000 0.94095
81 10000 0.9461
82 10000 0.9464
83 10000 0.9528
84 10000 0.957
85 10000 0.96
86 10000 0.96515
87 10000 0.9687
88 10000 0.9689
89 10000 0.9694
90 10000 0.971
91 10000 0.97195
92 10000 0.976
93 10000 0.97795
94 10000 0.98125
95 10000 0.9826
96 10000 0.98685
97 10000 0.9865
98 10000 0.9882
99 10000 0.99015
100 10000 0.99125
101 10000 0.99265
102 10000 0.9931
103 10000 0.9938
104 10000 0.9949
105 10000 0.99565
106 10000 0.99625
107 10000 0.99695
108 10000 0.9971
109 10000 0.99755
110 10000 0.99705
111 10000 0.9975
112 10000 0.99795
113 10000 0.9978
114 10000 0.99785
115 10000 0.9978
116 10000 0.9982
117 10000 0.9987
118 10000 0.99835
119 10000 0.99905
120 10000 0.99925
121 10000 0.99955
122 10000 0.99965
123 10000 0.9996
124 10000 0.99985
125 10000 0.9999
126 10000 0.9999
127 10000 0.9999
128 10000 1
