t n p
1 10000 5e-05
2 9630 5.19211e-05
3 9126 0.000219154
4 8532 0.000234412
5 8218 0.000425894
6 7726 0.000647165
7 7378 0.00067769
8 7146 0.000489784
9 6814 0.000366892
10 6538 0.000458856
11 6232 0.000401155
12 5858 0.00051212
13 5506 0.00018162
14 5180 9.65251e-05
15 4956 0.000100888
16 4582 0.000218245
17 4360 0.00103211
18 4168 0.00119962
19 3938 0.00114271
20 3740 0.00106952
21 3628 0.000689085
22 3420 0.00116959
23 3100 0.0016129
24 3052 0.00262123
25 2834 0.00282287
26 2582 0.00309837
27 2396 0.00313022
28 2330 0.00343348
29 2176 0.00344669
30 2166 0.00323176
31 2118 0.00566572
32 2018 0.0049554
33 1890 0.00291005
34 1886 0.00212089
35 1748 0.00286041
36 1696 0.00324292
37 1638 0.00457875
38 1608 0.00621891
39 1560 0.00512821
40 1466 0.00716235
41 1416 0.00741525
42 1348 0.0055638
43 1322 0.00529501
44 1250 0.0044
45 1170 0.00555556
46 1152 0.00434028
47 1076 0.00371747
48 964 0.00674274
49 930 0.00537634
50 892 0.00672646
51 824 0.00606796
52 776 0.00966495
53 754 0.00994695
54 742 0.0148248
55 722 0.0193906
56 670 0.0268657
57 658 0.0265957
58 614 0.0252443
59 594 0.023569
60 526 0.0190114
61 484 0.0227273
62 450 0.0177778
63 460 0.0217391
64 422 0.0236967
65 388 0.0335052
66 380 0.0473684
67 352 0.0454545
68 342 0.0438596
69 322 0.0512422
70 320 0.0359375
71 302 0.0298013
72 314 0.0382166
73 302 0.0248344
74 288 0.0208333
75 270 0.0148148
76 270 0.0185185
77 270 0.0222222
78 216 0.0277778
79 202 0.0247525
80 220 0.0204545
81 200 0.0025
82 172 0.00290698
83 166 0.00903614
84 142 0.0176056
85 144 0.00694444
86 152 0.00328947
87 126 0.00396825
88 126 0.00793651
89 118 0.0127119
90 134 0.0261194
91 144 0.0381944
92 144 0.0694444
93 148 0.0810811
94 158 0.10443
95 152 0.138158
96 174 0.106322
97 172 0.113372
98 164 0.137195
99 160 0.140625
100 156 0.169872
101 142 0.147887
102 144 0.118056
103 134 0.145522
104 142 0.133803
105 122 0.163934
106 130 0.211538
107 138 0.199275
108 128 0.160156
109 138 0.105072
110 142 0.126761
111 144 0.163194
112 140 0.167857
113 126 0.230159
114 126 0.253968
115 120 0.241667
116 96 0.234375
117 100 0.285
118 86 0.331395
119 90 0.322222
120 78 0.371795
121 88 0.403409
122 90 0.355556
123 90 0.333333
124 84 0.309524
125 82 0.329268
126 76 0.394737
127 74 0.398649
128 78 0.519231
129 82 0.54878
130 80 0.54375
131 80 0.58125
132 80 0.6
133 86 0.651163
134 82 0.75
135 78 0.814103
136 86 0.819767
137 104 0.879808
138 100 0.865
139 98 0.882653
140 112 0.857143
141 110 0.831818
142 116 0.797414
143 122 0.770492
144 144 0.763889
145 142 0.78169
146 172 0.81686
147 172 0.828488
148 180 0.852778
149 198 0.89899
150 226 0.951327
151 258 0.953488
152 252 0.96627
153 244 0.977459
154 270 0.988889
155 278 0.992806
156 300 0.986667
157 318 0.995283
158 326 0.998466
159 358 0.99581
160 402 0.996269
161 434 0.99424
162 450 0.993333
163 494 0.994939
164 522 0.993295
165 556 0.999101
166 578 0.99827
167 624 0.999199
168 636 1
169 656 1
170 682 1
171 756 1
172 794 1
173 880 1
174 964 1
175 1020 1
176 1136 1
177 1200 1
178 1256 1
179 1346 1
180 1472 1
181 1586 1
182 1660 1
183 1756 1
184 1816 1
185 2002 1
186 2246 1
187 2378 1
188 2610 1
189 2824 1
190 3056 1
191 3362 1
192 3642 1
193 3924 1
194 4214 1
195 4594 1
196 4906 1
197 5308 1
198 5784 1
199 6252 1
200 6738 1
201 7154 1
202 7708 1
203 8262 1
204 8762 1
205 9418 1
206 10000 1
