t n p
1 10000 0
2 9736 0.000102712
3 9172 0.000218055
4 8626 0.000521679
5 8274 0.000483442
6 7970 0.000878294
7 7544 0.00092789
8 7112 0.00232002
9 6684 0.00329144
10 6416 0.00366272
11 6026 0.00439761
12 5656 0.00397808
13 5424 0.00285767
14 5112 0.0032277
15 4858 0.00452861
16 4600 0.0048913
17 4494 0.00456164
18 4232 0.00555293
19 4076 0.00588813
20 3930 0.0104326
21 3826 0.0138526
22 3726 0.0151637
23 3520 0.0171875
24 3216 0.0157027
25 3024 0.0181878
26 2856 0.0182073
27 2748 0.0201965
28 2576 0.0192158
29 2492 0.019061
30 2370 0.02173
31 2212 0.0273508
32 2092 0.0293977
33 2024 0.0373024
34 1948 0.0420945
35 1852 0.0488661
36 1840 0.055163
37 1830 0.0647541
38 1790 0.0793296
39 1744 0.0926032
40 1680 0.10506
41 1578 0.113435
42 1534 0.132986
43 1448 0.122238
44 1430 0.130769
45 1334 0.127811
46 1308 0.147554
47 1274 0.154631
48 1252 0.171725
49 1202 0.195923
50 1250 0.2188
51 1296 0.231096
52 1354 0.247415
53 1348 0.266691
54 1352 0.284393
55 1350 0.297037
56 1382 0.310058
57 1388 0.335375
58 1428 0.355042
59 1456 0.392514
60 1524 0.418307
61 1584 0.424558
62 1618 0.420272
63 1656 0.435085
64 1660 0.45
65 1742 0.464983
66 1846 0.49377
67 1950 0.505385
68 1998 0.53954
69 2104 0.565114
70 2258 0.584588
71 2338 0.62361
72 2398 0.650751
73 2534 0.661997
74 2738 0.67458
75 2902 0.686079
76 3252 0.704951
77 3550 0.733944
78 3816 0.748428
79 4122 0.766739
80 4596 0.784922
81 5056 0.801721
82 5622 0.820971
83 6250 0.8312
84 6972 0.859007
85 7722 0.866809
86 8562 0.874679
87 9764 0.884781
88 10000 0.8932
89 10000 0.90285
90 10000 0.90905
91 10000 0.911
92 10000 0.9181
93 10000 0.92635
94 10000 0.93745
95 10000 0.93875
96 10000 0.941
97 10000 0.9447
98 10000 0.95225
99 10000 0.9572
100 10000 0.95985
101 10000 0.9641
102 10000 0.9636
103 10000 0.96625
104 10000 0.9699
105 10000 0.9732
106 10000 0.97245
107 10000 0.97545
108 10000 0.9752
109 10000 0.97385
110 10000 0.97685
111 10000 0.979
112 10000 0.9799
113 10000 0.9817
114 10000 0.98255
115 10000 0.98495
116 10000 0.9871
117 10000 0.988
118 10000 0.989
119 10000 0.9906
120 10000 0.99065
121 10000 0.99125
122 10000 0.992
123 10000 0.99255
124 10000 0.9934
125 10000 0.99415
126 10000 0.9932
127 10000 0.9935
128 10000 0.9943
129 10000 0.99505
130 10000 0.9958
131 10000 0.9957
132 10000 0.99645
133 10000 0.9968
134 10000 0.99755
135 10000 0.99795
136 10000 0.99795
137 10000 0.99815
138 10000 0.99835
139 10000 0.99865
140 10000 0.9987
141 10000 0.9983
142 10000 0.9983
143 10000 0.99885
144 10000 0.9992
145 10000 0.9993
146 10000 0.99935
147 10000 0.99935
148 10000 0.9994
149 10000 0.9996
150 10000 0.9995
151 10000 0.99945
152 10000 0.9993
153 10000 0.9993
154 10000 0.99925
155 10000 0.99885
156 10000 0.999
157 10000 0.9991
158 10000 0.99955
159 10000 0.9997
160 10000 0.99975
161 10000 0.99985
162 10000 0.9999
163 10000 0.9999
164 10000 1
